row_index,path,v7_file_logit,v7_component_logit,v7_presence_logit,v9_component_logit
17,C:\Users\lLrich\ai_voice_data_v12\files\210884e9fdabb393a4bd7d27eca6ae733db126f65914ce4bf3bd2d8c927349ca.flac,-1.5987825393676758,-1.5865418910980225,0.5190023183822632,0.6772180795669556
18,C:\Users\lLrich\ai_voice_data_v12\files\fa0b99f58cfca51f54f084350dfbcaae59d5bc2102ac42afcbd5e8f6b296ef69.flac,0.2985486090183258,0.2813245952129364,-1.925426721572876,1.4844551086425781
19,C:\Users\lLrich\ai_voice_data_v12\files\092ce5b4c5af47b6acdd09ae8fea3966cbd8aafe774e3a38568c9adccd4c79b0.flac,-2.2909231185913086,-2.2807793617248535,0.5170789361000061,-0.13785409927368164
20,C:\Users\lLrich\ai_voice_data_v12\files\98175a8e4bc663c37bd0e4a183ac48f649044faac4940f9b137b834a856a81be.flac,-0.5217849612236023,-0.5119489431381226,-1.5440055131912231,1.6088093519210815
21,C:\Users\lLrich\ai_voice_data_v12\files\d6e8cbf38c6791a808536cec70d6f0223efe8e9b3b6a6791450d270e9f7c1044.flac,-1.3124500513076782,-1.2862796783447266,-0.9912499785423279,1.1912477016448975
22,C:\Users\lLrich\ai_voice_data_v12\files\527875db0c807be2afedd667a1363f5e516edde35bf9a023bd78071184cc06cd.flac,-0.36850783228874207,-0.3635697066783905,-2.3777894973754883,1.3742915391921997
23,C:\Users\lLrich\ai_voice_data_v12\files\8595773fd43f7274859f7911035a41de263756eac1e4d2ce22618da8a52fbe7a.flac,0.6513619422912598,0.5915706753730774,-2.3423187732696533,0.8760710954666138
24,C:\Users\lLrich\ai_voice_data_v12\files\f77ebdea58b99a74edbd59ac87565ef48ed0989a07ed337fb55cfdc2b5b3315d.flac,0.18250823020935059,0.1812840849161148,-1.8217734098434448,1.2813358306884766
25,C:\Users\lLrich\ai_voice_data_v12\files\be25852c9d4f87a1dceffa84dfe4885cba7b77bba75656092bea413745e9f597.flac,-0.744584321975708,-0.7156249284744263,-1.6019245386123657,0.587921679019928
26,C:\Users\lLrich\ai_voice_data_v12\files\1945339221586afca73303eaf096aa743481918d2628df0abe42cffc64c2ce4a.flac,-0.32823535799980164,-0.28338396549224854,-2.706939458847046,1.091434121131897
27,C:\Users\lLrich\ai_voice_data_v12\files\a8e48124d854b3ebe51d866f14a625c480a32680bd048691c547dd7b78d9d5ff.flac,-0.06358867138624191,-0.07686775922775269,-1.8011471033096313,1.445298433303833
28,C:\Users\lLrich\ai_voice_data_v12\files\06b8d2075489e727e947c2e264a3085dec5a9ff1ab18caecaae98aa4214565dc.flac,0.11475533992052078,0.07642629742622375,-2.198538064956665,1.5453875064849854
29,C:\Users\lLrich\ai_voice_data_v12\files\9b8b7f9d807273f882a10c387ca7186b020450d1e7999c536ade9d3fafb1bf72.flac,0.37158623337745667,0.3106621205806732,-1.9439939260482788,1.509910225868225
30,C:\Users\lLrich\ai_voice_data_v12\files\7dc3fce66b40bb9504363414bdf4e36902a367b23ea170aa357b0d9d0fce7f01.flac,-0.4439178705215454,-0.4136510193347931,-2.1852073669433594,0.8848447799682617
31,C:\Users\lLrich\ai_voice_data_v12\files\6babc7b1a76e0693e95d09205a55d6098672d4fc71411f379467ea94481236c0.flac,-0.2688830494880676,-0.25317221879959106,-2.5031166076660156,1.1555119752883911
32,C:\Users\lLrich\ai_voice_data_v12\files\786503c38d7699a31899685e005b35d175ddde03228d206acad516b273669611.flac,-0.3273920714855194,-0.3375050723552704,-1.461405873298645,0.5439649820327759
33,C:\Users\lLrich\ai_voice_data_v12\files\3d1ce2e445aefdb751a62be34ea2ab49ad4355185f2cc7f174137d50529b85a1.flac,-1.029859185218811,-0.9739095568656921,-1.5963021516799927,0.29077133536338806
34,C:\Users\lLrich\ai_voice_data_v12\files\e43d1d937fdd92eab21d27e8680028d48bbb1a414ce3fb5a4527056688d3f388.flac,0.5649386644363403,0.498690128326416,-2.1989388465881348,1.511007308959961
35,C:\Users\lLrich\ai_voice_data_v12\files\a52f290029c6b49762965df7f122d5e5ebc0a00dbba9c90436114059b746c4ae.flac,0.0813317596912384,0.060260385274887085,-2.196829319000244,0.9380898475646973
36,C:\Users\lLrich\ai_voice_data_v12\files\4dbe0af8c84cd9cee25c8071ae9f098f035e34b202379e4011a6ac74288a779b.flac,0.2958841621875763,0.25055602192878723,-1.7147935628890991,1.3239716291427612
37,C:\Users\lLrich\ai_voice_data_v12\files\7071a9139da3fae68115349523d97b0b02654fe492e9ec9d95e1f5536e43320c.flac,-0.22444748878479004,-0.24585331976413727,-2.0771842002868652,1.6028633117675781
38,C:\Users\lLrich\ai_voice_data_v12\files\14ccb3471108734fb437b91dc03d7871a76562a9bb41a268e6e6a707084581d1.flac,-1.543869972229004,-1.4184819459915161,-1.7620600461959839,0.35163557529449463
39,C:\Users\lLrich\ai_voice_data_v12\files\0ac80278584077380b6621667f252236a8a17f1b763b60b4470d8894746bfaae.flac,-2.8354177474975586,-2.785315990447998,0.3563511371612549,0.21298733353614807
40,C:\Users\lLrich\ai_voice_data_v12\files\adf41ebd7c24b6e6d59134ff5a85f6e6945a8208784dc3e2f7128f5d0cfea813.flac,-0.032728612422943115,-0.02651461958885193,-2.138535737991333,0.6915749311447144
41,C:\Users\lLrich\ai_voice_data_v12\files\66a60debf04f38c2fd879e1a2cf7d0cc596996b6086a7fa36244fd8c5b3f73d0.flac,-0.05848567187786102,-0.027682865038514137,-2.8590729236602783,1.1202797889709473
42,C:\Users\lLrich\ai_voice_data_v12\files\059c91eb10dc783281bc837bbe152134ba65910fa246ee872d3ac484d8861ba8.flac,1.3849352598190308,1.3624221086502075,-1.08376145362854,0.9197473526000977
43,C:\Users\lLrich\ai_voice_data_v12\files\04d0a8259af1dfa04d9f35f00ee3e34751fe5fcaa3d2dd6610814af3de738135.flac,-0.19694668054580688,-0.2150251418352127,-2.4743106365203857,1.6183128356933594
44,C:\Users\lLrich\ai_voice_data_v12\files\1dfa9f9ad9c64f82384e11deef965644104037fc25f119393c91d7502dc45d98.flac,0.41385984420776367,0.3622027337551117,-1.94037663936615,1.462789535522461
45,C:\Users\lLrich\ai_voice_data_v12\files\dd73b79a41cd9e2aa71fdca3e6d7d4e59c71a0b1252ddcbcc70f7e17af351b62.flac,-0.17034479975700378,-0.19722242653369904,-2.493140935897827,1.8276824951171875
46,C:\Users\lLrich\ai_voice_data_v12\files\320aaf29a61ffb3adc663024cb74688fbeb771864eccbda8e2a702de26e34481.flac,-0.2876126170158386,-0.28747016191482544,-2.021723985671997,1.3068233728408813
47,C:\Users\lLrich\ai_voice_data_v12\files\0c359420caffa0017921f9cfd9be33fd50c728d0be42283b6ead4e3cf887528c.flac,-0.05705248564481735,-0.0824134424328804,-1.6504404544830322,0.24283647537231445
48,C:\Users\lLrich\ai_voice_data_v12\files\ad595db2fbf3280f953dc28c2b09e95c52b574b822e41b917462132272bc3cb4.flac,0.14383664727210999,0.13880974054336548,-2.516157627105713,1.2596800327301025
49,C:\Users\lLrich\ai_voice_data_v12\files\609f4fbb97e29fa97804fb3fc9275125d742fd728e5c13ae83124bdba4e52063.flac,0.40000343322753906,0.3437565863132477,-1.8469258546829224,1.9272102117538452
50,C:\Users\lLrich\ai_voice_data_v12\files\76702df3a3a9caef0cfc9145d622047ceee315767e93b4903d791881043283e1.flac,-2.513000011444092,-2.5084118843078613,1.2306389808654785,0.2740946412086487
51,C:\Users\lLrich\ai_voice_data_v12\files\8e00599659c75a55eadc254069a92bcfedb75b7e92e91034fbc79f9dbf33f8c4.flac,0.19241762161254883,0.14641574025154114,-1.799087643623352,1.598171591758728
52,C:\Users\lLrich\ai_voice_data_v12\files\35c483d66da85ccae686dd50977babbf7fc688427564b6b42a22da50c12a6840.flac,0.03149762004613876,0.002865072339773178,-1.9624781608581543,0.6438992023468018
53,C:\Users\lLrich\ai_voice_data_v12\files\593c2c00652a42f340a46e9887ae993feaf7d812d95c61f4a4d6b16dd516acdd.flac,0.026966579258441925,0.045351170003414154,-1.2648568153381348,1.049444556236267
54,C:\Users\lLrich\ai_voice_data_v12\files\e776c0a0e7174e412bb94bf1ce06282e703a23019bbf2ea1ffa97e5f2ef85b5d.flac,0.3753353953361511,0.36185312271118164,-1.8439180850982666,0.712799608707428
55,C:\Users\lLrich\ai_voice_data_v12\files\63e65de85f6141f96962d86e574ca04fe2e9ce13d744f2ff9fb6c7e7c5686b3e.flac,0.6555039882659912,0.6586397886276245,-1.5045264959335327,0.8374974727630615
56,C:\Users\lLrich\ai_voice_data_v12\files\bf421ab24c6a985c6831be42f5955b64586f3044d4e54901754eeb8388d019d9.flac,-0.01760847494006157,-0.00422200933098793,-1.7739826440811157,1.1828281879425049
57,C:\Users\lLrich\ai_voice_data_v12\files\6d4fbcd64c7c06a3729ba6402e0d8bc0bf840c2ff8e1b074f7d0339f7b723978.flac,-0.12074947357177734,-0.12073858082294464,-2.0630083084106445,0.9852495193481445
58,C:\Users\lLrich\ai_voice_data_v12\files\88979a84dccfb504f0f5debf7d877ef8a9e7205bf3e35c048b1017fdaad71fa8.flac,0.1471823751926422,0.0997050553560257,-1.9427958726882935,1.1830158233642578
59,C:\Users\lLrich\ai_voice_data_v12\files\8aff414ea7c8f908d88e99409597fcac7abe036e46663f6ad5e8b989f38bb087.flac,0.37098726630210876,0.3520023822784424,-1.6078022718429565,0.672345757484436
60,C:\Users\lLrich\ai_voice_data_v12\files\ba6de141487be03645013079d20c0f5e94f2fd6c68e8796490372c4295dbe096.flac,-0.9055307507514954,-0.8559773564338684,-1.870735764503479,1.2112246751785278
61,C:\Users\lLrich\ai_voice_data_v12\files\2bf8d9f4b8708045e6e55198c91cbae35569be5013bd2152899460a119b4027e.flac,-0.38358739018440247,-0.3646653890609741,-2.154127836227417,0.9077913165092468
62,C:\Users\lLrich\ai_voice_data_v12\files\ca90f6d2b7eb54423bbb44abeaf0bd1c4911cf3b96b1bc30fd09004fdc224452.flac,-1.2319400310516357,-1.2142447233200073,-1.0065300464630127,0.961387038230896
63,C:\Users\lLrich\ai_voice_data_v12\files\ab442edaad572f5e4e7d792d3f4dd2a79de9f44165e753d15b906f184953769a.flac,-1.2808647155761719,-1.245260238647461,-1.4855982065200806,1.3873220682144165
64,C:\Users\lLrich\ai_voice_data_v12\files\3aa393caa4e5f99f1f7fe1a265be9c598b019d87cd1cccc76b2a28a93036d662.flac,0.21905887126922607,0.17306464910507202,-2.0169107913970947,0.7002496123313904
65,C:\Users\lLrich\ai_voice_data_v12\files\2bae1d47f47ae77bbaf098d85be14ec453c7d8e5640653137bbec01fa2c18ebf.flac,0.3130994737148285,0.28936734795570374,-1.981878399848938,0.4223320484161377
66,C:\Users\lLrich\ai_voice_data_v12\files\46c0d91bb5b822d249cf38fdb03f3383c292088bfd913a4557e1d3ce35f34db4.flac,-4.054651260375977,-4.020457744598389,1.9855395555496216,0.08108186721801758
67,C:\Users\lLrich\ai_voice_data_v12\files\37a842066f6384e3d70801afe9ca9581b55202e0383dc9a51d04323990f61af8.flac,0.08581914007663727,0.0825832188129425,-2.1124649047851562,0.560200035572052
68,C:\Users\lLrich\ai_voice_data_v12\files\ba3a494bbf1462f60e5309438adc57f4971f30f13adee466020e7c4e64101512.flac,-0.5689277648925781,-0.5165483951568604,-2.579350709915161,1.0352238416671753
69,C:\Users\lLrich\ai_voice_data_v12\files\f1d5413be7e660f40fc60415b040b8192d0627d225d6dd8ab03c05544867d788.flac,-0.19164884090423584,-0.1555773764848709,-2.7795591354370117,0.7378541827201843
70,C:\Users\lLrich\ai_voice_data_v12\files\b16df0f248964378066ac6fa00f086752f4076257e135ef7a665265429ba0f1f.flac,0.21731391549110413,0.16535837948322296,-2.326756477355957,1.6355035305023193
71,C:\Users\lLrich\ai_voice_data_v12\files\8359f2f20d7874d0f12003aaf69c7fbde25ff6349603c3fdb9328e3cb6b40186.flac,0.09656066447496414,0.05952382832765579,-1.6532799005508423,1.6958028078079224
72,C:\Users\lLrich\ai_voice_data_v12\files\07c26f98bf3465924a1d7d26884b4edfd0c77279ea96599d6e812a366b43fd7e.flac,0.3004733920097351,0.2730061709880829,-1.4169533252716064,1.6001701354980469
73,C:\Users\lLrich\ai_voice_data_v12\files\d02990b4e99133b93e1f28b0c8079f058281eba16d99e79c348ddaef71b9b9b4.flac,-1.0926289558410645,-1.0808178186416626,-1.3047670125961304,1.4239917993545532
74,C:\Users\lLrich\ai_voice_data_v12\files\dc974b44b14fbd3c779509b837ae38fd74c8d0b2300915471450e72277d490e2.flac,0.27872973680496216,0.28579872846603394,-2.9825003147125244,1.3483654260635376
75,C:\Users\lLrich\ai_voice_data_v12\files\008e7a73516fe07bf2dcf7870bd2fb2a4ecd139c7a2f575575245f6130185e31.flac,0.38714489340782166,0.3618028461933136,-2.147867441177368,1.1341081857681274
76,C:\Users\lLrich\ai_voice_data_v12\files\9e18de26ad97ad32e03a30c51aad5fbec5ef25622543671297a6d7a5875cb339.flac,-1.5955455303192139,-1.598319172859192,-0.34007489681243896,0.4385501742362976
77,C:\Users\lLrich\ai_voice_data_v12\files\25c986306b72dce85f766987e5e931791dffd363756242f2448bb9d1258676d0.flac,-1.2323397397994995,-1.2283122539520264,-0.7941110134124756,0.672625720500946
78,C:\Users\lLrich\ai_voice_data_v12\files\e3b637553431ec65fde153783e0699cfb6cc59ce48c53e083acf0c82aa9ab085.flac,-0.01650976575911045,-0.01895824633538723,-2.5063352584838867,1.1591914892196655
79,C:\Users\lLrich\ai_voice_data_v12\files\e11055dbac4dc042480e700e3e18d0be7fc7bbb3c37e047a8cd78565842d5411.flac,-0.6968686580657959,-0.6095650792121887,-2.7643818855285645,1.0320037603378296
80,C:\Users\lLrich\ai_voice_data_v12\files\6000aebe6d837607a4bf122e863eec5bdd47335b2c872016185300c4a446606f.flac,-0.18767961859703064,-0.14945609867572784,-2.812299966812134,0.9067697525024414
81,C:\Users\lLrich\ai_voice_data_v12\files\5f31c91f40f018dd590e752c6ccbaab4f2d2cafe9244229675c7c48602b9c87a.flac,-0.5130972862243652,-0.507596492767334,-1.7335518598556519,1.5806468725204468
82,C:\Users\lLrich\ai_voice_data_v12\files\4e57c46d0f21ffac817867c4c8b808e05f0fc41b17f07ec7c4e4d799ac07dff4.flac,0.25856128334999084,0.22492444515228271,-1.8921549320220947,1.3048419952392578
83,C:\Users\lLrich\ai_voice_data_v12\files\d94509192c3c40b480cf8dc8b5d58a0627d4f8b4eabc1fb985d214618580d017.flac,-0.1428171992301941,-0.1315528154373169,-1.7711478471755981,0.7462764382362366
84,C:\Users\lLrich\ai_voice_data_v12\files\a19232ee5266ce74936a4fe5d01009e781599a4b22cbcffcdb42d0951453c122.flac,-1.0191675424575806,-0.9944483637809753,-1.4900693893432617,0.5436424016952515
85,C:\Users\lLrich\ai_voice_data_v12\files\3feac5890500534685cde5eca5835e47d06bb2b7d0923b2ae3a544f2d68e30d1.flac,0.7611355185508728,0.7127598524093628,-2.1171157360076904,1.7231919765472412
86,C:\Users\lLrich\ai_voice_data_v12\files\396773ccba41ca75e489d38c39397daf0dacfbba8962b716b7695065bcd981a2.flac,0.5389795303344727,0.5102362632751465,-1.6293443441390991,0.06144872307777405
87,C:\Users\lLrich\ai_voice_data_v12\files\55518654e7207ebf0ff361179a0c50f8dc0a38e61043d161febe5ff7a0a3298f.flac,-0.3699118494987488,-0.32940053939819336,-2.7818522453308105,1.3607869148254395
88,C:\Users\lLrich\ai_voice_data_v12\files\6a4dbe56d8dd784b8f96ba570a7d19ca98651e7cd9a476d5901aa4173e125730.flac,-0.705253541469574,-0.6953073740005493,-2.1165475845336914,1.2407327890396118
89,C:\Users\lLrich\ai_voice_data_v12\files\326a9ffccf25d45e2e1f68393a27da172b677fa1e3558f4e2b5f076188db0279.flac,-2.0333712100982666,-1.970266580581665,-0.8239042162895203,0.12414415180683136
90,C:\Users\lLrich\ai_voice_data_v12\files\f054adcc5757cc5233836ef7194622efd48a2de6f44f74025390c89d2893deff.flac,-3.069199323654175,-3.0565714836120605,1.5377744436264038,-0.12940938770771027
91,C:\Users\lLrich\ai_voice_data_v12\files\313ed23d7e5d79340259e68d8cc1425610aaf1829719a13e5e1082284a2bbf7a.flac,0.621484637260437,0.6003527045249939,-2.249669313430786,1.320008397102356
92,C:\Users\lLrich\ai_voice_data_v12\files\b759576a37d686c3f7cff2633fed86ffc1f07745a291e1949dbe6afe318aed19.flac,0.06431793421506882,0.03253031522035599,-2.0227713584899902,0.5646203756332397
93,C:\Users\lLrich\ai_voice_data_v12\files\c9ee9f667708b8fe010dbfc92a39d4a24f800a5066ef91a2d5810f1876e46a2d.flac,-0.14047352969646454,-0.15244443714618683,-1.468514084815979,1.0308852195739746
94,C:\Users\lLrich\ai_voice_data_v12\files\87ed0b8f856c1a424ee44d0b74705d1ca7c8782bb5ad764256d1b3d341d2c98e.flac,0.3942587971687317,0.34516194462776184,-2.2971763610839844,1.228659749031067
95,C:\Users\lLrich\ai_voice_data_v12\files\cf4890b7397e339b30cda024a05d88e3422c05203f120bb6e158654e1be7ede6.flac,-3.747711658477783,-3.719336748123169,2.181891441345215,-0.8823410272598267
96,C:\Users\lLrich\ai_voice_data_v12\files\dc6b163c7916bd398bdba028f4e86a525207f5b5301e1795f485234e28a31dda.flac,-3.130302906036377,-3.133103370666504,1.76631760597229,-0.38810837268829346
97,C:\Users\lLrich\ai_voice_data_v12\files\2c1d4db59f24f56d7cfff2a31bb3676cfabbfe4118d6a1fd021a0024d86462ce.flac,0.540147066116333,0.5139971971511841,-1.4427130222320557,0.4863061308860779
98,C:\Users\lLrich\ai_voice_data_v12\files\84fdf6b8d87612f75221b060eb60ec14f8205a47fe5016254a49d7368f0485bf.flac,-2.532399892807007,-2.5363552570343018,1.3265211582183838,-0.8395039439201355
99,C:\Users\lLrich\ai_voice_data_v12\files\1babd965fbea63fbe7a4dcc071857550338ce60c08ce2e779d7ac73e0324cbf1.flac,-2.5433220863342285,-2.548194408416748,1.5077128410339355,-0.28474223613739014
100,C:\Users\lLrich\ai_voice_data_v12\files\ff3cb2f5ec7a255ef22c271b2b975df70926b0829d47d6b216be4b3148ef7070.flac,0.12754982709884644,0.09423543512821198,-2.612018346786499,0.8676337599754333
101,C:\Users\lLrich\ai_voice_data_v12\files\ea56764ca2ea9f9003e736c6d4f35afd0d97fbf1653462367d83b85dae6c3b06.flac,0.3069513142108917,0.24930867552757263,-1.7361410856246948,1.5428651571273804
102,C:\Users\lLrich\ai_voice_data_v12\files\5a7dd6a3cdb6bf835c8cd90a34d55d22a8199adbcea8f925a9e4cb28da8672b6.flac,0.25628045201301575,0.25064659118652344,-1.4723472595214844,1.3525010347366333
103,C:\Users\lLrich\ai_voice_data_v12\files\c92d1bbb210c35494a63c46b604e545f915faed43df5905136e8c9dd8a1fa3f1.flac,-0.9104952812194824,-0.8998863697052002,-1.1061012744903564,1.3453394174575806
104,C:\Users\lLrich\ai_voice_data_v12\files\a5fd4e36a6d485af7acdfcedbf7d3f4813da15de709d5d21baf40d0671909466.flac,0.7708407640457153,0.7451856136322021,-1.1303480863571167,1.5886743068695068
105,C:\Users\lLrich\ai_voice_data_v12\files\917c84dc93cff3d6b0807ac5fe303cdd95b981b802693d3c9fde33442f2d2c23.flac,-3.9419219493865967,-3.9102494716644287,2.2434871196746826,-0.3805372714996338
106,C:\Users\lLrich\ai_voice_data_v12\files\78a39c5b048fb6eca83f0a9de366e9388f5cce7877b441139ac0e708a11c0054.flac,-0.3514440059661865,-0.300555020570755,-2.7308788299560547,1.103267788887024
107,C:\Users\lLrich\ai_voice_data_v12\files\372fbd67b42415b133795331faee00c1b2b7be94ceee8c91256486135716faa1.flac,0.1888662576675415,0.18894833326339722,-1.3901442289352417,0.7207770347595215
108,C:\Users\lLrich\ai_voice_data_v12\files\adbc91771bf280964d12973eb6483b49432daba1563f7b6eb61ccf6bc734c792.flac,0.2826637029647827,0.2761877477169037,-1.2191846370697021,0.15889133512973785
109,C:\Users\lLrich\ai_voice_data_v12\files\bddbe8acf156ff46428d87531af17c0b5f2aadbd2f3af8d4f749302b207fe66b.flac,1.5183876752853394,1.5179799795150757,-0.630743682384491,0.670772910118103
110,C:\Users\lLrich\ai_voice_data_v12\files\a700277deb6fb3fc1d7ddfcdf48f88f30ec32e81f99d2183f06c9b960e81ca1c.flac,-0.43793466687202454,-0.40258127450942993,-2.388505458831787,0.8307724595069885
111,C:\Users\lLrich\ai_voice_data_v12\files\42eef5cdd3242d61119c9bd35f2f12c5a75d96fca8207de752b8f684437100af.flac,-0.7941329479217529,-0.7889202833175659,-1.3891855478286743,1.1243817806243896
112,C:\Users\lLrich\ai_voice_data_v12\files\0bb1eb0a80c3c9dce03a48b838da2367f75e095a086ceaeff948587fa80a4a86.flac,-3.1241376399993896,-3.1145355701446533,1.4601047039031982,-0.2892564535140991
113,C:\Users\lLrich\ai_voice_data_v12\files\39a86dd81ef6a0259f2915845794396df1f420956e31e99179a315f23a6c6ae2.flac,-1.0527679920196533,-1.0424151420593262,-1.1754645109176636,1.4096930027008057
114,C:\Users\lLrich\ai_voice_data_v12\files\39e9c77088fe6bc6e6c2fcfefd4da9bf18851b1bdad254ddbcdf47e584c655ac.flac,-0.7147116661071777,-0.6772301197052002,-2.157641649246216,1.0981500148773193
115,C:\Users\lLrich\ai_voice_data_v12\files\b9711cb177364853694e8237f3d6b5f3d81aaea49132e6c7136e37d5c674192a.flac,-0.18145105242729187,-0.1997271329164505,-0.15484529733657837,1.0801163911819458
116,C:\Users\lLrich\ai_voice_data_v12\files\6cca642b257cb6d8aad90eca99e77c3d7d1610701d79c659b552cb25bb02c2b5.flac,0.3101726472377777,0.26004114747047424,-1.9234988689422607,1.298012137413025
117,C:\Users\lLrich\ai_voice_data_v12\files\c31b7b0ae00979a4ab3fe6f6741fa0a8a89f52ecf199920fea4d86955a262a0a.flac,-4.102462291717529,-4.081133842468262,2.5557379722595215,-1.002241849899292
118,C:\Users\lLrich\ai_voice_data_v12\files\5edf3497b591fbdc30974f790c1a185ae70e085bbb15eadefe2d395485d406ff.flac,-0.5277535319328308,-0.5248749256134033,-1.7174959182739258,1.9253379106521606
119,C:\Users\lLrich\ai_voice_data_v12\files\12051ce67b00e822588c349ed324e9ab59e42d8c2af2225fb29207a4db3947e7.flac,-1.3267234563827515,-1.2216767072677612,-2.4026122093200684,0.560629665851593
120,C:\Users\lLrich\ai_voice_data_v12\files\0fb82d9b895bd20a01a81bd6f8d373a656bb600acf7fd84e3a6b490c1ef9b4ff.flac,-1.0366630554199219,-0.971593976020813,-2.2106478214263916,0.8703597784042358
121,C:\Users\lLrich\ai_voice_data_v12\files\7d8fe2b722ba56529eb03f2a6c89c0c8b19c4c443ba3487555765181807d44e4.flac,-0.8876608610153198,-0.8834660649299622,-0.22572077810764313,0.2772604525089264
122,C:\Users\lLrich\ai_voice_data_v12\files\d6700d44e218fbf60a49735897813a2a5f4b7704018b6db1a7d72fa381597944.flac,-0.6637442111968994,-0.645928144454956,-1.8663952350616455,1.687372088432312
123,C:\Users\lLrich\ai_voice_data_v12\files\dff8de6dcad40776641bf02c009a290b0e5dfe73ea28b51f1f4a976b0a9d1973.flac,-1.3901406526565552,-1.312282919883728,-1.9769090414047241,0.2468203902244568
124,C:\Users\lLrich\ai_voice_data_v12\files\d635b560b956c02067fa6e7c131746a8b4a4d9ee99d960020059879f6d9e62b0.flac,-1.170966386795044,-1.1155672073364258,-1.5893096923828125,0.6610399484634399
125,C:\Users\lLrich\ai_voice_data_v12\files\0aa7e437328c3c49ea15a9dd015b735b1aeaffca4bf0c2ce97911f5b0f913736.flac,-1.626267910003662,-1.6177796125411987,-0.7311471104621887,1.0716791152954102
126,C:\Users\lLrich\ai_voice_data_v12\files\7846332d6862100b533cd0b45ea44b2c038c4313074bcd7b4fbff95ba0928aae.flac,-0.040201302617788315,-0.026417577639222145,-2.994713306427002,1.3203130960464478
