path,split,calibration_fold,source,generator,data_role,y_file_fake,y_voice_fake,y_music_fake,y_voice_present,y_music_present,df,df_primary,df_second,df_has_second,df_used,duration_sec,vf,mf,vfile,mfile,vp_model,mp_model,vp_panns,mp_panns
data\raw\public_v9\mlaad_tiny\fake\en\Edge-TTS\jane_eyre_12_f000050.wav,expanded_unseen,expanded_unseen,mlaad_tiny_matched,MLAAD::Edge-TTS,val_b_unseen_generator,1,1,0,1,0,0.9994220564552382,0.9994220564552382,,False,True,9.1920625,0.8189399242401123,0.533221423625946,0.8106959462165833,0.5476769208908081,0.9822317957878113,0.08294568210840225,0.6626635193824768,0.01898801326751709
data\raw\public_v9\mlaad_tiny\fake\en\Edge-TTS\jane_eyre_12_f000061.wav,expanded_unseen,expanded_unseen,mlaad_tiny_matched,MLAAD::Edge-TTS,val_b_unseen_generator,1,1,0,1,0,0.9989944639231216,0.9989944639231216,,False,True,3.4080625,0.7243993878364563,0.5121178030967712,0.7370251417160034,0.5163028240203857,0.980323076248169,0.044526632875204086,0.7352922558784485,0.014928954653441906
"data\raw\public_v9\mlaad_tiny\fake\en\Resemble.ai (April 12th, 2025)\dorothy_and_wizard_oz_01_f000032.wav",expanded_unseen,expanded_unseen,mlaad_tiny_matched,"MLAAD::Resemble.ai (April 12th, 2025)",val_b_unseen_generator,1,1,0,1,0,0.999489799712084,0.999489799712084,,False,True,2.4875625,0.6974354982376099,0.5498183369636536,0.7180967926979065,0.5482458472251892,0.9851564168930054,0.04465341567993164,0.7562645077705383,0.03191220760345459
"data\raw\public_v9\mlaad_tiny\fake\en\Resemble.ai (April 12th, 2025)\dorothy_and_wizard_oz_02_f000008.wav",expanded_unseen,expanded_unseen,mlaad_tiny_matched,"MLAAD::Resemble.ai (April 12th, 2025)",val_b_unseen_generator,1,1,0,1,0,0.6874267507469399,0.6874267507469399,,False,True,7.9,0.7945410013198853,0.16382621228694916,0.7968136072158813,0.1593441516160965,0.9823299050331116,0.2913942337036133,0.7115538120269775,0.020563658326864243
"data\raw\public_v9\mlaad_tiny\fake\en\Resemble.ai (April 12th, 2025)\dorothy_and_wizard_oz_05_f000066.wav",expanded_unseen,expanded_unseen,mlaad_tiny_matched,"MLAAD::Resemble.ai (April 12th, 2025)",val_b_unseen_generator,1,1,0,1,0,0.9842178611135715,0.9842178611135715,,False,True,8.9125625,0.7779874801635742,0.5055210590362549,0.7642546892166138,0.5062630772590637,0.991255521774292,0.05873958021402359,0.6371462345123291,0.01944422535598278
"data\raw\public_v9\mlaad_tiny\fake\en\Resemble.ai (April 12th, 2025)\dorothy_and_wizard_oz_06_f000025.wav",expanded_unseen,expanded_unseen,mlaad_tiny_matched,"MLAAD::Resemble.ai (April 12th, 2025)",val_b_unseen_generator,1,1,0,1,0,0.9996845336183988,0.9996845336183988,,False,True,12.8750625,0.7835877537727356,0.4495028257369995,0.7769945859909058,0.4546373784542084,0.9663683176040649,0.07479360699653625,0.7323638200759888,0.02345776930451393
"data\raw\public_v9\mlaad_tiny\fake\en\Resemble.ai (April 12th, 2025)\dorothy_and_wizard_oz_09_f000035.wav",expanded_unseen,expanded_unseen,mlaad_tiny_matched,"MLAAD::Resemble.ai (April 12th, 2025)",val_b_unseen_generator,1,1,0,1,0,0.9455346195401997,0.9455346195401997,,False,True,5.7,0.8300641179084778,0.5370218753814697,0.8355283737182617,0.5499849915504456,0.9962252378463745,0.06972044706344604,0.6277902722358704,0.013650074601173401
"data\raw\public_v9\mlaad_tiny\fake\en\Resemble.ai (April 12th, 2025)\emerald_city_of_oz_07_f000009.wav",expanded_unseen,expanded_unseen,mlaad_tiny_matched,"MLAAD::Resemble.ai (April 12th, 2025)",val_b_unseen_generator,1,1,0,1,0,0.9948122968030859,0.9948122968030859,,False,True,12.7250625,0.7797183990478516,0.4556068181991577,0.7806776762008667,0.45476508140563965,0.9904317855834961,0.08234337717294693,0.61419677734375,0.012947703711688519
"data\raw\public_v9\mlaad_tiny\fake\en\Resemble.ai (April 12th, 2025)\emerald_city_of_oz_21_f000090.wav",expanded_unseen,expanded_unseen,mlaad_tiny_matched,"MLAAD::Resemble.ai (April 12th, 2025)",val_b_unseen_generator,1,1,0,1,0,0.9992462900883544,0.9992462900883544,,False,True,2.4500625,0.714401364326477,0.48636096715927124,0.7368589639663696,0.48096540570259094,0.9917094111442566,0.032295603305101395,0.7901530861854553,0.033031005412340164
"data\raw\public_v9\mlaad_tiny\fake\en\Resemble.ai (April 12th, 2025)\hunters_space_07_f000104.wav",expanded_unseen,expanded_unseen,mlaad_tiny_matched,"MLAAD::Resemble.ai (April 12th, 2025)",val_b_unseen_generator,1,1,0,1,0,0.9996547921367674,0.9996547921367674,,False,True,11.3500625,0.7474062442779541,0.6404529809951782,0.7517051100730896,0.6509426832199097,0.9798306226730347,0.06781432777643204,0.673708975315094,0.012652854435145855
"data\raw\public_v9\mlaad_tiny\fake\en\Resemble.ai (April 12th, 2025)\hunters_space_10_f000046.wav",expanded_unseen,expanded_unseen,mlaad_tiny_matched,"MLAAD::Resemble.ai (April 12th, 2025)",val_b_unseen_generator,1,1,0,1,0,0.9860967761313012,0.9860967761313012,,False,True,6.8250625,0.7899999618530273,0.42641064524650574,0.7987662553787231,0.42649295926094055,0.9912926554679871,0.05208618566393852,0.7152581214904785,0.01739678718149662
"data\raw\public_v9\mlaad_tiny\fake\en\Resemble.ai (April 12th, 2025)\jane_eyre_01_f000063.wav",expanded_unseen,expanded_unseen,mlaad_tiny_matched,"MLAAD::Resemble.ai (April 12th, 2025)",val_b_unseen_generator,1,1,0,1,0,0.9751872194880712,0.9751872194880712,,False,True,5.3750625,0.7922347784042358,0.5820271968841553,0.7966676950454712,0.5917404294013977,0.9783899784088135,0.10736758261919022,0.6000426411628723,0.014618239365518093
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_01_f000032.wav,expanded_unseen,expanded_unseen,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0,0,0,1,0,0.01012516278987676,0.01012516278987676,,False,True,3.049875,0.6881359815597534,0.40606245398521423,0.7123429775238037,0.39535412192344666,0.9889175891876221,0.06333242356777191,0.8374123573303223,0.02996663562953472
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_02_f000008.wav,expanded_unseen,expanded_unseen,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0,0,0,1,0,0.024548914464368292,0.024548914464368292,,False,True,9.049875,0.7825624942779541,0.5029741525650024,0.7820658683776855,0.5060901045799255,0.9778958559036255,0.2208654135465622,0.8126450777053833,0.032462235540151596
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_03_f000061.wav,expanded_unseen,expanded_unseen,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0,0,0,1,0,0.01558697233265675,0.01558697233265675,,False,True,9.769875,0.798317015171051,0.48746222257614136,0.7902404069900513,0.4978014826774597,0.9795082807540894,0.12359809875488281,0.8046457171440125,0.03044259175658226
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_05_f000066.wav,expanded_unseen,expanded_unseen,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0,0,0,1,0,0.0199448744325063,0.0199448744325063,,False,True,8.489875,0.7404507398605347,0.4184733033180237,0.7463863492012024,0.41859376430511475,0.9767869114875793,0.16980159282684326,0.734331488609314,0.02437947317957878
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_06_f000025.wav,expanded_unseen,expanded_unseen,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0,0,0,1,0,0.005083479702485231,0.005083479702485231,,False,True,13.439875,0.7573379874229431,0.5040842890739441,0.7489432096481323,0.5067571997642517,0.9636803865432739,0.23433248698711395,0.7067683935165405,0.025699637830257416
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_06_f000040.wav,expanded_unseen,expanded_unseen,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0,0,0,1,0,0.0155484060192795,0.0155484060192795,,False,True,11.919875,0.7583352327346802,0.32576984167099,0.760212779045105,0.328538179397583,0.9703155755996704,0.26535770297050476,0.8496427536010742,0.019716579467058182
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_09_f000035.wav,expanded_unseen,expanded_unseen,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0,0,0,1,0,0.005320140261325344,0.005320140261325344,,False,True,5.939875,0.7758980393409729,0.4428759813308716,0.780120849609375,0.44963306188583374,0.9773916006088257,0.1842089295387268,0.7426844835281372,0.022016510367393494
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_11_f000069.wav,expanded_unseen,expanded_unseen,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0,0,0,1,0,0.004028682024240035,0.004028682024240035,,False,True,9.929875,0.7998700141906738,0.5284251570701599,0.7728093266487122,0.5351210236549377,0.9823093414306641,0.14721184968948364,0.7318257093429565,0.030081454664468765
data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_12_f000027.wav,expanded_unseen,expanded_unseen,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0,0,0,1,0,0.005735724700614764,0.005735724700614764,,False,True,9.399875,0.7943646311759949,0.5957534313201904,0.7982547283172607,0.6027219295501709,0.9839494228363037,0.22060182690620422,0.8134771585464478,0.03416278958320618
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_06_f000048.wav,expanded_unseen,expanded_unseen,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0,0,0,1,0,0.15682687121914282,0.15682687121914282,,False,True,12.029875,0.7481587529182434,0.6106393337249756,0.7506639957427979,0.6179124116897583,0.9628838300704956,0.12041746079921722,0.7745632529258728,0.020048217847943306
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_07_f000009.wav,expanded_unseen,expanded_unseen,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0,0,0,1,0,0.006924494579291786,0.006924494579291786,,False,True,10.729875,0.7537521123886108,0.548250675201416,0.7577202320098877,0.5497329235076904,0.9644672870635986,0.13466940820217133,0.8391165733337402,0.020320383831858635
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_09_f000109.wav,expanded_unseen,expanded_unseen,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0,0,0,1,0,0.00783474409632679,0.00783474409632679,,False,True,6.689875,0.7544392943382263,0.7150498628616333,0.7633676528930664,0.7228730320930481,0.9575968980789185,0.12735657393932343,0.789434552192688,0.0352168083190918
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_10_f000012.wav,expanded_unseen,expanded_unseen,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0,0,0,1,0,0.004120325553336795,0.004120325553336795,,False,True,5.539875,0.7886149883270264,0.5789334774017334,0.7911787033081055,0.5923898220062256,0.9677616357803345,0.1495424509048462,0.6737909317016602,0.020839810371398926
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_10_f000046.wav,expanded_unseen,expanded_unseen,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0,0,0,1,0,0.004683533787029333,0.004683533787029333,,False,True,7.172875,0.7798556089401245,0.5939674377441406,0.7844961285591125,0.6057262420654297,0.9726129770278931,0.12191933393478394,0.7868865728378296,0.02010456658899784
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_10_f000072.wav,expanded_unseen,expanded_unseen,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0,0,0,1,0,0.005485010938927747,0.005485010938927747,,False,True,2.259875,0.6731685996055603,0.48764196038246155,0.7032513618469238,0.47971343994140625,0.9859905242919922,0.054881565272808075,0.6077472567558289,0.04873525723814964
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_10_f000117.wav,expanded_unseen,expanded_unseen,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0,0,0,1,0,0.013941167234073033,0.013941167234073033,,False,True,10.639875,0.7876410484313965,0.5640182495117188,0.7767350673675537,0.5675878524780273,0.9671543836593628,0.20145119726657867,0.8150395154953003,0.024086279794573784
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_12_f000086.wav,expanded_unseen,expanded_unseen,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0,0,0,1,0,0.011813354221363028,0.011813354221363028,,False,True,9.949875,0.7907341122627258,0.5439668893814087,0.7858594655990601,0.5565184950828552,0.979443371295929,0.1328413486480713,0.7748387455940247,0.02004868909716606
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_12_f000118.wav,expanded_unseen,expanded_unseen,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0,0,0,1,0,0.006710002028282208,0.006710002028282208,,False,True,5.869875,0.8031328916549683,0.5479989647865295,0.8053639531135559,0.5638494491577148,0.9855839014053345,0.10237214714288712,0.6721700429916382,0.018259286880493164
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_14_f000041.wav,expanded_unseen,expanded_unseen,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0,0,0,1,0,0.01213203936582073,0.01213203936582073,,False,True,7.619875,0.7743709087371826,0.5375454425811768,0.7804331183433533,0.5478547215461731,0.9810354113578796,0.1490863710641861,0.8005805611610413,0.02058175951242447
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_19_f000080.wav,expanded_unseen,expanded_unseen,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0,0,0,1,0,0.011987531146685966,0.011987531146685966,,False,True,9.559875,0.8130899667739868,0.5324388742446899,0.8115079998970032,0.5450210571289062,0.9904415607452393,0.10435240715742111,0.6685138940811157,0.023688938468694687
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_21_f000090.wav,expanded_unseen,expanded_unseen,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0,0,0,1,0,0.005921598111873114,0.005921598111873114,,False,True,2.259875,0.6854302883148193,0.46120500564575195,0.712585985660553,0.45112577080726624,0.9897550940513611,0.046384621411561966,0.7938543558120728,0.03562343493103981
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_22_f000076.wav,expanded_unseen,expanded_unseen,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0,0,0,1,0,0.008087639889309184,0.008087639889309184,,False,True,6.339875,0.774107813835144,0.5408115386962891,0.7755928039550781,0.5477040410041809,0.9623754024505615,0.1730942279100418,0.8149359226226807,0.032083772122859955
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_23_f000030.wav,expanded_unseen,expanded_unseen,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0,0,0,1,0,0.005368869657166143,0.005368869657166143,,False,True,4.769875,0.7571626305580139,0.49345698952674866,0.7664609551429749,0.49659305810928345,0.9805169701576233,0.21126385033130646,0.7567576169967651,0.014358616434037685
data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_23_f000060.wav,expanded_unseen,expanded_unseen,mlaad_tiny_matched,MLAAD_original,val_b_unseen_generator,0,0,0,1,0,0.004860800006381068,0.004860800006381068,,False,True,8.349875,0.7783384919166565,0.6331442594528198,0.7708496451377869,0.6400052309036255,0.9730892181396484,0.22509412467479706,0.7596068382263184,0.019376475363969803
