path,split,calibration_fold,source,generator,data_role,y_file_fake,y_voice_fake,y_music_fake,y_voice_present,y_music_present,df,df_primary,df_second,df_has_second,df_used,duration_sec,vf,mf,vfile,mfile,vp_model,mp_model,vp_panns,mp_panns
MIX::data\raw\public_v9\mlaad_tiny\fake\en\MiniCPM-o-2.6\hunters_space_06_f000036.wav|data\raw\public_v9\echoes_fma_paired\fake\Cloudy_Subway_Sonicbeat_audioldm_ATA_001.mp3,cal_v12,cal_v12_a,cal_v12::mlaad_tiny_matched::echoes_fma_paired,mix::MLAAD::MiniCPM-o-2.6::Echoes::audioldm,cal_v12,1,1,1,1,1,0.6877062951897863,0.6877062951897863,,False,True,30.722,0.7041141986846924,0.0007943128002807498,0.706342339515686,0.0007869770051911473,0.8994202613830566,0.9985702037811279,0.7240020632743835,0.7759969830513
MIX::data\raw\public_v9\mlaad_tiny\fake\en\Higgs-Audio-V2\hunters_space_08_f000081.wav|data\raw\public_v9\sonics\fake_09922_suno_0.mp3,cal_v12,cal_v12_a,cal_v12::mlaad_tiny_matched::sonics_official,mix::MLAAD::Higgs-Audio-V2::SONICS::chirp-v2-xxl-alpha,cal_v12,1,1,1,1,1,0.963576424713613,0.963576424713613,,False,True,80.0,0.7347719669342041,5.075018998468295e-05,0.7072200775146484,4.749358777189627e-05,0.7069200873374939,0.9998934268951416,0.023520713672041893,0.7914013862609863
MIX::data\raw\public_v9\mlaad_tiny\fake\en\MiniCPM-o-2.6\hunters_space_08_f000103.wav|data\raw\public_v9\echoes_fma_paired\fake\Digital_Lightning_Cloudkicker_musicgen_ATA_001.wav,cal_v12,cal_v12_a,cal_v12::mlaad_tiny_matched::echoes_fma_paired,mix::MLAAD::MiniCPM-o-2.6::Echoes::musicgen,cal_v12,1,1,1,1,1,0.9320333730278305,0.9320333730278305,,False,True,29.94,0.746040403842926,0.002083366736769676,0.7070919275283813,0.002034394768998027,0.37656402587890625,0.99773770570755,0.1745649129152298,0.8554214835166931
MIX::data\raw\public_v9\mlaad_tiny\fake\en\FishTTS\hunters_space_17_f000018.wav|data\raw\public_v9\sonics\fake_09214_suno_0.mp3,cal_v12,cal_v12_a,cal_v12::mlaad_tiny_matched::sonics_official,mix::MLAAD::FishTTS::SONICS::chirp-v2-xxl-alpha,cal_v12,1,1,1,1,1,0.33973279083578956,0.33973279083578956,,False,True,80.0,0.6833575963973999,4.401666046760511e-06,0.6661525964736938,4.202195668767672e-06,0.6321113109588623,0.9999961853027344,0.04779785871505737,0.8512060642242432
MIX::data\raw\public_v9\mlaad_tiny\fake\en\Chatterbox\hunters_space_18_f000010.wav|data\raw\public_v9\echoes_fma_paired\fake\Cold_Chains_Rolemusic_elevenlabs_TTA_001.mp3,cal_v12,cal_v12_a,cal_v12::mlaad_tiny_matched::echoes_fma_paired,mix::MLAAD::Chatterbox::Echoes::elevenlabs,cal_v12,1,1,1,1,1,0.6646737985006455,0.6646737985006455,,False,True,150.047375,0.7084331512451172,0.00015310074377339333,0.681548535823822,0.0001498791534686461,0.7132854461669922,0.9996471405029297,0.26665350794792175,0.8227145075798035
MIX::data\raw\public_v9\mlaad_tiny\fake\en\OpenVoiceV2\hunters_space_18_f000024.wav|data\raw\public_v9\echoes_fma_paired\fake\Busby_Berkeley_Ergo_Phizmiz_musicgen_ATA_001.wav,cal_v12,cal_v12_a,cal_v12::mlaad_tiny_matched::echoes_fma_paired,mix::MLAAD::OpenVoiceV2::Echoes::musicgen,cal_v12,1,1,1,1,1,0.9547325194519753,0.9547325194519753,,False,True,29.94,0.7073379755020142,0.018305670469999313,0.6987140774726868,0.01814337447285652,0.7959700226783752,0.9690071940422058,0.18839000165462494,0.5133144855499268
MIX::data\raw\public_v9\mlaad_tiny\fake\en\Chatterbox\jane_eyre_05_f000047.wav|data\raw\public_v9\echoes_fma_paired\fake\Digital_Lightning_Cloudkicker_stableaudio_TTA_001.mp3,cal_v12,cal_v12_a,cal_v12::mlaad_tiny_matched::echoes_fma_paired,mix::MLAAD::Chatterbox::Echoes::stableaudio,cal_v12,1,1,1,1,1,0.8330949150981477,0.8330949150981477,,False,True,180.0,0.6784983277320862,7.465666840289487e-08,0.6626976728439331,6.903271554392632e-08,0.47168493270874023,0.9999999403953552,0.027375398203730583,0.9096317291259766
MIX::data\raw\public_v9\mlaad_tiny\fake\en\OpenVoiceV2\jane_eyre_05_f000054.wav|data\raw\public_v9\sonics\fake_09584_suno_0.mp3,cal_v12,cal_v12_a,cal_v12::mlaad_tiny_matched::sonics_official,mix::MLAAD::OpenVoiceV2::SONICS::chirp-v2-xxl-alpha,cal_v12,1,1,1,1,1,0.9841942755379334,0.9841942755379334,,False,True,80.0,0.7456424236297607,0.028560606762766838,0.7274588346481323,0.02928154543042183,0.7099950909614563,0.9408640265464783,0.039444491267204285,0.8275253176689148
MIX::data\raw\public_v9\mlaad_tiny\fake\en\Microsoft VibeVoice 1.5B\jane_eyre_05_f000057.wav|data\raw\public_v9\sonics\fake_10148_suno_0.mp3,cal_v12,cal_v12_a,cal_v12::mlaad_tiny_matched::sonics_official,mix::MLAAD::Microsoft VibeVoice 1.5B::SONICS::chirp-v2-xxl-alpha,cal_v12,1,1,1,1,1,0.09679897064524443,0.09679897064524443,,False,True,48.52,0.7501980662345886,0.023090649396181107,0.7489376664161682,0.023822257295250893,0.9326614737510681,0.97637540102005,0.10508590936660767,0.8280327916145325
MIX::data\raw\public_v9\mlaad_tiny\fake\en\OpenVoiceV2\jane_eyre_05_f000097.wav|data\raw\public_v9\sonics\fake_10686_suno_0.mp3,cal_v12,cal_v12_a,cal_v12::mlaad_tiny_matched::sonics_official,mix::MLAAD::OpenVoiceV2::SONICS::chirp-v2-xxl-alpha,cal_v12,1,1,1,1,1,0.9894310722349359,0.9894310722349359,,False,True,80.0,0.7071431875228882,0.0010766979539766908,0.6838412284851074,0.0010860321344807744,0.6258041262626648,0.9984048008918762,0.10299914330244064,0.8480842709541321
MIX::data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\jane_eyre_05_f000137.wav|data\raw\public_v9\sonics\fake_09437_suno_0.mp3,cal_v12,cal_v12_a,cal_v12::mlaad_tiny_matched::sonics_official,mix::MLAAD::suno_bark::SONICS::chirp-v2-xxl-alpha,cal_v12,1,1,1,1,1,0.9309191151645195,0.9309191151645195,,False,True,80.0,0.718416690826416,1.1667023045447422e-06,0.6835141181945801,1.088234739654581e-06,0.4668748378753662,0.9999985694885254,0.032277580350637436,0.85480135679245
MIX::data\raw\public_v9\mlaad_tiny\fake\en\Microsoft VibeVoice 1.5B\jane_eyre_05_f000180.wav|data\raw\public_v9\echoes_fma_paired\fake\Busby_Berkeley_Ergo_Phizmiz_brev_TTA_001.mp3,cal_v12,cal_v12_a,cal_v12::mlaad_tiny_matched::echoes_fma_paired,mix::MLAAD::Microsoft VibeVoice 1.5B::Echoes::brev,cal_v12,1,1,1,1,1,0.5715002822514857,0.5715002822514857,,False,True,195.76,0.6899662017822266,0.0019074458396062255,0.6785703897476196,0.0018818662501871586,0.5678975582122803,0.9999781250953674,0.027034752070903778,0.7551135420799255
MIX::data\raw\public_v9\mlaad_tiny\fake\en\Chatterbox\jane_eyre_06_f000021.wav|data\raw\public_v9\sonics\fake_09699_suno_0.mp3,cal_v12,cal_v12_a,cal_v12::mlaad_tiny_matched::sonics_official,mix::MLAAD::Chatterbox::SONICS::chirp-v2-xxl-alpha,cal_v12,1,1,1,1,1,0.9031852435708004,0.9031852435708004,,False,True,80.0,0.6767871379852295,7.122501301637385e-06,0.6620044708251953,6.771178050257731e-06,0.5016339421272278,0.999987781047821,0.1527385115623474,0.8461530804634094
MIX::data\raw\public_v9\mlaad_tiny\fake\en\FireRedTTS-2.0\jane_eyre_17_f000177.wav|data\raw\public_v9\sonics\fake_10686_suno_0.mp3,cal_v12,cal_v12_a,cal_v12::mlaad_tiny_matched::sonics_official,mix::MLAAD::FireRedTTS-2.0::SONICS::chirp-v2-xxl-alpha,cal_v12,1,1,1,1,1,0.41332620854994806,0.41332620854994806,,False,True,80.0,0.7213242053985596,0.0006579948822036386,0.7005878686904907,0.0006498841103166342,0.8432154059410095,0.9987039566040039,0.2569786608219147,0.8167741298675537
MIX::data\raw\public_v9\mlaad_tiny\fake\en\FireRedTTS-2.0\jane_eyre_17_f000177.wav|data\raw\public_v9\echoes_fma_paired\fake\Cold_Chains_Rolemusic_musicgen_ATA_001.wav,cal_v12,cal_v12_a,cal_v12::mlaad_tiny_matched::echoes_fma_paired,mix::MLAAD::FireRedTTS-2.0::Echoes::musicgen,cal_v12,1,1,1,1,1,0.8718392288805369,0.8718392288805369,,False,True,29.94,0.7130602598190308,0.025109093636274338,0.692064106464386,0.024599524214863777,0.8119991421699524,0.919276237487793,0.2831290066242218,0.6792833805084229
MIX::data\raw\public_v9\mlaad_tiny\fake\en\FireRedTTS-2.0\jane_eyre_17_f000379.wav|data\raw\public_v9\echoes_fma_paired\fake\Dr._Bodysnatcher_Modey_Lemon_acestep_TTA_001.mp3,cal_v12,cal_v12_a,cal_v12::mlaad_tiny_matched::echoes_fma_paired,mix::MLAAD::FireRedTTS-2.0::Echoes::acestep,cal_v12,1,1,1,1,1,0.3015654270445757,0.3015654270445757,,False,True,61.4864375,0.6775323152542114,5.635098204948008e-06,0.6673092246055603,5.309209427650785e-06,0.5662374496459961,0.999991238117218,0.12218492478132248,0.8196040987968445
MIX::data\raw\public_v9\mlaad_tiny\fake\en\Chatterbox\jane_eyre_18_f000063.wav|data\raw\public_v9\echoes_fma_paired\fake\Cold_Chains_Rolemusic_musicgen_ATA_001.wav,cal_v12,cal_v12_a,cal_v12::mlaad_tiny_matched::echoes_fma_paired,mix::MLAAD::Chatterbox::Echoes::musicgen,cal_v12,1,1,1,1,1,0.893522163125922,0.893522163125922,,False,True,29.94,0.7273460030555725,0.061381466686725616,0.6961600184440613,0.061150018125772476,0.7472768425941467,0.839641273021698,0.2761123776435852,0.5062482357025146
MIX::data\raw\public_v9\mlaad_tiny\fake\en\RVC\dorothy_and_wizard_oz_07_f000014.wav|data\raw\public_v9\real_music\jamendo\11100.low.mp3,cal_v12,cal_v12_a,cal_v12::mlaad_tiny_matched::mtg_jamendo_cc,mix::MLAAD::RVC::mtg_jamendo_cc::real,cal_v12,1,1,0,1,1,0.753457569432733,0.753457569432733,,False,True,174.293375,0.6892073154449463,0.028126023709774017,0.692834198474884,0.027451811358332634,0.7606112360954285,0.8924892544746399,0.2859800159931183,0.8102962374687195
MIX::data\raw\public_v9\mlaad_tiny\fake\en\FishTTS\dorothy_and_wizard_oz_07_f000046.wav|data\raw\public_v9\real_music\guitarset\00_BN3-154-E_solo_mic.wav,cal_v12,cal_v12_a,cal_v12::mlaad_tiny_matched::guitarset_mic,mix::MLAAD::FishTTS::guitarset_mic::real,cal_v12,1,1,0,1,1,0.9742603900711083,0.9742603900711083,,False,True,24.932,0.6775093674659729,4.7926085244398564e-05,0.6734445095062256,4.67542304249946e-05,0.7556582689285278,0.9998637437820435,0.5129722952842712,0.862820029258728
MIX::data\raw\public_v9\mlaad_tiny\fake\en\Higgs-Audio-V2\dorothy_and_wizard_oz_08_f000005.wav|data\raw\public_v9\echoes_fma_paired\real\fma_61491.mp3,cal_v12,cal_v12_a,cal_v12::mlaad_tiny_matched::echoes_fma_paired,mix::MLAAD::Higgs-Audio-V2::Echoes::FMA_original,cal_v12,1,1,0,1,1,0.6686262332323467,0.6686262332323467,,False,True,197.616375,0.7185033559799194,0.0003529887180775404,0.6929245591163635,0.00033825813443399966,0.3914666175842285,0.9994390606880188,0.015533782541751862,0.8621528148651123
MIX::data\raw\public_v9\mlaad_tiny\fake\en\RVC\dorothy_and_wizard_oz_08_f000016.wav|data\raw\public_v9\real_music\guitarset\00_Rock3-148-C_comp_mic.wav,cal_v12,cal_v12_a,cal_v12::mlaad_tiny_matched::guitarset_mic,mix::MLAAD::RVC::guitarset_mic::real,cal_v12,1,1,0,1,1,0.9971277465306799,0.9971277465306799,,False,True,25.9408125,0.6782056093215942,3.094444400630891e-05,0.6705847978591919,3.004518657689914e-05,0.6351587772369385,0.9999098777770996,0.16081024706363678,0.8619305491447449
MIX::data\raw\public_v9\mlaad_tiny\fake\en\Chatterbox\dorothy_and_wizard_oz_08_f000065.wav|data\raw\public_v9\real_music\jamendo\374600.low.mp3,cal_v12,cal_v12_a,cal_v12::mlaad_tiny_matched::mtg_jamendo_cc,mix::MLAAD::Chatterbox::mtg_jamendo_cc::real,cal_v12,1,1,0,1,1,0.64176673300766,0.64176673300766,,False,True,104.04575,0.686931312084198,2.323787384739262e-06,0.6787668466567993,2.229089432148612e-06,0.7484875321388245,0.9999969601631165,0.03536226972937584,0.8662803173065186
