voice_alpha,voice_method,music_alpha,music_method,voice_affects_file,music_affects_file,deployable,robust_objective,joint_selection_objective,mean_total,worst_total,unseen_total,mean_ads,mean_file_eer,mean_voice_eer,worst_voice_eer,mean_music_eer,worst_music_eer,voice_unseen_eer,music_unseen_eer
0.0,probability,0.25,logit,False,True,True,0.8987836100260416,0.8715860270182291,0.9070621744791666,0.8873828125,0.8973307291666668,0.8999999999999999,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.4
0.0,probability,0.3,logit,False,False,True,0.8987836100260416,0.873273527018229,0.9070621744791666,0.8873828125,0.8973307291666668,0.8999999999999999,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.3625
0.0,probability,0.3,logit,False,True,True,0.8987836100260416,0.873273527018229,0.9070621744791666,0.8873828125,0.8973307291666668,0.8999999999999999,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.3625
0.0,probability,0.4,logit,False,False,True,0.8987836100260416,0.873836027018229,0.9070621744791666,0.8873828125,0.8973307291666668,0.8999999999999999,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.35
0.0,probability,0.4,logit,False,True,True,0.8987836100260416,0.873836027018229,0.9070621744791666,0.8873828125,0.8973307291666668,0.8999999999999999,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.35
0.0,probability,0.5,logit,False,False,True,0.8987836100260416,0.8755235270182291,0.9070621744791666,0.8873828125,0.8973307291666668,0.8999999999999999,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.3125
0.0,probability,0.5,logit,False,True,True,0.8987836100260416,0.8755235270182291,0.9070621744791666,0.8873828125,0.8973307291666668,0.8999999999999999,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.3125
0.0,probability,0.6,logit,False,False,True,0.8987836100260416,0.8755235270182291,0.9070621744791666,0.8873828125,0.8973307291666668,0.8999999999999999,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.3125
0.0,probability,0.6,logit,False,True,True,0.8987836100260416,0.8755235270182291,0.9070621744791666,0.8873828125,0.8973307291666668,0.8999999999999999,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.3125
0.0,probability,0.75,logit,False,False,True,0.8987836100260416,0.876086027018229,0.9070621744791666,0.8873828125,0.8973307291666668,0.8999999999999999,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.30000000000000004
0.0,probability,0.75,logit,False,True,True,0.8987836100260416,0.876086027018229,0.9070621744791666,0.8873828125,0.8973307291666668,0.8999999999999999,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.30000000000000004
0.0,probability,1.0,logit,False,False,True,0.9007132975260417,0.877186808268229,0.9084684244791666,0.8873828125,0.9029557291666668,0.9015625,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.015625000000000014,0.02083333333333335,0.4,0.3125
0.0,probability,1.0,logit,False,True,True,0.9007132975260417,0.877186808268229,0.9084684244791666,0.8873828125,0.9029557291666668,0.9015625,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.015625000000000014,0.02083333333333335,0.4,0.3125
0.0,probability,0.0,rank,False,False,False,0.8987836100260416,0.8715860270182291,0.9070621744791666,0.8873828125,0.8973307291666668,0.8999999999999999,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.4
0.0,probability,0.0,rank,False,True,False,0.8987836100260416,0.8715860270182291,0.9070621744791666,0.8873828125,0.8973307291666668,0.8999999999999999,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.4
0.0,probability,0.05,rank,False,False,False,0.8987836100260416,0.8715860270182291,0.9070621744791666,0.8873828125,0.8973307291666668,0.8999999999999999,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.4
0.0,probability,0.05,rank,False,True,False,0.9033942871093751,0.8748135009765625,0.9115152994791667,0.8873828125,0.9076432291666667,0.9049479166666666,0.11093750000000001,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.4
0.0,probability,0.1,rank,False,False,False,0.8987836100260416,0.8715860270182291,0.9070621744791666,0.8873828125,0.8973307291666668,0.8999999999999999,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.4
0.0,probability,0.1,rank,False,True,False,0.9033942871093751,0.8748135009765625,0.9115152994791667,0.8873828125,0.9076432291666667,0.9049479166666666,0.11093750000000001,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.4
0.0,probability,0.15,rank,False,False,False,0.8987836100260416,0.873836027018229,0.9070621744791666,0.8873828125,0.8973307291666668,0.8999999999999999,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.35
0.0,probability,0.15,rank,False,True,False,0.9008213704427083,0.8752624593098957,0.9096402994791667,0.8873828125,0.9001432291666667,0.9028645833333333,0.11510416666666667,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.35
0.0,probability,0.2,rank,False,False,False,0.8987836100260416,0.8749610270182291,0.9070621744791666,0.8873828125,0.8973307291666668,0.8999999999999999,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.32499999999999996
0.0,probability,0.2,rank,False,True,False,0.9033942871093751,0.8781885009765625,0.9115152994791667,0.8873828125,0.9076432291666667,0.9049479166666666,0.11093750000000001,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.32499999999999996
0.0,probability,0.25,rank,False,False,False,0.8978187662760416,0.8742231363932291,0.9063590494791666,0.8873828125,0.8945182291666667,0.89921875,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.023437500000000014,0.031250000000000014,0.4,0.3125
0.0,probability,0.25,rank,False,True,False,0.9024294433593749,0.8774506103515625,0.9108121744791666,0.8873828125,0.9048307291666666,0.9041666666666666,0.11093750000000001,0.16666666666666669,0.20833333333333337,0.023437500000000014,0.031250000000000014,0.4,0.3125
0.0,probability,0.3,rank,False,False,False,0.8987836100260416,0.876086027018229,0.9070621744791666,0.8873828125,0.8973307291666668,0.8999999999999999,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.30000000000000004
0.0,probability,0.3,rank,False,True,False,0.9033942871093751,0.8793135009765625,0.9115152994791667,0.8873828125,0.9076432291666667,0.9049479166666666,0.11093750000000001,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.30000000000000004
0.0,probability,0.4,rank,False,False,False,0.8987836100260416,0.876086027018229,0.9070621744791666,0.8873828125,0.8973307291666668,0.8999999999999999,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.30000000000000004
0.0,probability,0.4,rank,False,True,False,0.9033942871093751,0.8793135009765625,0.9115152994791667,0.8873828125,0.9076432291666667,0.9049479166666666,0.11093750000000001,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.30000000000000004
0.0,probability,0.5,rank,False,False,False,0.8987836100260416,0.876086027018229,0.9070621744791666,0.8873828125,0.8973307291666668,0.8999999999999999,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.30000000000000004
0.0,probability,0.5,rank,False,True,False,0.9033942871093751,0.8793135009765625,0.9115152994791667,0.8873828125,0.9076432291666667,0.9049479166666666,0.11093750000000001,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.30000000000000004
0.0,probability,0.6,rank,False,False,False,0.8987836100260416,0.876086027018229,0.9070621744791666,0.8873828125,0.8973307291666668,0.8999999999999999,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.30000000000000004
0.0,probability,0.6,rank,False,True,False,0.9033942871093751,0.8793135009765625,0.9115152994791667,0.8873828125,0.9076432291666667,0.9049479166666666,0.11093750000000001,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.30000000000000004
0.0,probability,0.75,rank,False,False,False,0.8987836100260416,0.876086027018229,0.9070621744791666,0.8873828125,0.8973307291666668,0.8999999999999999,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.30000000000000004
0.0,probability,0.75,rank,False,True,False,0.9023213704427083,0.8785624593098957,0.9096402994791667,0.8873828125,0.9076432291666667,0.9028645833333333,0.11510416666666667,0.16666666666666669,0.20833333333333337,0.02083333333333335,0.02083333333333335,0.4,0.30000000000000004
0.0,probability,1.0,rank,False,False,False,0.9007132975260417,0.877186808268229,0.9084684244791666,0.8873828125,0.9029557291666668,0.9015625,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.015625000000000014,0.02083333333333335,0.4,0.3125
0.0,probability,1.0,rank,False,True,False,0.900605224609375,0.8771111572265624,0.9072965494791667,0.8873828125,0.9057682291666669,0.9002604166666667,0.1234375,0.16666666666666669,0.20833333333333337,0.015625000000000014,0.02083333333333335,0.4,0.3125
0.0,probability,1.0,max,False,False,True,0.9007132975260417,0.877186808268229,0.9084684244791666,0.8873828125,0.9029557291666668,0.9015625,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.015625000000000014,0.02083333333333335,0.4,0.3125
0.0,probability,1.0,max,False,True,True,0.9007132975260417,0.877186808268229,0.9084684244791666,0.8873828125,0.9029557291666668,0.9015625,0.12083333333333335,0.16666666666666669,0.20833333333333337,0.015625000000000014,0.02083333333333335,0.4,0.3125
