audio_id,file_fake,canonical_test5_file_probability,f2_file_probability
05193597e2b777a20d704afc1aad0c884ebcd1ca767e4162533a7ee52ad2a8ec,0,0.4876097770201301,0.48189297318458557
241d5fda3d43a1039e7f110d6f2cd21720065869227b42170db3ce19b793905e,1,0.7834869082377638,0.911444902420044
c287c9306b46d30ac2a2fd4cef858ed79d86c151f9583e38df3af1066dab342c,0,0.2251586862647719,0.4432126581668854
b3a792e109e24bc28b62512e672f0e6d2a33dc6315ca3314f2e7fd0a7c1c86bc,1,0.6741130855403812,0.627539873123169
6a7ef2790b885adc6846fe0a95877f8b784314db4a0c1e8a2cec7b18e8a6f8a8,0,0.37505673726843625,0.8375598192214966
55a65ff31afdafd8859e32c89c8350768379fb5bb08f4b156451caa2c9486d67,1,0.7260595918487042,0.7869327664375305
612cd03c07f04fa5b9cf264b1b476d01a74abbe447fb96c7f5d94c0af27ed018,0,0.4076365086170911,0.524832010269165
1e81b4ce6ebd7f370729e2fdd357d075a45ff5fffb3e4fd105e7a9897a24287b,1,0.7786463647958101,0.8597646951675415
edd44748d248727d8c9c8429790661cad8a06d81cca8a1a554d19d49745ee6aa,0,0.4159907340826465,0.5178043842315674
821629b1699b173219444a8920ea818ce3985d70b8b302b9da261b73975a4eec,1,0.7938663558321557,0.6037932634353638
dd341de80f0795f867abfe75800c7bcf8d901f79dfd5e4979cf414354e8043d8,0,0.30320155412247485,0.5494287014007568
a7aea3094507f10590a51fc5219acae09e006df44936fef532018d03a2dbd54c,1,0.6437491932003886,0.7498986721038818
b7021e3ef18cd3e5346b7a493405a7a1f2cf75c412438d51a6ff1f70c8344c6a,0,0.46395962123060597,0.3853362500667572
1003eb9e2d1bd2d25103a83701b6ef93e5e2ad2bfd9355d8c81ad28bc09ff0f9,1,0.8077514237330699,0.8947425484657288
ffc2cdda77105425cbc287868f5d479abc47f4902c010d992c8da6cbe755eb85,0,0.3790420072040734,0.5023759007453918
ad973262790fcaaf2d8676eb2b6e7fceb3cd9c94f702f443b8da8f2a01897244,1,0.6018169757078459,0.5865933299064636
4a77dab33b79e1009dc2e1498d589699151c8c5020aa5d104dae42a769891b30,0,0.5129653493353801,0.43531984090805054
ce49d3d4feec01d24c54b3345121afea386f2d79cd82feb0f9c3f9e8e171c5bc,1,0.8124429617585763,0.88186115026474
08a726c1ff634b17e2d30ffe7e212df4b372a9994e4d5da44266db91e9813171,0,0.4093405239286835,0.36461618542671204
2dc7c6682120fd22f1a5d758d0c374a85669353a88bed8b173f21741f3abb7ab,1,0.7568366776172089,0.7532894611358643
a55af7351153801118ff0923562510643cb27c123fc1237c011f402c156992b5,0,0.6025930095488857,0.7419377565383911
0547307769895f8f2b772e9bff31da0754819f6c8c0acfe66bc3b9305f5ab941,1,0.8286036037915818,0.8435279726982117
7e8fdea3c23320f9d73d9532d7371dba4a34f6cc277d8556c9612ab960b2d577,0,0.5090555930889024,0.505029022693634
cee0603597fd2119f760038ce4176d3f3f3ede6e4df59aa22f892f8d0ddf3a61,1,0.8152926814959915,0.8546314239501953
2c61ddd3dfa503eb8fdb7b2b15fed7d554f142220184b03f3b2150a41f461499,0,0.35097452520608996,0.6935418844223022
b2d054c751298b0ac6bbf1bb9808d9c21f633d04ae56467b316c91b69bddf9bc,1,0.7323138181190352,0.8878232836723328
38af3993ee3efe130e9a549bb4b631ab57354e47d87580599b92d2d19adfed7c,0,0.42447193234859787,0.40114352107048035
41ed02ddff294ee59469acdd6c9caf3b04e9183c30cb03b864093617fa67fcaa,1,0.7245961198448988,0.8135223388671875
96a2f77292c8e2a31c6ae322bb72241669461a47567da26d8ac8051a7da9becf,0,0.41589487113468976,0.45641380548477173
c68af39c029dd3710d67cd370a8c2124d5e6dc7a7b868de6c9fb63607471fdef,1,0.7714455652368015,0.8662388920783997
01dfcadf6386dede93e0134c14761424e3ee9b81c213fcf0999c98f2a0f4a2eb,0,0.4315428489530497,0.6851450800895691
a3fcd3ee27e73c220020dc5f12f7520a967d0afcb20ea0275f830291babe5ca9,1,0.6489634780487182,0.8671982288360596
7d9c97da81334720255eac97cf5f1a53f0755e2413d29096cc4045b4fe557d42,0,0.4852086556131585,0.43728774785995483
e5ecb1f5f2e417db0f82a115580bebd582017791e67d11661e77805faaef80b6,1,0.8716238316935518,0.8689861297607422
d7fa086ef45f8108c748eb3510ccd817d891eab35219d10b81209cad199a30f1,0,0.4808581354207664,0.6741061508655548
d7f9527ccc877ac1aad7b26641ba84cd606e6f90ee4c9c7db1625fedd06086ac,1,0.7834878655299911,0.8207663297653198
a39cba7498baa3c1423580630ba2343205108b4be91257d67d75a414f81f0891,0,0.40257375740876866,0.5953381061553955
6050d01b342da8cc7a85458b4015287a6043349f52e5cb7633935b86173bebea,1,0.6805604726306638,0.8587152361869812
712fa79c42cdc099fae8371428a9f5706777bdd3950681fd5a8c023d04eda03d,0,0.5709885305737821,0.5648875832557678
0024a674e24887a985aef3de82e69028d20db179920fd4aa78d91105feb03b6d,1,0.8131720046834061,0.795330286026001
fdc89dbd163e7d62db1224497de74282c477fe263852df26b0b360b81d626d8b,0,0.4345700509723145,0.7443408668041229
2ab66dfb41c91c012e522ebf0e3e5d5ad2acf75cd0667faeaf17941318a81809,1,0.5488807505674328,0.6802243292331696
26d7eee5652d2840f6717267e4e510e4c4b44254dff18ed7d6ed223f8fc444f0,0,0.34226231259707246,0.6971350312232971
5de67f48a77b605e6f2db6fbf3e43fbdc997275d60da222b3600ed7e88b73ea0,1,0.32258127255545466,0.7931388914585114
91644839ac6f302d77a9d8ea31302a4b9be3ab2ff257269927f85a2358db2c64,0,0.3929743296056961,0.7069793343544006
2a8dac9850155e00599294ba54f3cb9dbb7565648901f7acbf9e37edf502a3d8,1,0.3068119104629708,0.8701814115047455
73550e48b278d75ee92e1e097037edd967f49dc4d80f09285a55b120f3034e17,0,0.3617238259702294,0.8309866189956665
1c2fe48b74292ea0e256bd26a8bfc9ea84ff7066796f6fe215d9613dd5f528b1,1,0.48953373559946245,0.8151183128356934
4f4e823d75d74ea259ceda929001ea3af55fdc07cc8a5cac18f220b7c598e5d2,0,0.2540799792990045,0.7196021676063538
f36f61199334b4049261c0a779e3902cdf628169f6b9157984064d3866375b0f,1,0.25607018209655835,0.852595180273056
d31d3f99cf2241671ca8a892d5ccff36ef2ba5db09031da13990cffc8906d683,0,0.5258095569311543,0.7021770179271698
61554b35ccda5ac46d8a0b4a68ccb8f594a4959abe72d8f49b8812918fb77980,1,0.4776806697092823,0.785917729139328
