audio_id,file_fake,canonical_test5_file_probability,m2_file_probability
f7ccde90cec632f224c1c4f8c920fad7a3b8b66e3938174b8ce3954c43dfaf50,1,0.8095917972663986,0.8971857130527496
f2a4adf37d1e523c806b74c2cf19b94136a10e7b28943ca5c1cf43e585d133d2,0,0.27771629650583557,0.8491727113723755
d4e55f55d529cbc89ecf179ec43c5ec232233646c5cbd239cb761601a3113804,1,0.6622315297182062,0.8854970633983612
42a5819c77826b7d8244e25404c491c7b29cb6865acd3c9a89c0dbd425b4c46d,0,0.48499179941024645,0.4932803064584732
d9189a2bac8cc4bc7b34ee73ab5bc62c3c8e8e1711d4b1c7e2752c56097c05f9,1,0.879035915585592,0.7930362820625305
b092394c6a9f8a608f11082b497286feb586b0b9a8f2576bbabfd063b38ad5d4,0,0.42557354891230126,0.27963611483573914
71620bfde4d98bf176b3e38022b7f9ce5e1b32de1fbb154999ecf14baf7d670b,1,0.825863291195758,0.7533034682273865
6e9514c3f51cf8c8e5d23c70181ec7dd91de7381d1f7f775347104d9cdaea8fa,0,0.48314619887671,0.5555378794670105
6ad89505ccec6213c1831c99d211b2d0b0aafd6e3c6d3d346282b989321c77db,1,0.8048190818370126,0.895230621099472
014288cade28fdc1142f84611fdb2f08d0ee2ba651249fe5ae9b7785445adaca,0,0.4068391158109814,0.5050247311592102
44aa4335c5d051b268ca38afb76bab8a4e1fa2f069c6cd13b460cc9c98984ce9,1,0.7958863349485703,0.6832771301269531
e6bea3f1fac5638f8aa116efab19d6166c4ed9df9c3b356e3abd6b36c4240e0f,0,0.35153720175401004,0.3040163069963455
b9cecc0b1a802f9da9c88378f45deff9f9ff5001ff7def16ce1bff5b8c76740d,1,0.7704092868450558,0.8732110857963562
7ddb1174dfe85c6dfd3f3055d3b6b1ff9c683a725982623fd9f92fcc454a528f,0,0.4363200228222209,0.5635192394256592
68614f2b75965b92734b4c83050315b0e5c77a86e4b64c40640bc81b9f84ff5d,1,0.7936344565116962,0.6397135257720947
6604052352406f51b0c73c46d4dbbd3c4150e0d914bc708d648cb690bc46ed05,0,0.4900046072881421,0.4646463394165039
371c3f193fe6e2ab11d8c6ff54ac4372923ef5e4da9bf9686468a25b66280880,1,0.826786070351378,0.8754609227180481
dad65ff5011cebb27ed3422f0cb47d5bc71aa35212eadcacf5efc96b5ce85f12,0,0.5444701409940185,0.4309430420398712
80d8505c62ec8cc132b644b25a5977dde7e0df54cdf4b22c766d172b229b0c39,1,0.8230129868634787,0.7067033648490906
9dee56cfeceedde2600f832139c26829a6fbed1c43a3d96619914ea3c36c1bc1,0,0.44839531229558366,0.6465960144996643
3c39342d2074c068309396ce4561728f6653367bd179622fbc8d3504e0870aa4,1,0.7835548080986672,0.7793693542480469
c553bc72f923e2e4da20b6a44c945c1cbedb76ecf9cecdce0321e47a4070186c,0,0.5775226130698513,0.6729125678539276
4499be2e5c0e8e725bea666038cff9af53aa3b360b5fc4729f0011daf99b8992,1,0.7339593123192006,0.891764760017395
c835418a7c9d6ab0633c47545ebfd5dc9eb30a2eaaa3115a294f924a15d06fcc,0,0.39175582430871425,0.5464016795158386
b13976e32be880636adc16550a8906c1fcd5b306052f08ca62b06a91727455d2,1,0.8000838450857943,0.6610297560691833
a285894c800c8c672fbd9c3df20ac54e6d3500ed92d6aa77148d0d3e39595f1f,0,0.452637563728815,0.3371190130710602
284d6f852b57f9d19b1baefae84921b7c9edc38f7d6617804d812601171babe1,1,0.555335989609225,0.9315792918205261
8477d674ce4484cae1976d20728b0f4bb0b7faa865b9c79ecc24fd3d01dc046c,0,0.43362316860690425,0.394491508603096
22150100c623c6614ff257368e2b0fc7ccd4d09f247bc6d7e0eea5d2233137d1,1,0.7834199166796879,0.9011378288269043
0c914d74e06921b2b350476b19e1e9ca2728ac9d09931e860385e25719f37c9a,0,0.4792961820899915,0.6520831286907196
6bb3404248258befc80244653cafd4b7c87dedd9fe31e9e0f7c8c52c312fda7f,1,0.7641289745451952,0.8999738097190857
3264d8e788f992cac1875b935fec19e9283b4590b05629927b96ce3e94c91e30,0,0.41216704441113605,0.45281705260276794
7c2bcf9dc3e4a1bb19eca67451a5fda1ae92a3058ff12b74846033a2d153c45a,1,0.8035516811126424,0.8909392356872559
75aea993a27837e0dc888619c2142aa523ee351a817dfc0ecac2b1ff6aa56452,0,0.46842285981990794,0.243345208466053
b8b74bddd15c39592309ff176a8dd8bea8020b7a1e9a553a2cd9e538d935a833,1,0.766644759673181,0.8733302056789398
c337048d04d9f594da7859de7ea287a6bcf90c29461c9f0e2b0ecc037dbf44c3,0,0.4403209271996412,0.5676191449165344
a0a0cca495e2ac89bafd4d0f5df19b6487201c1349a309111d499fb4394735ca,1,0.7661647085920211,0.6505226492881775
8ee7b308d67012a7c09b3bf594877d1863cbf93867fbfd835dc7bef6a3ab2f79,0,0.36010606736282036,0.8406937420368195
009a7ba09f32678133c2ac0f6f151460cdc48b6036c70f4d3819c8ef218e8c9b,1,0.8449761305661219,0.8470430970191956
5ee6678845fa980a3d17ab0cb81151ae8334320a7aa09cb283cc2a23e96af02b,0,0.25919045733922325,0.5764322280883789
7ae3be7abfa5fa48fdae36363064c2b3fc5f73d9f6d1bed4fe8662b09c2c27aa,1,0.748910480612258,0.9130337238311768
84f1c23d2f9e2172e94085034f2fb5f42a4fec384c27a0170fa0a8544a4ca75d,0,0.45244195915358176,0.44338035583496094
e8cfd3631b527445fd1751d939544b276567dcbcea0d42801b2082972bb65713,1,0.8180653860222465,0.8844104409217834
7328c94e9cdc40f14052b314edd54961ea6482168f86bb6f5d811f3cbf8dd32f,0,0.33789609334260007,0.6561827063560486
fccd481f3f5d14fd5e5dd676203cd01a2bc66568e69dd686c1b31f9c23370d44,1,0.7164320391833979,0.6818214058876038
8a6673e80f8b872e11472a577affb48255c7166c7eb061f79b661d44e916cec9,0,0.36876077778479377,0.6000705361366272
4e4c83b88e7d5a16c8bca99d6645d23c9902a053289110679adc498802e10a0b,1,0.7500607680904328,0.77651447057724
894d74db912b8214367b11445a1ed1bea7e5db1bf722f3aabb89dd412920f262,0,0.48876457948587154,0.5637588500976562
a3fab98c73f6d260aa6713fa581eeb030b2d69837ae569455e14bbcb1980ea16,1,0.8179549679133614,0.5167054533958435
ab3796abfab23ee7f8c4920311f5b016083c11ba768fb0f5f0871a1e4b15beeb,0,0.35771281902453994,0.43412095308303833
731b6d784a4367d03bbfb2d7a4acd7e0c2a3359c409be86aae14f2c5cd3062e6,1,0.7163353126475326,0.6153140068054199
8844bca67e099836327fed074200f78ccb0f0a58a1fd609d6760d02786b37c41,0,0.3947225062698743,0.5265513062477112
890ea118c430d0fc2c2f2a1b92e82de0246addced596c1c0d6bfbc7b4950103c,1,0.7852570759103976,0.7068451642990112
4ac0f1ae8f4c3f3350c7e3f100e8f9d60f1b94b1bd70f98151db10af26f8fd8c,0,0.46480769012912027,0.3874609172344208
61b087444d94c8f11c645a8ad864b86f942e300986469a08c22c7cb11f4fbd10,1,0.853257670758146,0.6402043700218201
f93e48a1e173e8125a99dbbc8aa60c32733928afede9183f01b538b5a2b6cd71,0,0.2925621479075259,0.4456009864807129
3f6dc70984ba4b15ef3ce0a0adc15365c1fb39bac1e397922acc137f5c96cec1,1,0.6923647981580805,0.5606955289840698
d3cb6959f6896b7cfbf7926caf7c3179fdf354fb6d11995e2f5800a738497824,0,0.5005338698292114,0.3294390141963959
6821b9f121dba6297ea12b6c6cb5e8435bd7393b26d61568c3afc588e5e649fb,1,0.7768019782228368,0.5645714998245239
8a618a98859320a11c081bdf0e7d260c684538a2272c97800abd53639d509222,0,0.5953785580264929,0.5050033926963806
dee3201682d6438f8fbad6908f1ef862718a9d3ac8c190a3aa18b2e2c9c5a85f,1,0.8243575551235831,0.5725482702255249
658f30d0a16b8f6bc3363423106f405d71b2b384ab2d248000bba6adac750522,0,0.32793187761596976,0.4703790247440338
2e975fc6bc0bbe31315dbfea733e728974ec5fe5856b8f943cb0c7a05e24d46a,1,0.6758633879987628,0.6819089651107788
a65692a48d598918f2f02d088e3afcf8d1adc1bfc0a99eff71adf136dae248a1,0,0.43073472926816797,0.3405286371707916
cbf0f1e65208dc96d0f90dcce4aadebe6377c247b99b36bd890f8024852fafcb,1,0.8032836395314024,0.857641339302063
50c6fbc6523f4ebbc51fc84fd77f1d8556c6f777194ab5f755a95323ec9a7c6c,0,0.46364288019639593,0.40670570731163025
6ce8e5cc6da2cd1802f504d1ad897a091e4962e3d387a257743ff8c89ce1c605,1,0.8046011136844168,0.816419243812561
2e48347f0e84e27592831148578c6acb9070b82108a4ce0be15bbb1fd57cf7b2,0,0.464189428782927,0.4115942120552063
eeba07c3d63fbb7b61446ac8ecacb402922a908d30abe5d280ca243f7d344997,1,0.7594123739524057,0.5022185444831848
99b3da23b9b9411b6760ef8e58e2cd2caed76fbd19a14a03efeb0d154d0f4a23,0,0.47587651687911103,0.7960421442985535
9ed5b6aff0fc60f651b882d4ef610387a733213900dbe2257b0b3b7a70df41db,1,0.7981546108097417,0.6208569407463074
6408da0068034570b2e1b317676b0f7bbcd8954d7da594543ca83216a5037bb2,0,0.4337598260646145,0.4778391718864441
f1c3068ab552e4a11c9c54fbf1eb9a980c1e8ab3dd03f38958272099a1abe245,1,0.7968695434446201,0.5040667653083801
b70e784a10590e64105a96ea40d1eabb92d36ba0bad753a1c6118b518e36b450,0,0.4936433267255419,0.27988380193710327
84d285dc8d1ea185b7311cbc9acc2b2276b8dc6e8e232e114b8df6335d470bf1,1,0.7732384328356354,0.49131855368614197
5d55f536a2ac8300144507351fc1ee13be2d37944d879f569e4610eca31fccd6,0,0.44688769957794966,0.35353153944015503
5dda5d73cacfa388a468316c0deb9edccbb956660f69ca34b3f6bc8f712ba26d,1,0.7654433704564405,0.6137073040008545
85553ff5feb24ffabf0f03a30333b99ea02a107cd195a3c3fbbf34f636ffd655,0,0.3350965211795096,0.5154064297676086
3fc331f8c871f54cc725802c084295d8f4295f2a465bb51e6ce3eeb4708cd66a,1,0.724299888213992,0.852881133556366
4f46e5592fa85194ae18749fa7d8a7c8f773e32f263a102998471e19b6bf817d,0,0.47332005809219996,0.5064939260482788
e46c9656d175ee2bc4a9451b2e3eed7d7ff5e9e74652c7edf7b378c24d1eb762,1,0.829462943280739,0.574180006980896
c8e94423f3afb2362dedcfe5ab6f4a36c5e3a2ab71f843f2867137f9518c3ea2,0,0.3717674676728208,0.5095180869102478
7cbc1f989dae2c75f16a69d5e224adea92d1d09e6400831c653b008b412b022d,1,0.7338942220351496,0.6927281022071838
a3c5fe1daa7be638cf472d932e15a2aa412ebb74d842aa2ebb486efdcb1ad0d6,0,0.29839105905035146,0.8340319693088531
a9410c087230a779f5bc93e971362c46e6539b651ea7c55ff9498e98fb50ae8e,1,0.5488014387259295,0.8447898626327515
252a53c879a8ef17ac01c6708c580a598479c003d1287893e5438639b4680853,0,0.3718244440983883,0.722745805978775
188d8cd651019eae8d0bf5cb13eeef63c99f429c711744699eb42846b71f2616,1,0.7030924422534452,0.8393025696277618
2c081bdc189ccb0026b5b1e3d26ded25face9a85fc31af5ea14b3cca67203c55,0,0.423484929412813,0.8150255382061005
9d42708664617777d6daa91a578dab9500e6d55e5635369e5349415c3cf46204,1,0.626387682569649,0.8562906384468079
24d8a926ef279df5a9c752bda067d42bc267c548f850ac07d5cb54aaf839c24b,0,0.4407484501634469,0.8563545048236847
05f8704cf5e717f25240d07cc2694a5f996a1ce117031e83d0735dda5ec4a1e5,1,0.5199347153181125,0.8218353688716888
fa1ff3b0bc812f9a9e7c1e710f746d1cd81219acfab2fcd65a9eed46b4082c55,0,0.4020409925662979,0.7491690516471863
22f19ebe8a5ff586d4e0bf103ab026c62b1f3b1509f4c3a5832585b309332080,1,0.42895809385917083,0.824982225894928
2694c18ad02610e545f541abc88723036150b80fadced8918fd2a4def01f7a94,0,0.3320883065353847,0.7725594937801361
cfa38d1ac6bcadb51d376b02aa23258a7bb095b69909301f9c5e091e7384a2d8,1,0.5587054988689378,0.8961797058582306
984f735a64fe11eff86a0d20ee281afe7e4c724937888b7ece5e95d4d6b3f5a2,0,0.3601936867046515,0.8856859803199768
f64f2b46b4fdf346e1932318f8fc6d10a2c17629dbb38f965023b48010e97b84,1,0.3882194759383637,0.8476369082927704
f49409677fe1d374c2f4167a1dfbde43d85be3f168b615aa2192099ba350e0bf,0,0.34224529962806816,0.8168720006942749
f2c0bfbc1e674cdfa477551c6b4f0a427ae4b0e84c97f623ceef365383934e44,1,0.5263877552669289,0.8075032532215118
fdd638fcabaff98a249d53bfb1f39b178691be13486db61f37e0a50327f2b0f2,0,0.36760782016212173,0.8030768036842346
42a8f747fedd755a35949b9f01b3d73149a2c1b327408fc8f684393e2fa7507a,1,0.549915904543226,0.7602028250694275
1c4852b19e735b3d2f6234d3313c39bbddec1a2f70c0bdcb04b44d6bff2cede9,0,0.5398884081550224,0.5757798552513123
f7b694fe79ee207cd5d3a7cbca4f382f8fc1102f92809f87d1d22b50691e3f74,1,0.32249121285103555,0.865238606929779
2ce8c45355d24f10e9fb87148ca6bdb6ebd8e97ae9487d979fa3927d8cb2d0ef,0,0.532163210807314,0.8020418882369995
5450a4fdb84b60dbde2fbf52819f907cc72cd61b246ff4029e1ee5d8f1789475,1,0.5341665190458564,0.698610782623291
51896853aa32543a1abe3c8058b0c9f1d36d4700ebf4ed2cefe72bf99a7a2094,0,0.40036343156298637,0.5464747250080109
7052925de59b19424eba76c03d938d7c001ec94badd6476fcb87ca30e27309b4,1,0.32128356022999427,0.6042068302631378
f42e4d7e514ca768cc300690939c982576aff43d70ed89d3c998c80e150bc773,0,0.5617488138496015,0.7700607180595398
f06b63641602ced6813aa120a500de3d9e489cff83da0d0158f5f7e5ec31d6ad,1,0.40498924962044885,0.7680188417434692
4ae56b8ad4d615109bd3dcb353e0d899e196854fe2a4e9b52e75b69dc99b7163,0,0.33457873746304734,0.780103325843811
2514ac0509a20da17ad0c263e0189f49b11ca29ffb7f54b40cd2a45ce06cdfd4,1,0.4411431219857459,0.7515842020511627
44c0a562f3962c81e7ae9272a41e740e8e509057d0a20a3390c60dd6cb70efdf,0,0.430500453272665,0.6837263405323029
ef73fe3a5cf0a68fb59ac83d18e811ca8baf29061dc3e807d48b7d7c7b035c76,1,0.5883028765195021,0.8141178786754608
806014a59218e6cae9ad247b4c9d58a912f3d6be8e30b7f5331aab19b515fc51,0,0.3935485868801276,0.7480019330978394
ffce689e327b636c095e0a9d985eb422a7642ab79a0b2453636df103f0fa934e,1,0.5340315298196954,0.6851162910461426
