path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label,content_group,generator_family,competition_use_status,base_audio_id,base_voice_id,base_music_id,voice_content_group,music_content_group,voice_generator_family,music_generator_family,parent_real_id,parent_fake_id,augmentation,approval_basis,license_source,license_snapshot_sha256,reviewed_at,v13b_role,audio_sha256,source_path,source_audio_sha256,sample_rate,codec,extension,channel_policy,augment
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\86e7cb91406c5024a88bf4a45278b10452612463bff2041e44726e4c5f0e2303.wav,0,0,0,1,0,mlaad::hunters_space_06,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_06_f000023,mlaad_tiny::en::hunters_space_06_f000023,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,86e7cb91406c5024a88bf4a45278b10452612463bff2041e44726e4c5f0e2303,mlaad_tiny::en::hunters_space_06_f000023,paired_core,not_applicable,not_applicable,hunters_space_06_f000023,MLAAD_original,APPROVED,hunters_space_06_f000023,hunters_space_06_f000023,ABSENT,hunters_space_06_f000023,ABSENT,MLAAD_original,ABSENT,hunters_space_06_f000023,ABSENT,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,746ceb7e211f2f8ea20d51e5f5b90cbb0d5e4f90fda39b4f5c8f85c8ade1a828,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\hunters_space_06_f000023.wav,86e7cb91406c5024a88bf4a45278b10452612463bff2041e44726e4c5f0e2303,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\3741609df7e0595ed770ccad4f9a55be8c9f01bb2c29e890d93009c0d7afd9f1.wav,1,1,0,1,0,mlaad::hunters_space_06,MLAAD::f5-tts,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_06_f000023,mlaad_tiny::en::hunters_space_06_f000023,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,3741609df7e0595ed770ccad4f9a55be8c9f01bb2c29e890d93009c0d7afd9f1,mlaad_tiny::en::hunters_space_06_f000023,paired_core,not_applicable,not_applicable,hunters_space_06_f000023,MLAAD::f5-tts,APPROVED,hunters_space_06_f000023,hunters_space_06_f000023,ABSENT,hunters_space_06_f000023,ABSENT,MLAAD::f5-tts,ABSENT,ABSENT,hunters_space_06_f000023,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,3033de804a9d3cef1c728d85e6cc3d9d6257c13f9fb9ba68a07ff620c8dce757,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\f5-tts\hunters_space_06_f000023.wav,3741609df7e0595ed770ccad4f9a55be8c9f01bb2c29e890d93009c0d7afd9f1,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\411d94a99179f3e472d5832edee58279a0b45dd1bedd2ceec5f292b205d3f3aa.wav,0,0,0,1,0,mlaad::hunters_space_15,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_15_f000040,mlaad_tiny::en::hunters_space_15_f000040,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,411d94a99179f3e472d5832edee58279a0b45dd1bedd2ceec5f292b205d3f3aa,mlaad_tiny::en::hunters_space_15_f000040,paired_core,not_applicable,not_applicable,hunters_space_15_f000040,MLAAD_original,APPROVED,hunters_space_15_f000040,hunters_space_15_f000040,ABSENT,hunters_space_15_f000040,ABSENT,MLAAD_original,ABSENT,hunters_space_15_f000040,ABSENT,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,b10e3b94e7398f969005f3400db3696f1967a2e76f891e3f2b95e95a74873562,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\hunters_space_15_f000040.wav,411d94a99179f3e472d5832edee58279a0b45dd1bedd2ceec5f292b205d3f3aa,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\0fb918b2424050c9a40db6be833d448bd4fd154fbde99933f0537e0d380986eb.wav,1,1,0,1,0,mlaad::hunters_space_15,MLAAD::f5-tts,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_15_f000040,mlaad_tiny::en::hunters_space_15_f000040,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,0fb918b2424050c9a40db6be833d448bd4fd154fbde99933f0537e0d380986eb,mlaad_tiny::en::hunters_space_15_f000040,paired_core,not_applicable,not_applicable,hunters_space_15_f000040,MLAAD::f5-tts,APPROVED,hunters_space_15_f000040,hunters_space_15_f000040,ABSENT,hunters_space_15_f000040,ABSENT,MLAAD::f5-tts,ABSENT,ABSENT,hunters_space_15_f000040,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,d61eaaf63b7b29bcd79b95cc0a26678f4753a758c93dd23aa01f15501ab216f4,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\f5-tts\hunters_space_15_f000040.wav,0fb918b2424050c9a40db6be833d448bd4fd154fbde99933f0537e0d380986eb,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\7dc031d04409fcbf4c01cf4198bee09f81fa5ba858dd7f8f95c8c21cea1fca6d.wav,0,0,0,1,0,mlaad::hunters_space_19,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_19_f000016,mlaad_tiny::en::hunters_space_19_f000016,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,7dc031d04409fcbf4c01cf4198bee09f81fa5ba858dd7f8f95c8c21cea1fca6d,mlaad_tiny::en::hunters_space_19_f000016,paired_core,not_applicable,not_applicable,hunters_space_19_f000016,MLAAD_original,APPROVED,hunters_space_19_f000016,hunters_space_19_f000016,ABSENT,hunters_space_19_f000016,ABSENT,MLAAD_original,ABSENT,hunters_space_19_f000016,ABSENT,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,3d34474d6d1bb6a15f75ecb4fef436a54ecbbe980e868aa5c6f866f414273976,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\hunters_space_19_f000016.wav,7dc031d04409fcbf4c01cf4198bee09f81fa5ba858dd7f8f95c8c21cea1fca6d,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\a3238c9ee6f5d956b646f049457508d5f44aee1a6defa508b9ac5a8456c21fd9.wav,1,1,0,1,0,mlaad::hunters_space_19,MLAAD::f5-tts,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_19_f000016,mlaad_tiny::en::hunters_space_19_f000016,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,a3238c9ee6f5d956b646f049457508d5f44aee1a6defa508b9ac5a8456c21fd9,mlaad_tiny::en::hunters_space_19_f000016,paired_core,not_applicable,not_applicable,hunters_space_19_f000016,MLAAD::f5-tts,APPROVED,hunters_space_19_f000016,hunters_space_19_f000016,ABSENT,hunters_space_19_f000016,ABSENT,MLAAD::f5-tts,ABSENT,ABSENT,hunters_space_19_f000016,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,e0b047bcbbb7f21a4324148589204c5c9f66ee16516e82a74c5905cae2ca62ed,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\f5-tts\hunters_space_19_f000016.wav,a3238c9ee6f5d956b646f049457508d5f44aee1a6defa508b9ac5a8456c21fd9,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\b2cdaa03db42cd90426c85216555bf461693b334bd531adf417e8614e7346f94.wav,0,0,0,1,0,mlaad::jane_eyre_09,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_09_f000010,mlaad_tiny::en::jane_eyre_09_f000010,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,b2cdaa03db42cd90426c85216555bf461693b334bd531adf417e8614e7346f94,mlaad_tiny::en::jane_eyre_09_f000010,paired_core,not_applicable,not_applicable,jane_eyre_09_f000010,MLAAD_original,APPROVED,jane_eyre_09_f000010,jane_eyre_09_f000010,ABSENT,jane_eyre_09_f000010,ABSENT,MLAAD_original,ABSENT,jane_eyre_09_f000010,ABSENT,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,189f322285f60d1406c9b7a64a3679e510eeef8abe3cf6d5220de256d3ede266,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_09_f000010.wav,b2cdaa03db42cd90426c85216555bf461693b334bd531adf417e8614e7346f94,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\5426839d27e632bff6ddc88b2389a55a220d31bb4fa03cf48bc8e3e6b3c5601b.wav,1,1,0,1,0,mlaad::jane_eyre_09,MLAAD::f5-tts,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_09_f000010,mlaad_tiny::en::jane_eyre_09_f000010,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,5426839d27e632bff6ddc88b2389a55a220d31bb4fa03cf48bc8e3e6b3c5601b,mlaad_tiny::en::jane_eyre_09_f000010,paired_core,not_applicable,not_applicable,jane_eyre_09_f000010,MLAAD::f5-tts,APPROVED,jane_eyre_09_f000010,jane_eyre_09_f000010,ABSENT,jane_eyre_09_f000010,ABSENT,MLAAD::f5-tts,ABSENT,ABSENT,jane_eyre_09_f000010,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,aee17cb48e42b930ddaac7f0aae21f2c764f3c6141241c322339e0a75d361c5b,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\f5-tts\jane_eyre_09_f000010.wav,5426839d27e632bff6ddc88b2389a55a220d31bb4fa03cf48bc8e3e6b3c5601b,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\b9a47c06111b2afd24317f18e83cf0b391befa776dd5e2660ad56967a0067be8.wav,0,0,0,1,0,mlaad::jane_eyre_12,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_12_f000178,mlaad_tiny::en::jane_eyre_12_f000178,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,b9a47c06111b2afd24317f18e83cf0b391befa776dd5e2660ad56967a0067be8,mlaad_tiny::en::jane_eyre_12_f000178,paired_core,not_applicable,not_applicable,jane_eyre_12_f000178,MLAAD_original,APPROVED,jane_eyre_12_f000178,jane_eyre_12_f000178,ABSENT,jane_eyre_12_f000178,ABSENT,MLAAD_original,ABSENT,jane_eyre_12_f000178,ABSENT,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,ad8784703b3b9bf83064cc9b0aaff1358102bd36480a9591ba2d978e07d6630b,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\jane_eyre_12_f000178.wav,b9a47c06111b2afd24317f18e83cf0b391befa776dd5e2660ad56967a0067be8,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\210793044f7e3dfec69abb1afde71318cff62f298bb10bb89b823a37822f776d.wav,1,1,0,1,0,mlaad::jane_eyre_12,MLAAD::f5-tts,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,jane_eyre_12_f000178,mlaad_tiny::en::jane_eyre_12_f000178,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,210793044f7e3dfec69abb1afde71318cff62f298bb10bb89b823a37822f776d,mlaad_tiny::en::jane_eyre_12_f000178,paired_core,not_applicable,not_applicable,jane_eyre_12_f000178,MLAAD::f5-tts,APPROVED,jane_eyre_12_f000178,jane_eyre_12_f000178,ABSENT,jane_eyre_12_f000178,ABSENT,MLAAD::f5-tts,ABSENT,ABSENT,jane_eyre_12_f000178,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,9768b20582cefcc41b698fc0cb13ec399b1f34599ea0a056288a29edec6988e7,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\f5-tts\jane_eyre_12_f000178.wav,210793044f7e3dfec69abb1afde71318cff62f298bb10bb89b823a37822f776d,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\cf300693c1030918b7eeb46cd3eaf9f771e017eaabb81684983384e70ed191e9.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_03,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_03_f000011,mlaad_tiny::en::dorothy_and_wizard_oz_03_f000011,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,cf300693c1030918b7eeb46cd3eaf9f771e017eaabb81684983384e70ed191e9,mlaad_tiny::en::dorothy_and_wizard_oz_03_f000011,paired_core,not_applicable,not_applicable,dorothy_and_wizard_oz_03_f000011,MLAAD_original,APPROVED,dorothy_and_wizard_oz_03_f000011,dorothy_and_wizard_oz_03_f000011,ABSENT,dorothy_and_wizard_oz_03_f000011,ABSENT,MLAAD_original,ABSENT,dorothy_and_wizard_oz_03_f000011,ABSENT,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,2543739ae2a537b56089d4a1815782ed44eed881e5064f07dc603c52054252ff,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_03_f000011.wav,cf300693c1030918b7eeb46cd3eaf9f771e017eaabb81684983384e70ed191e9,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\4f69034cbd1e222d53a5ca64ab0ca92e9932a0b8efebbe5e7636c5e5049bbfc8.wav,1,1,0,1,0,mlaad::dorothy_and_wizard_oz_03,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_03_f000011,mlaad_tiny::en::dorothy_and_wizard_oz_03_f000011,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,4f69034cbd1e222d53a5ca64ab0ca92e9932a0b8efebbe5e7636c5e5049bbfc8,mlaad_tiny::en::dorothy_and_wizard_oz_03_f000011,paired_core,not_applicable,not_applicable,dorothy_and_wizard_oz_03_f000011,MLAAD::suno_bark,APPROVED,dorothy_and_wizard_oz_03_f000011,dorothy_and_wizard_oz_03_f000011,ABSENT,dorothy_and_wizard_oz_03_f000011,ABSENT,MLAAD::suno_bark,ABSENT,ABSENT,dorothy_and_wizard_oz_03_f000011,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,7e61948f73d6bcba257ae6ed8270ce5445e0781db6eb95245144a1f5e5e06edb,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\dorothy_and_wizard_oz_03_f000011.wav,4f69034cbd1e222d53a5ca64ab0ca92e9932a0b8efebbe5e7636c5e5049bbfc8,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\3552884eeeeac77b2f18daa57b16e1ccfd5c7c94446c0658dece6488cf463df2.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_09,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_09_f000127,mlaad_tiny::en::dorothy_and_wizard_oz_09_f000127,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,3552884eeeeac77b2f18daa57b16e1ccfd5c7c94446c0658dece6488cf463df2,mlaad_tiny::en::dorothy_and_wizard_oz_09_f000127,paired_core,not_applicable,not_applicable,dorothy_and_wizard_oz_09_f000127,MLAAD_original,APPROVED,dorothy_and_wizard_oz_09_f000127,dorothy_and_wizard_oz_09_f000127,ABSENT,dorothy_and_wizard_oz_09_f000127,ABSENT,MLAAD_original,ABSENT,dorothy_and_wizard_oz_09_f000127,ABSENT,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,23aa84f42d635691cc80bfbf82f7afadb9e65a61eba86c96912f12c6b78c350b,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_09_f000127.wav,3552884eeeeac77b2f18daa57b16e1ccfd5c7c94446c0658dece6488cf463df2,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\251c84e64c6f5108913f29c7636ef9d5ec53e5ef295e2e5b2c469d292413cf2a.wav,1,1,0,1,0,mlaad::dorothy_and_wizard_oz_09,MLAAD::suno_bark,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_09_f000127,mlaad_tiny::en::dorothy_and_wizard_oz_09_f000127,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,251c84e64c6f5108913f29c7636ef9d5ec53e5ef295e2e5b2c469d292413cf2a,mlaad_tiny::en::dorothy_and_wizard_oz_09_f000127,paired_core,not_applicable,not_applicable,dorothy_and_wizard_oz_09_f000127,MLAAD::suno_bark,APPROVED,dorothy_and_wizard_oz_09_f000127,dorothy_and_wizard_oz_09_f000127,ABSENT,dorothy_and_wizard_oz_09_f000127,ABSENT,MLAAD::suno_bark,ABSENT,ABSENT,dorothy_and_wizard_oz_09_f000127,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,f9d5c1b4467b148f40c96fa44415e0423f8c2e91664843357d76231a2a2c6348,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\suno_bark\dorothy_and_wizard_oz_09_f000127.wav,251c84e64c6f5108913f29c7636ef9d5ec53e5ef295e2e5b2c469d292413cf2a,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\93e0b6007846e779d2d02618d4ad16b855379c2fd3209fce3e50dc42d6263b25.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_16,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_16_f000035,mlaad_tiny::en::dorothy_and_wizard_oz_16_f000035,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,93e0b6007846e779d2d02618d4ad16b855379c2fd3209fce3e50dc42d6263b25,mlaad_tiny::en::dorothy_and_wizard_oz_16_f000035,paired_core,not_applicable,not_applicable,dorothy_and_wizard_oz_16_f000035,MLAAD_original,APPROVED,dorothy_and_wizard_oz_16_f000035,dorothy_and_wizard_oz_16_f000035,ABSENT,dorothy_and_wizard_oz_16_f000035,ABSENT,MLAAD_original,ABSENT,dorothy_and_wizard_oz_16_f000035,ABSENT,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,cal_v13b,0b30cc342a02a12251d905621e000ce39239af873f833864e6e16731f424274f,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_16_f000035.wav,93e0b6007846e779d2d02618d4ad16b855379c2fd3209fce3e50dc42d6263b25,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none
