path,file_fake,voice_fake,music_fake,voice_present,music_present,speaker_id,generator,source,dataset,hf_id,original_id,split_group_id,source_url,version,license,allowed_for_competition,redistribution_allowed,commercial_restriction,dataset_name,content_hash,near_duplicate_group,data_role,upstream_split,upstream_label,content_group,generator_family,competition_use_status,base_audio_id,base_voice_id,base_music_id,voice_content_group,music_content_group,voice_generator_family,music_generator_family,parent_real_id,parent_fake_id,augmentation,approval_basis,license_source,license_snapshot_sha256,reviewed_at,v13b_role,audio_sha256,source_path,source_audio_sha256,sample_rate,codec,extension,channel_policy,augment,partial_fake_ratio,partial_fake_position,partial_crossfade_sec,mix_state,mix_mode,mix_snr_db,mix_crossfade_sec,mix_overlap_fraction,mix_gap_sec,mix_voice_gain_db,mix_music_gain_db
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\06a9c1d89da906c9419d32ab6822b1dd15f119388839e37dc773c01eda1da0e4.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_11,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_11_f000097,mlaad_tiny::en::dorothy_and_wizard_oz_11_f000097,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,06a9c1d89da906c9419d32ab6822b1dd15f119388839e37dc773c01eda1da0e4,mlaad_tiny::en::dorothy_and_wizard_oz_11_f000097,paired_core,not_applicable,not_applicable,dorothy_and_wizard_oz_11_f000097,MLAAD_original,APPROVED,dorothy_and_wizard_oz_11_f000097,dorothy_and_wizard_oz_11_f000097,ABSENT,dorothy_and_wizard_oz_11_f000097,ABSENT,MLAAD_original,ABSENT,dorothy_and_wizard_oz_11_f000097,ABSENT,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,106f8cfc4a3c910377ea49c406df003b404989ab6c1aa00c409cbacfb7cd4be5,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_11_f000097.wav,06a9c1d89da906c9419d32ab6822b1dd15f119388839e37dc773c01eda1da0e4,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\f022d471b15038661b3410be395361b7a48239096020d1cf83ae02979c18174f.wav,1,1,0,1,0,mlaad::dorothy_and_wizard_oz_11,MLAAD::MiniCPM-o-2.6,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_11_f000097,mlaad_tiny::en::dorothy_and_wizard_oz_11_f000097,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,f022d471b15038661b3410be395361b7a48239096020d1cf83ae02979c18174f,mlaad_tiny::en::dorothy_and_wizard_oz_11_f000097,paired_core,not_applicable,not_applicable,dorothy_and_wizard_oz_11_f000097,MLAAD::MiniCPM-o-2.6,APPROVED,dorothy_and_wizard_oz_11_f000097,dorothy_and_wizard_oz_11_f000097,ABSENT,dorothy_and_wizard_oz_11_f000097,ABSENT,MLAAD::MiniCPM-o-2.6,ABSENT,ABSENT,dorothy_and_wizard_oz_11_f000097,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,f2e7191b30d246ba167e70a2187d068248ed94bbcf8bb2a4e12ad5f00892e0b6,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\MiniCPM-o-2.6\dorothy_and_wizard_oz_11_f000097.wav,f022d471b15038661b3410be395361b7a48239096020d1cf83ae02979c18174f,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\33b09b06b53d7755330256eef00b072b4b8ad4067885824b6d99c31c3d5cab3e.wav,0,0,0,1,0,mlaad::dorothy_and_wizard_oz_18,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_18_f000005,mlaad_tiny::en::dorothy_and_wizard_oz_18_f000005,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,33b09b06b53d7755330256eef00b072b4b8ad4067885824b6d99c31c3d5cab3e,mlaad_tiny::en::dorothy_and_wizard_oz_18_f000005,paired_core,not_applicable,not_applicable,dorothy_and_wizard_oz_18_f000005,MLAAD_original,APPROVED,dorothy_and_wizard_oz_18_f000005,dorothy_and_wizard_oz_18_f000005,ABSENT,dorothy_and_wizard_oz_18_f000005,ABSENT,MLAAD_original,ABSENT,dorothy_and_wizard_oz_18_f000005,ABSENT,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,529f9f2658eb55cfa49440d81c7790926c788e7e3dd1acaf9a32db43fb9d57a2,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\dorothy_and_wizard_oz_18_f000005.wav,33b09b06b53d7755330256eef00b072b4b8ad4067885824b6d99c31c3d5cab3e,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\0e40f8ef35418289ec4238ae49b53899e99ab5f9f91da3adaba9c4973be8c7da.wav,1,1,0,1,0,mlaad::dorothy_and_wizard_oz_18,MLAAD::MiniCPM-o-2.6,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,dorothy_and_wizard_oz_18_f000005,mlaad_tiny::en::dorothy_and_wizard_oz_18_f000005,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,0e40f8ef35418289ec4238ae49b53899e99ab5f9f91da3adaba9c4973be8c7da,mlaad_tiny::en::dorothy_and_wizard_oz_18_f000005,paired_core,not_applicable,not_applicable,dorothy_and_wizard_oz_18_f000005,MLAAD::MiniCPM-o-2.6,APPROVED,dorothy_and_wizard_oz_18_f000005,dorothy_and_wizard_oz_18_f000005,ABSENT,dorothy_and_wizard_oz_18_f000005,ABSENT,MLAAD::MiniCPM-o-2.6,ABSENT,ABSENT,dorothy_and_wizard_oz_18_f000005,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,3f084ba33f17909fbef8ec4e282ca129d340852c6e5fe0318efc902c06499aaf,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\MiniCPM-o-2.6\dorothy_and_wizard_oz_18_f000005.wav,0e40f8ef35418289ec4238ae49b53899e99ab5f9f91da3adaba9c4973be8c7da,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\4dce4c8e448a30a2e67f024ca66fc2393cadfd3b12d05fb397c661618fff8662.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_07,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_07_f000035,mlaad_tiny::en::emerald_city_of_oz_07_f000035,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,4dce4c8e448a30a2e67f024ca66fc2393cadfd3b12d05fb397c661618fff8662,mlaad_tiny::en::emerald_city_of_oz_07_f000035,paired_core,not_applicable,not_applicable,emerald_city_of_oz_07_f000035,MLAAD_original,APPROVED,emerald_city_of_oz_07_f000035,emerald_city_of_oz_07_f000035,ABSENT,emerald_city_of_oz_07_f000035,ABSENT,MLAAD_original,ABSENT,emerald_city_of_oz_07_f000035,ABSENT,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,beab1727574c8cd57f5aec08acc920e59d3af064bb9e959e18a0c9f869885180,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_07_f000035.wav,4dce4c8e448a30a2e67f024ca66fc2393cadfd3b12d05fb397c661618fff8662,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\2f5a72afa89543576a8a73ba3d4b06b001ace896c9393253d6bcb149ab61d8ee.wav,1,1,0,1,0,mlaad::emerald_city_of_oz_07,MLAAD::MiniCPM-o-2.6,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_07_f000035,mlaad_tiny::en::emerald_city_of_oz_07_f000035,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,2f5a72afa89543576a8a73ba3d4b06b001ace896c9393253d6bcb149ab61d8ee,mlaad_tiny::en::emerald_city_of_oz_07_f000035,paired_core,not_applicable,not_applicable,emerald_city_of_oz_07_f000035,MLAAD::MiniCPM-o-2.6,APPROVED,emerald_city_of_oz_07_f000035,emerald_city_of_oz_07_f000035,ABSENT,emerald_city_of_oz_07_f000035,ABSENT,MLAAD::MiniCPM-o-2.6,ABSENT,ABSENT,emerald_city_of_oz_07_f000035,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,6d753cff5a572117d6bcd708ec0a55b5922acc013db09e71a8ae7c4cded2e58f,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\MiniCPM-o-2.6\emerald_city_of_oz_07_f000035.wav,2f5a72afa89543576a8a73ba3d4b06b001ace896c9393253d6bcb149ab61d8ee,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\291568593d1b47d79e11a0338563718181fcf24cfb2ff762cb94cc8b774516f8.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_07,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_07_f000038,mlaad_tiny::en::emerald_city_of_oz_07_f000038,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,291568593d1b47d79e11a0338563718181fcf24cfb2ff762cb94cc8b774516f8,mlaad_tiny::en::emerald_city_of_oz_07_f000038,paired_core,not_applicable,not_applicable,emerald_city_of_oz_07_f000038,MLAAD_original,APPROVED,emerald_city_of_oz_07_f000038,emerald_city_of_oz_07_f000038,ABSENT,emerald_city_of_oz_07_f000038,ABSENT,MLAAD_original,ABSENT,emerald_city_of_oz_07_f000038,ABSENT,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,9b57459bd0d9a07632936c65716ff461a6ad7f007333deaee7354502c213a330,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_07_f000038.wav,291568593d1b47d79e11a0338563718181fcf24cfb2ff762cb94cc8b774516f8,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\8722755631ab35e70775baa298cb9a856901e69be9bb71b3c441d0e653e69c5f.wav,1,1,0,1,0,mlaad::emerald_city_of_oz_07,MLAAD::MiniCPM-o-2.6,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_07_f000038,mlaad_tiny::en::emerald_city_of_oz_07_f000038,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,8722755631ab35e70775baa298cb9a856901e69be9bb71b3c441d0e653e69c5f,mlaad_tiny::en::emerald_city_of_oz_07_f000038,paired_core,not_applicable,not_applicable,emerald_city_of_oz_07_f000038,MLAAD::MiniCPM-o-2.6,APPROVED,emerald_city_of_oz_07_f000038,emerald_city_of_oz_07_f000038,ABSENT,emerald_city_of_oz_07_f000038,ABSENT,MLAAD::MiniCPM-o-2.6,ABSENT,ABSENT,emerald_city_of_oz_07_f000038,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,6165ac37c18c2d7f63c5d5160162264ca02b65a349af04302d46fa7e4104e019,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\MiniCPM-o-2.6\emerald_city_of_oz_07_f000038.wav,8722755631ab35e70775baa298cb9a856901e69be9bb71b3c441d0e653e69c5f,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\dc91c39f9c4d0a70d6f7d708c46ab1e63e55ef6e5da3fea454cfc6ba7ff00095.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_07,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_07_f000053,mlaad_tiny::en::emerald_city_of_oz_07_f000053,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,dc91c39f9c4d0a70d6f7d708c46ab1e63e55ef6e5da3fea454cfc6ba7ff00095,mlaad_tiny::en::emerald_city_of_oz_07_f000053,paired_core,not_applicable,not_applicable,emerald_city_of_oz_07_f000053,MLAAD_original,APPROVED,emerald_city_of_oz_07_f000053,emerald_city_of_oz_07_f000053,ABSENT,emerald_city_of_oz_07_f000053,ABSENT,MLAAD_original,ABSENT,emerald_city_of_oz_07_f000053,ABSENT,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,35a08874c2d73a4d143f035c6c107a9a82476fa9de81fa1e7b5bebc4fd50d8aa,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_07_f000053.wav,dc91c39f9c4d0a70d6f7d708c46ab1e63e55ef6e5da3fea454cfc6ba7ff00095,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\c331a639074ef0d1e4a68d6df646f8be70bec1a8830bc2d6c5b583ba6a69bd7f.wav,1,1,0,1,0,mlaad::emerald_city_of_oz_07,MLAAD::MiniCPM-o-2.6,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_07_f000053,mlaad_tiny::en::emerald_city_of_oz_07_f000053,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,c331a639074ef0d1e4a68d6df646f8be70bec1a8830bc2d6c5b583ba6a69bd7f,mlaad_tiny::en::emerald_city_of_oz_07_f000053,paired_core,not_applicable,not_applicable,emerald_city_of_oz_07_f000053,MLAAD::MiniCPM-o-2.6,APPROVED,emerald_city_of_oz_07_f000053,emerald_city_of_oz_07_f000053,ABSENT,emerald_city_of_oz_07_f000053,ABSENT,MLAAD::MiniCPM-o-2.6,ABSENT,ABSENT,emerald_city_of_oz_07_f000053,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,c0df10e2920996dc897eb715d30f6ee2b3faffa5bce0acfe7448afbe87eb285d,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\MiniCPM-o-2.6\emerald_city_of_oz_07_f000053.wav,c331a639074ef0d1e4a68d6df646f8be70bec1a8830bc2d6c5b583ba6a69bd7f,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\9a7228ffe694bc5e0dd2ac30b1c19c571857d8e62f0b876d31bd7f75966abea8.wav,0,0,0,1,0,mlaad::emerald_city_of_oz_17,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_17_f000017,mlaad_tiny::en::emerald_city_of_oz_17_f000017,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,9a7228ffe694bc5e0dd2ac30b1c19c571857d8e62f0b876d31bd7f75966abea8,mlaad_tiny::en::emerald_city_of_oz_17_f000017,paired_core,not_applicable,not_applicable,emerald_city_of_oz_17_f000017,MLAAD_original,APPROVED,emerald_city_of_oz_17_f000017,emerald_city_of_oz_17_f000017,ABSENT,emerald_city_of_oz_17_f000017,ABSENT,MLAAD_original,ABSENT,emerald_city_of_oz_17_f000017,ABSENT,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,a79e8ada3645d454af6743058cb81656f521d05b09d91d1feb8c2eac9dda6f73,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\emerald_city_of_oz_17_f000017.wav,9a7228ffe694bc5e0dd2ac30b1c19c571857d8e62f0b876d31bd7f75966abea8,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\47268a899cc9c1a609e401217a724c4435630b9d8c3db5f2a98dbad1a4e3e0d3.wav,1,1,0,1,0,mlaad::emerald_city_of_oz_17,MLAAD::MiniCPM-o-2.6,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,emerald_city_of_oz_17_f000017,mlaad_tiny::en::emerald_city_of_oz_17_f000017,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,47268a899cc9c1a609e401217a724c4435630b9d8c3db5f2a98dbad1a4e3e0d3,mlaad_tiny::en::emerald_city_of_oz_17_f000017,paired_core,not_applicable,not_applicable,emerald_city_of_oz_17_f000017,MLAAD::MiniCPM-o-2.6,APPROVED,emerald_city_of_oz_17_f000017,emerald_city_of_oz_17_f000017,ABSENT,emerald_city_of_oz_17_f000017,ABSENT,MLAAD::MiniCPM-o-2.6,ABSENT,ABSENT,emerald_city_of_oz_17_f000017,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,aa99d14f9e522c5133ffc2982c92aefd7e099edef1c04ea59304aa4b707e338c,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\MiniCPM-o-2.6\emerald_city_of_oz_17_f000017.wav,47268a899cc9c1a609e401217a724c4435630b9d8c3db5f2a98dbad1a4e3e0d3,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\6a0e4d51f4e8e9b831061206971679ab54aa672957d1324263cfc2d68b95acce.wav,0,0,0,1,0,mlaad::hunters_space_04,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_04_f000021,mlaad_tiny::en::hunters_space_04_f000021,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,6a0e4d51f4e8e9b831061206971679ab54aa672957d1324263cfc2d68b95acce,mlaad_tiny::en::hunters_space_04_f000021,paired_core,not_applicable,not_applicable,hunters_space_04_f000021,MLAAD_original,APPROVED,hunters_space_04_f000021,hunters_space_04_f000021,ABSENT,hunters_space_04_f000021,ABSENT,MLAAD_original,ABSENT,hunters_space_04_f000021,ABSENT,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,cda41c921d0eb6776668d8c361f8f8b7ac084431c13bb5bd64b9272c99775609,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\hunters_space_04_f000021.wav,6a0e4d51f4e8e9b831061206971679ab54aa672957d1324263cfc2d68b95acce,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\00d8cb49189c7e78743e6880682242b3a6804888d8eae59d2f72f83b06ca290c.wav,1,1,0,1,0,mlaad::hunters_space_04,MLAAD::MiniCPM-o-2.6,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_04_f000021,mlaad_tiny::en::hunters_space_04_f000021,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,CC BY-NC 4.0,YES,YES_WITH_ATTRIBUTION_NONCOMMERCIAL,YES_NONCOMMERCIAL_ONLY,MLAAD-tiny-fake,00d8cb49189c7e78743e6880682242b3a6804888d8eae59d2f72f83b06ca290c,mlaad_tiny::en::hunters_space_04_f000021,paired_core,not_applicable,not_applicable,hunters_space_04_f000021,MLAAD::MiniCPM-o-2.6,APPROVED,hunters_space_04_f000021,hunters_space_04_f000021,ABSENT,hunters_space_04_f000021,ABSENT,MLAAD::MiniCPM-o-2.6,ABSENT,ABSENT,hunters_space_04_f000021,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,df01a0ac3518023b9e83ae15d3fe57527bbe43df41620243de095a25315a9183,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\fake\en\MiniCPM-o-2.6\hunters_space_04_f000021.wav,00d8cb49189c7e78743e6880682242b3a6804888d8eae59d2f72f83b06ca290c,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
C:\Users\lLrich\ai_voice_data_v13b\processed\canonical16k_pcm16\mlaad_tiny_matched\637d53f8c414c1cfa109b0fb9f30db7bda19e82055581002ce20973bd9a65b8a.wav,0,0,0,1,0,mlaad::hunters_space_06,MLAAD_original,mlaad_tiny_matched,mlaad_tiny_matched,mueller91/MLAAD-tiny,hunters_space_06_f000036,mlaad_tiny::en::hunters_space_06_f000036,https://huggingface.co/datasets/mueller91/MLAAD-tiny,9143e5ea709575ebab6bec52840a1043aada7bb1,M-AILABS original corpus license (see MLAAD LICENSE),YES,YES_WITH_NOTICE,NO_FOR_ORIGINAL_SUBSET,MLAAD-tiny-original,637d53f8c414c1cfa109b0fb9f30db7bda19e82055581002ce20973bd9a65b8a,mlaad_tiny::en::hunters_space_06_f000036,paired_core,not_applicable,not_applicable,hunters_space_06_f000036,MLAAD_original,APPROVED,hunters_space_06_f000036,hunters_space_06_f000036,ABSENT,hunters_space_06_f000036,ABSENT,MLAAD_original,ABSENT,hunters_space_06_f000036,ABSENT,none,"pinned source manifest records URL, revision, CC BY-NC 4.0, and competition-use review",data/public_v9/mlaad_tiny_manifest.csv,10a43f18db51d2afeafafb46b8f1bb3436434921b728dddb198ca852fd878d8b,2026-09-01,train,6d868e2f9a466eca7ceab0943bf4408e1bcc1b189ae3974b83dd4ebe64bcab2a,C:\Users\lLrich\Desktop\보이스ai해커톤\data\raw\public_v9\mlaad_tiny\original\en\hunters_space_06_f000036.wav,637d53f8c414c1cfa109b0fb9f30db7bda19e82055581002ce20973bd9a65b8a,16000,PCM_S16LE,.wav,canonical16k_pcm16_label_independent_v1,none,,,,,,,,,,,
