path,label,source,dataset,extension,augment,is_mix,sample_rate,duration,bytes_per_second,rms,silence_ratio,clipping_ratio,zcr,spectral_centroid,spectral_rolloff,spectral_flatness,high_frequency_ratio
C:\Users\lLrich\ai_voice_data_v12\files\14589686d0c1aef886bff6426c755d7b312743ef0175fc54aca2e68ee0a30b64.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,2.4679375,16992.73178514448,0.10585072636604309,0.535015625,1.5625e-05,0.04765699464054126,1141.8537976792998,880.0,0.165133689682436,0.0002701332934191852
C:\Users\lLrich\ai_voice_data_v12\files\8a015a7e8e3c0961c842586b05990d151a2f69a504241fceb8787c4a2f6c0580.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,4.1405,14601.859678782756,0.05371619015932083,0.4799375,1.5625e-05,0.10220472194878046,1298.671227249368,809.0,0.22045595275821303,0.000626490363926978
C:\Users\lLrich\ai_voice_data_v12\files\e17d854f32ce85766f08c64aa75217f9d4730ef920dea11e704b98584a3149c3.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,2.68175,20713.713060501537,0.10991795361042023,0.392078125,1.5625e-05,0.09815778371537055,2077.255420111453,602.5,0.4857671643006032,0.026601534362016697
C:\Users\lLrich\ai_voice_data_v12\files\415f2d8cc972ed853335cf043ebab291e050d52896216873024df4c4c9f09490.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,5.498375,16729.488257894376,0.1746252328157425,0.205484375,1.5625e-05,0.08809512648635134,1277.1433430718064,579.5,0.2639916401021458,0.0014266557456575498
C:\Users\lLrich\ai_voice_data_v12\files\de9baf60af28fd224ed794a82239834cdde7b912f7d8b81c2dcc7ff299615365.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,2.12525,14824.60886954476,0.08567357063293457,0.6809375,1.5625e-05,0.04542258472788637,857.4799264680003,696.0,0.09322667282747701,4.24804461602155e-05
C:\Users\lLrich\ai_voice_data_v12\files\658f7db5220b9c014f6108ab064ecb360f7f42155d4ece8510fe3c4af7a228d2.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,4.4306875,18825.520870068132,0.14445775747299194,0.16375,1.5625e-05,0.11773621462835357,1706.0777433893406,1098.0,0.4004892346834594,0.007347720688401339
C:\Users\lLrich\ai_voice_data_v12\files\217da55f6d97bf90f2850347a836e8901a55bba424be80c4019a51725c40720d.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,3.2775625,20073.7590816346,0.16934369504451752,0.24003125,1.5625e-05,0.06745417897154643,1278.5451477016984,405.5,0.3100576235741758,0.0027988408816820996
C:\Users\lLrich\ai_voice_data_v12\files\e84a7c2718b5e313791db51626496104b41a505baec87521e4e7d2c47757e8e9.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,3.7515625,16085.03123698459,0.09052834659814835,0.42590625,1.5625e-05,0.09359521242519414,1377.6069093826022,845.75,0.26235442046244783,0.0021640127767132266
C:\Users\lLrich\ai_voice_data_v12\files\9d86e6d09a014565d82561351213857a564f521899ea71816e5829dadd4daf68.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,3.3215,19924.73280144513,0.10899818688631058,0.26628125,1.5625e-05,0.12470507351677369,1773.976653216947,1177.25,0.4119464172639456,0.013944110125379485
C:\Users\lLrich\ai_voice_data_v12\files\5bde570b84f4331d15967010da75002e607cbe8def123766bdf333fbb8930351.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,2.5968125,15152.807528460373,0.0905461460351944,0.6304375,1.5625e-05,0.04565696339005297,1336.5667861030242,1002.0,0.2501522677542595,0.0011335973823552838
C:\Users\lLrich\ai_voice_data_v12\files\05ae8e5c72d5fe47c0159f83ce302cc03a0e65d58226dd769cebda90a5090363.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,2.302,18537.358818418765,0.0666801929473877,0.557171875,1.5625e-05,0.07911061110329849,1788.1840265587218,816.75,0.41343191146542846,0.009879345109384211
C:\Users\lLrich\ai_voice_data_v12\files\11908fe158431585953b4fcce04c608e7f2b3af431163f4d319095a8782a65cb.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,4.7754375,18094.048974570393,0.09858263283967972,0.250953125,1.5625e-05,0.20042500664072876,1814.5513796667879,1235.25,0.37731549543431914,0.01649214248844227
C:\Users\lLrich\ai_voice_data_v12\files\a7ac3a847065824816f982a3412eb9a82f4e24c302dabffbd5cb88416cca277a.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,4.0046875,20056.246586031994,0.1302247792482376,0.1175625,1.5625e-05,0.12568946389787342,1721.7481383528586,598.25,0.3920465297885567,0.010225857791397694
C:\Users\lLrich\ai_voice_data_v12\files\ba215c02400fcb19dda107df14d8c9db8abf85b58169164e58d5e84906e6e1df.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,5.3301875,16752.318750512997,0.1265367567539215,0.215890625,1.5625e-05,0.1212831450491414,1248.945970634813,1002.0,0.21277593813028534,0.0013603304506846796
C:\Users\lLrich\ai_voice_data_v12\files\e411b6ebf328a49a74fb72de904c9e5919b7d3367869c5e2ec5d5d455a358c5e.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,3.24025,17067.201604814443,0.10983339697122574,0.3453125,1.5625e-05,0.07853247706995421,2312.1458538000893,891.75,0.5096261258648079,0.025490028151013304
C:\Users\lLrich\ai_voice_data_v12\files\bb926cc3a7764f607bce091263ee068a65dcb167f073480e11583b3f864f483f.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,3.0310625,20056.0034641318,0.0998712033033371,0.33634375,1.5625e-05,0.10859544680385631,2010.571373916345,662.75,0.4600826785282919,0.021903058753439262
C:\Users\lLrich\ai_voice_data_v12\files\4906367ee605150bdde0f517db87bbbc5dd59048031e4c964bdd5ddce8bb08d8.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,2.4666875,15950.540958268934,0.08436545729637146,0.664828125,1.5625e-05,0.06792293629587963,1908.3812689683095,1345.5,0.44433925736424995,0.013213468046123106
C:\Users\lLrich\ai_voice_data_v12\files\5c286aaa4b3664cf6658e85a22d1b6dbaf5108ad650b5cba72c3cb5000b8bd8a.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,4.6865625,16811.46896045876,0.1041468158364296,0.17640625,1.5625e-05,0.11548617947155425,1600.561860332248,745.0,0.3420595576649878,0.003574541510225005
C:\Users\lLrich\ai_voice_data_v12\files\764b896fc04a3e8f1936039ec4fb6bbc7476d6ce263f2856201cb8ef52f74bfc.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,3.797875,17009.24859296317,0.1146213486790657,0.392,3.125e-05,0.1387052922701917,1376.3341937687023,659.5,0.24127247559037726,0.0018940406608325946
C:\Users\lLrich\ai_voice_data_v12\files\f5eeb48907fcde173582720defe990a4547747cf2fa4f29f1f9e51ff367b50e3.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,2.4311875,15754.852309828017,0.10905379056930542,0.65521875,1.5625e-05,0.05611025172268317,1509.8660040938566,1039.5,0.31642175068189915,0.003837148397000928
C:\Users\lLrich\ai_voice_data_v12\files\528a25af7f39979b40daca20e3edcfa6881825282a0e5521cc25b72d3e1bff0b.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,3.4136875,16390.193888573573,0.08031295239925385,0.51053125,1.5625e-05,0.10489226394162408,1543.297406464206,940.0,0.3263194668063914,0.0035197432271065056
C:\Users\lLrich\ai_voice_data_v12\files\18be4bb80c6c676a707c709e7755b54356154fc396fed8e50fb3527864c8535d.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,3.662375,18147.51356701594,0.09088217467069626,0.347875,1.5625e-05,0.09211081423147237,1505.5496515545822,1110.5,0.3126248943385384,0.004263711190268439
C:\Users\lLrich\ai_voice_data_v12\files\ad3ad379ea1c183e9019a7f0a1ad795e654b75640cb29c240771c850c3ab6e0f.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,2.4303125,17841.326989841844,0.07074806839227676,0.553765625,1.5625e-05,0.10079844997578087,1907.5067086269685,1280.0,0.4006711834019875,0.012560135509939159
C:\Users\lLrich\ai_voice_data_v12\files\db7aac4f25dfe24ee38fc8c7661dde806e48f13837881eb462dc815bdafc37f6.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,2.7255625,17512.715265197552,0.07477506250143051,0.4748125,1.5625e-05,0.08726698854669604,1915.9647657254075,770.0,0.4022204033287353,0.015927264803500377
C:\Users\lLrich\ai_voice_data_v12\files\17e6fb5769595ab34443880e8d4d8f07b4b7f4fd023da92ac99185310f66f8b8.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,3.23725,17908.101011661132,0.06737901270389557,0.453328125,3.125e-05,0.13923655057110268,2024.391744175223,1715.25,0.4683721139758591,0.01941053753848548
C:\Users\lLrich\ai_voice_data_v12\files\5886ba7782245308382039e3a17ecc71e58470a6eeb7c005bc85161db53bcaec.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,4.0899375,18837.6961750638,0.1419399082660675,0.154546875,1.5625e-05,0.0894545227269176,1650.5231378833528,593.25,0.3943925537007073,0.007498726941129222
C:\Users\lLrich\ai_voice_data_v12\files\3522090e4610fa85e8241aab3be7b980521c56be2f73e45171ae6ffb625a146f.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,2.5606875,19690.80569183081,0.12834769487380981,0.42596875,1.5625e-05,0.0885482585665401,1662.446181540093,720.5,0.38744356359939863,0.011716945857872028
C:\Users\lLrich\ai_voice_data_v12\files\7770f354417b11b40a54b68330b97f7b78af32d51718c69a64ee84d51f5b435b.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,3.0236875,15705.6574133405,0.05939937382936478,0.503375,1.5625e-05,0.1008922014406475,1949.799967255609,1119.0,0.42444404003873876,0.011990440196677086
C:\Users\lLrich\ai_voice_data_v12\files\cc7444d9c4c4bebb8c4c607174c702a11a8083f89f489e96cc7f4ee5b21e489b.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,3.7075,14366.284558327714,0.1235136017203331,0.469015625,1.5625e-05,0.059922811293926466,1290.8252132820542,830.0,0.18874077328667915,0.002201532461067598
C:\Users\lLrich\ai_voice_data_v12\files\801f28369616461b54682451516d238c1d7b5f73e488f533de8f36083bfa289b.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,2.937,17138.236295539667,0.1187044084072113,0.3916875,1.5625e-05,0.080016875263676,2024.1703690162317,692.5,0.4432136517492422,0.011557188589969437
C:\Users\lLrich\ai_voice_data_v12\files\cee9afe2e27c43c7d3fa2e2b3c1d2a398eeb416f27cbcdd1e0118564d9e22cc6.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,3.240125,20343.96821110297,0.1455780416727066,0.261265625,1.5625e-05,0.12020500320317505,1636.1324988477024,856.0,0.3745292091042254,0.008683203490816768
C:\Users\lLrich\ai_voice_data_v12\files\1e42bca5b1ede811f14929fa13efdb29a5e7617463a74663e759634e9176bb17.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,2.173875,16771.433500086252,0.08011952042579651,0.63996875,1.5625e-05,0.06790731105173518,1416.2384560247094,857.25,0.2860925264721033,0.0036993057231431187
C:\Users\lLrich\ai_voice_data_v12\files\0ed2abf890697f19bb5d7aa3283107125e064266af2ea9880aed0707c5a2481c.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,4.1775,18163.49491322561,0.1237587258219719,0.12334375,1.5625e-05,0.08304817262769731,1081.4364341675798,709.0,0.1713312325663265,0.0003485027693397032
C:\Users\lLrich\ai_voice_data_v12\files\7ba3bd74d0e023bc7f3132eb906e3831fbd6017571e14bda394600b0204e14b3.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,3.318,17216.998191681734,0.10057130455970764,0.431953125,1.5625e-05,0.10106407912623634,1663.5843661869856,627.5,0.33605268471448163,0.007887753027085777
C:\Users\lLrich\ai_voice_data_v12\files\d1081b6621226732840f5dea92c11b462273fa90a3ae5111e0284f80f2694bf1.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,3.0693125,20108.41190005905,0.13349953293800354,0.341625,3.125e-05,0.12512695510867358,2369.908657311546,536.25,0.5490846623856349,0.03223797397330332
C:\Users\lLrich\ai_voice_data_v12\files\7c9ba75cbe11139c1aecf9e357283ab32add9ab8f6ec3670fc6196e9d73d1279.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,3.711875,14869.5740023573,0.09356506168842316,0.50075,1.5625e-05,0.08423569118267472,1617.3516209992233,930.0,0.3385204032575322,0.0062406337643511845
C:\Users\lLrich\ai_voice_data_v12\files\b34e47279d7f431709bdf56b86aa4cae1956b227437fced67b6d06e01310424a.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,2.3445625,16687.548316583587,0.07811341434717178,0.6205625,1.5625e-05,0.05926655103986,1999.106742047829,978.75,0.453966112034242,0.013845368077941362
C:\Users\lLrich\ai_voice_data_v12\files\6fba53b32f81ce76773ed340323ff29fde23e329e74baf065e6cc157b5093d63.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,6.051625,15459.649267758661,0.12234973907470703,0.262890625,1.5625e-05,0.14648666385412273,1794.634153105952,673.25,0.397727026758516,0.007796410285899665
C:\Users\lLrich\ai_voice_data_v12\files\1f4ed6ae8edb7d20316801f23ab1fc3e932921b9f1be013f6b30c68b8527c670.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,4.1843125,17929.588193998417,0.09432991594076157,0.1525,1.5625e-05,0.10954858669666713,1367.220362481319,622.75,0.3084467719398295,0.004848406681385493
C:\Users\lLrich\ai_voice_data_v12\files\20a5a50559fb28b9f9010ea8eb02a2e5e92620fc1c3320341d04c43836da2cd8.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,2.76925,18432.788661189854,0.10635615885257721,0.449703125,1.5625e-05,0.07025109767340115,1615.1361403406665,571.25,0.37034416647759844,0.010542314306531558
C:\Users\lLrich\ai_voice_data_v12\files\652c7fba85c59010c6be4819a045482a1d1cdfcd7f862bc179e376a76ae40c6c.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,3.28075,16350.224796159415,0.10133203119039536,0.501984375,1.5625e-05,0.09865779152799263,1719.9147354046313,1147.5,0.36468204877486576,0.010581761366560806
C:\Users\lLrich\ai_voice_data_v12\files\7354b01716b14806567edc4477c67d507c7b09cfcbbce58a0e19806a25a0f502.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,2.5119375,20023.587370306785,0.09532642364501953,0.4888125,1.5625e-05,0.1130330161408772,2214.4570125534324,838.75,0.49228016889718645,0.021074388834209153
C:\Users\lLrich\ai_voice_data_v12\files\74f22a26239875f9ddb7c4527e50055d74793507bdbef0f816a681245d905510.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,2.4763125,19058.17621968148,0.1109672486782074,0.512640625,1.5625e-05,0.09187643556930578,1438.2827120976704,715.0,0.29372564884301017,0.0035645873127808894
C:\Users\lLrich\ai_voice_data_v12\files\c1fa68203dbde0a2b73dd0a25e14c6bc37c31c692d57b98ded1044ea7e95d179.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,2.9849375,16590.297116773803,0.09705290198326111,0.558859375,4.6875e-05,0.1044235066172909,2156.1532720722853,1344.25,0.43716180062507626,0.03291447509831072
C:\Users\lLrich\ai_voice_data_v12\files\79b58e369ffe6218aa4a4f624cdc339561f964207514e7bb1350fe0ae7633d97.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,3.3249375,16937.16047294122,0.09364848583936691,0.35575,1.5625e-05,0.10698604665697901,1945.0987868987852,501.25,0.4696398973450777,0.015831653454519992
C:\Users\lLrich\ai_voice_data_v12\files\d4fdfa2a5dce43c6890807cc80bc2d3169acbb4509b52f2ceb505a6b1dfa69bb.flac,0,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,3.32975,16743.89969216908,0.12333992123603821,0.47325,1.5625e-05,0.09806403225050392,1525.620096405509,618.75,0.33152528555591354,0.003466362906304374
C:\Users\lLrich\ai_voice_data_v12\files\f7b4a48230ff831510a80c729d27f734ba91cb009a35f27c93df1ee5696f8cb4.flac,1,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,3.5928125,18184.082804209793,0.13985532522201538,0.333625,1.5625e-05,0.10047031984874763,1672.7079748809385,627.5,0.345155434152574,0.0027592718311160746
C:\Users\lLrich\ai_voice_data_v12\files\74024e650eb582e36e7f4087fbd8f1d00fea5c144f622f4752781fe65f45e00b.flac,1,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,3.958,20318.08994441637,0.13020604848861694,0.11409375,1.5625e-05,0.09918904982890357,1324.1278645828222,742.75,0.16592475724228783,0.002043970857724256
C:\Users\lLrich\ai_voice_data_v12\files\013756b38518d513f37437c221e1dfb326f7f57b0f0d4ce48413d019c5072085.flac,1,asvspoof2019,asvspoof2019,.flac,none,False,16000.0,6.5850625,20325.091827146665,0.1659475713968277,0.09478125,1.5625e-05,0.20551883623181613,1674.5694430921835,600.0,0.3061437336058833,0.005005129038554862
