split,calibration_fold,source,generator,is_mixed,y_file_fake,y_voice_fake,y_music_fake,y_voice_present,y_music_present,df,df_primary,df_second,df_has_second,df_used,duration_sec,vf,mf,vfile,mfile,vp_model,mp_model,vp_panns,mp_panns
codec_lp52,codec_lp52,split_internal_mix,mix::A01::MusicGen,True,1.0,1.0,1.0,1.0,1.0,0.9409864314285019,0.8859451505872322,0.9960277122697717,True,True,7.489,0.7212703227996826,0.9998595714569092,0.7135701775550842,0.9998480081558228,0.5993552803993225,0.9999264478683472,0.015562974847853184,0.029409775510430336
codec_lp52,codec_lp52,wavefake_ajay,WF5,False,1.0,1.0,0.0,1.0,0.0,0.9983227205570631,0.9977703493533764,0.9988750917607498,True,True,7.6161875,0.7702004909515381,0.5262098908424377,0.7768822312355042,0.5404658317565918,0.9784536361694336,0.10041073709726334,0.8049250841140747,0.033972255885601044
codec_lp52,codec_lp52,wavefake_ajay,WF1,False,1.0,1.0,0.0,1.0,0.0,0.9988086791823935,0.9988086791823935,,False,True,6.09525,0.7440928816795349,0.49871817231178284,0.7529159784317017,0.5080580115318298,0.9738752841949463,0.11888506263494492,0.7830944061279297,0.03451184555888176
codec_lp52,codec_lp52,fake_music_generated,MusicGen,False,1.0,0.0,1.0,0.0,1.0,0.8967505473371843,0.8967505473371843,,False,True,5.8945,0.7278866171836853,0.9997603297233582,0.7153128385543823,0.9997432827949524,0.5369452238082886,0.9998018145561218,0.01312049850821495,0.026086945086717606
codec_lp52,codec_lp52,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.027919714927826925,0.029116155008617438,0.02672327484703641,True,True,18.86,0.712864100933075,0.5401949882507324,0.7162642478942871,0.5503667593002319,0.9102662205696106,0.13912391662597656,0.8282538652420044,0.020383372902870178
codec_lp52,codec_lp52,asvspoof2019,A01,False,1.0,1.0,0.0,1.0,0.0,0.99975811011606,0.99975811011606,,False,True,4.818,0.789027988910675,0.38567566871643066,0.7926715016365051,0.38525494933128357,0.9664306044578552,0.04747316986322403,0.7336912155151367,0.03498716652393341
codec_lp52,codec_lp52,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.08171964706879763,0.08171964706879763,,False,True,2.54,0.6465303897857666,0.2254951298236847,0.6717798113822937,0.20891568064689636,0.9630035161972046,0.11411940306425095,0.8139137029647827,0.029133280739188194
codec_lp52,codec_lp52,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.058055052978257235,0.07119442602904508,0.044915679927469386,True,True,15.835,0.6925675868988037,0.5833543539047241,0.6985628008842468,0.5916469097137451,0.9157238006591797,0.18865910172462463,0.8014106154441833,0.01560632698237896
codec_lp52,codec_lp52,fake_music_generated,MusicGen,False,1.0,0.0,1.0,0.0,1.0,0.8856139464913316,0.8856139464913316,,False,True,5.12375,0.7316272258758545,0.9997168183326721,0.718852698802948,0.9996981620788574,0.5345839262008667,0.9997429251670837,0.015044078230857849,0.014914236962795258
codec_lp52,codec_lp52,gtzan_real_v2,GTZAN_genre_2,False,0.0,0.0,0.0,0.0,1.0,0.572128860679813,0.5513853234889495,0.5928723978706762,True,True,30.013375,0.6862403154373169,1.6464921870351645e-08,0.6690036654472351,1.5324326696486423e-08,0.46955403685569763,1.0,0.018370293080806732,0.8272786140441895
codec_lp52,codec_lp52,fake_music_generated,MusicGen,False,1.0,0.0,1.0,0.0,1.0,0.9039232871789282,0.9039232871789282,,False,True,5.2974375,0.7327296137809753,0.9999426603317261,0.7207047343254089,0.9999370574951172,0.5490136742591858,0.9999716281890869,0.01671278104186058,0.03773372992873192
codec_lp52,codec_lp52,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.0994501298445703,0.0994501298445703,,False,True,6.88,0.7375071048736572,0.1845686435699463,0.746844470500946,0.18249846994876862,0.9728694558143616,0.3718849718570709,0.7314660549163818,0.013460650108754635
codec_lp52,codec_lp52,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.025101823403365923,0.022664865923712713,0.027538780883019132,True,True,9.18,0.7104153633117676,0.23809374868869781,0.7184256315231323,0.2308901846408844,0.9799211621284485,0.23977893590927124,0.8242453336715698,0.024876117706298828
codec_lp52,codec_lp52,gtzan_real_v2,GTZAN_genre_2,False,0.0,0.0,0.0,0.0,1.0,0.1414199559142485,0.1600967357706399,0.12274317605785708,True,True,30.013375,0.6762412786483765,1.7777292669052258e-05,0.6608095169067383,1.716766564641148e-05,0.4730554521083832,0.9999778866767883,0.01612252928316593,0.887504518032074
codec_lp52,codec_lp52,fake_music_generated,MusicGen,False,1.0,0.0,1.0,0.0,1.0,0.8755162571021526,0.8755162571021526,,False,True,4.4595,0.7223244309425354,0.9998646974563599,0.709622859954834,0.9998528957366943,0.5519381165504456,0.9999258518218994,0.015894439071416855,0.029363714158535004
codec_lp52,codec_lp52,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.020104342590579152,0.020104342590579152,,False,True,2.6,0.680280864238739,0.4811422824859619,0.6979683041572571,0.4778965413570404,0.9768642783164978,0.09805190563201904,0.8142147660255432,0.04202726110816002
codec_lp52,codec_lp52,gtzan_real_v2,GTZAN_genre_9,False,0.0,0.0,0.0,0.0,1.0,0.7575234279428142,0.799223057896332,0.7158237979892965,True,True,30.0,0.6711294651031494,1.2695337545665097e-06,0.654141902923584,1.1967379123234423e-06,0.4638843536376953,0.9999973773956299,0.025668224319815636,0.8291449546813965
codec_lp52,codec_lp52,gtzan_real_v2,GTZAN_genre_6,False,0.0,0.0,0.0,0.0,1.0,0.3946915546844666,0.38887805850593415,0.4005050508629991,True,True,30.0001875,0.7252768278121948,6.898223364260048e-05,0.6965294480323792,6.591565033886582e-05,0.346879243850708,0.9998807907104492,0.06601247936487198,0.8554924130439758
codec_lp52,codec_lp52,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.009877759231555178,0.009123328745378582,0.010632189717731775,True,True,12.94,0.7536585927009583,0.5306367874145508,0.759842038154602,0.5351303815841675,0.9747271537780762,0.18920820951461792,0.7804774045944214,0.022652816027402878
codec_lp52,codec_lp52,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.016960928516382923,0.016960928516382923,,False,True,4.415,0.7448211908340454,0.6237607002258301,0.7504144906997681,0.635125458240509,0.9611393213272095,0.167384535074234,0.7480279207229614,0.04382428154349327
codec_lp52,codec_lp52,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.013884505014320644,0.013884505014320644,,False,True,3.9,0.714687705039978,0.4243624210357666,0.7255855202674866,0.42373931407928467,0.969423770904541,0.09716998040676117,0.8835011124610901,0.017033129930496216
codec_lp52,codec_lp52,wavefake_ajay,WF1,False,1.0,1.0,0.0,1.0,0.0,0.9990796253531531,0.9992041337507783,0.998955116955528,True,True,7.186625,0.7890404462814331,0.5333631634712219,0.792686402797699,0.5486657619476318,0.9779526591300964,0.10724275559186935,0.7676824927330017,0.043817147612571716
codec_lp52,codec_lp52,asvspoof2019,A01,False,1.0,1.0,0.0,1.0,0.0,0.9997401933866228,0.9997401933866228,,False,True,3.3994375,0.7494211196899414,0.406588613986969,0.7609080672264099,0.40331485867500305,0.9792025685310364,0.03192972019314766,0.783345103263855,0.013097601011395454
codec_lp52,codec_lp52,wavefake_ajay,WF4,False,1.0,1.0,0.0,1.0,0.0,0.9997116806064676,0.9997116806064676,,False,True,6.699,0.7690828442573547,0.5658536553382874,0.7728282809257507,0.580547571182251,0.9682373404502869,0.12840840220451355,0.8020095825195312,0.04211840033531189
codec_lp52,codec_lp52,gtzan_real_v2,GTZAN_genre_1,False,0.0,0.0,0.0,0.0,1.0,0.15977600103484457,0.163655464096303,0.15589653797338615,True,True,30.013375,0.6343210935592651,6.150992248876719e-06,0.6387545466423035,5.758122824772727e-06,0.7163956165313721,0.9999778866767883,0.018036535009741783,0.7759785652160645
codec_lp52,codec_lp52,wavefake_ajay,R,False,0.0,0.0,0.0,1.0,0.0,0.25981092502794884,0.4199353095580438,0.09968654049785389,True,True,9.9685,0.7625048756599426,0.4725247025489807,0.7698308229446411,0.47940224409103394,0.9806202054023743,0.1282169222831726,0.795067548751831,0.036736298352479935
codec_lp52,codec_lp52,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.05100386078083866,0.05100386078083866,,False,True,5.015,0.7832474112510681,0.21691010892391205,0.7867143750190735,0.21372272074222565,0.9734732508659363,0.22019276022911072,0.8165324926376343,0.020914025604724884
codec_lp52,codec_lp52,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.014724173785781463,0.014724173785781463,,False,True,3.34,0.6876874566078186,0.10123684257268906,0.7046875357627869,0.09425408393144608,0.9555184245109558,0.2513526380062103,0.7655256390571594,0.018384769558906555
codec_lp52,codec_lp52,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.041766098663417094,0.041766098663417094,,False,True,5.73,0.7335542440414429,0.245950385928154,0.744088888168335,0.23906823992729187,0.9685848355293274,0.16989992558956146,0.8129410147666931,0.019910398870706558
codec_lp52,codec_lp52,wavefake_ajay,WF6,False,1.0,1.0,0.0,1.0,0.0,0.9890968896575844,0.9890968896575844,,False,True,2.7631875,0.7109074592590332,0.449678510427475,0.7209320068359375,0.44694724678993225,0.9798377156257629,0.07629315555095673,0.8876129388809204,0.02303478680551052
codec_lp52,codec_lp52,asvspoof2019,A01,False,1.0,1.0,0.0,1.0,0.0,0.9997782822075686,0.9997782822075686,,False,True,2.6111875,0.7228648662567139,0.4499603807926178,0.7367125153541565,0.44487860798835754,0.9887464642524719,0.02865270897746086,0.7898974418640137,0.04064270853996277
codec_lp52,codec_lp52,gtzan_real_v2,GTZAN_genre_0,False,0.0,0.0,0.0,0.0,1.0,0.20783344602619291,0.25372880063359726,0.16193809141878857,True,True,30.013375,0.625549852848053,7.82941933721304e-05,0.6399709582328796,7.372270192718133e-05,0.7752041220664978,0.9997992515563965,0.05280989408493042,0.6425813436508179
codec_lp52,codec_lp52,gtzan_real_v2,GTZAN_genre_0,False,0.0,0.0,0.0,0.0,1.0,0.305059981547599,0.28333649844887016,0.32678346464632785,True,True,30.013375,0.6546315550804138,1.4653616062787478e-06,0.6472265720367432,1.398540916852653e-06,0.5220987796783447,0.9999973177909851,0.018154850229620934,0.912350594997406
codec_lp52,codec_lp52,gtzan_real_v2,GTZAN_genre_9,False,0.0,0.0,0.0,0.0,1.0,0.15594643153863247,0.16455934800724115,0.1473335150700238,True,True,30.013375,0.724885106086731,2.3556063410978823e-07,0.6977121829986572,2.224302875220019e-07,0.3479100167751312,0.9999995231628418,0.024785608053207397,0.8846513628959656
codec_lp52,codec_lp52,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.020213517157538535,0.0312589279141072,0.00916810640096987,True,True,15.545,0.7009589672088623,0.24350370466709137,0.7141050696372986,0.23437604308128357,0.9528944492340088,0.18409214913845062,0.7777143716812134,0.018985692411661148
codec_lp52,codec_lp52,gtzan_real_v2,GTZAN_genre_1,False,0.0,0.0,0.0,0.0,1.0,0.26940809290161405,0.27263361663584845,0.2661825691673796,True,True,30.013375,0.6537429094314575,1.8732228568296705e-07,0.6434745788574219,1.7898189241805085e-07,0.5639898777008057,0.9999998211860657,0.022168152034282684,0.7435141205787659
codec_lp52,codec_lp52,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.02260159207736856,0.022106920068676095,0.023096264086061025,True,True,7.3,0.730245053768158,0.608904242515564,0.7312708497047424,0.6229659914970398,0.9243570566177368,0.14569875597953796,0.7761422991752625,0.026853222399950027
codec_lp52,codec_lp52,split_internal_mix,mix::A02::GTZAN_genre_4,True,1.0,1.0,0.0,1.0,1.0,0.1098339480985433,0.13090959039794245,0.08875830579914415,True,True,30.675,0.6639672517776489,0.00024884523008950055,0.6534509062767029,0.00024160211614798754,0.5150238871574402,0.9990782737731934,0.10728150606155396,0.8279200196266174
codec_lp52,codec_lp52,gtzan_real_v2,GTZAN_genre_9,False,0.0,0.0,0.0,0.0,1.0,0.43203991875472003,0.5127042935302001,0.35137554397924,True,True,30.013375,0.6912308931350708,0.0001496092590969056,0.6705421209335327,0.0001449104311177507,0.4229362905025482,0.999681293964386,0.02211921662092209,0.8165180087089539
codec_lp52,codec_lp52,split_internal_mix,mix::LibriSpeech::GTZAN_genre_9,True,0.0,0.0,0.0,1.0,1.0,0.04488487589458304,0.05215869135360007,0.037611060435565995,True,True,39.183375,0.6745033264160156,0.26970425248146057,0.6752994060516357,0.27547529339790344,0.6533321738243103,0.7032344937324524,0.2820758819580078,0.6050747036933899
codec_lp52,codec_lp52,gtzan_real_v2,GTZAN_genre_8,False,0.0,0.0,0.0,0.0,1.0,0.6658258541487128,0.5567201961197862,0.7749315121776394,True,True,30.0001875,0.6820476651191711,9.368269820697606e-05,0.6765837669372559,9.030896035255864e-05,0.5756238698959351,0.9997628331184387,0.02421402931213379,0.8355085849761963
codec_lp52,codec_lp52,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.027831928173844438,0.027831928173844438,,False,True,6.015,0.7532974481582642,0.6229097247123718,0.7549110651016235,0.6267720460891724,0.9548702836036682,0.17166614532470703,0.722358763217926,0.02334320731461048
codec_lp52,codec_lp52,gtzan_real_v2,GTZAN_genre_5,False,0.0,0.0,0.0,0.0,1.0,0.48196840288682374,0.29070836412251394,0.6732284416511335,True,True,30.013375,0.7072274684906006,7.729900971753523e-05,0.6829476952552795,7.623032433912158e-05,0.3829958438873291,0.9999653697013855,0.018721384927630424,0.7092753052711487
codec_lp52,codec_lp52,fake_music_generated,MusicGen,False,1.0,0.0,1.0,0.0,1.0,0.7399686009497535,0.7399686009497535,,False,True,4.8913125,0.7310748100280762,0.9998550415039062,0.7187401652336121,0.9998432397842407,0.560768723487854,0.9999160766601562,0.01523824967443943,0.056495171040296555
codec_lp52,codec_lp52,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.024657451854139898,0.024657451854139898,,False,True,5.28,0.7177298665046692,0.5845470428466797,0.7249510288238525,0.5861356258392334,0.9802120923995972,0.25963035225868225,0.7550897598266602,0.019487347453832626
codec_lp52,codec_lp52,asvspoof2019,A02,False,1.0,1.0,0.0,1.0,0.0,0.9995507483677337,0.9995507483677337,,False,True,4.53225,0.7247530221939087,0.4858897030353546,0.7327843904495239,0.4922335743904114,0.9612533450126648,0.04607497900724411,0.6947394609451294,0.017634252086281776
codec_lp52,codec_lp52,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.017111914018006845,0.014800522828304888,0.0194233052077088,True,True,13.4,0.708643913269043,0.1294725239276886,0.7190170884132385,0.12396316230297089,0.940116822719574,0.301461786031723,0.7889193296432495,0.01651686243712902
codec_lp52,codec_lp52,asvspoof2019,A02,False,1.0,1.0,0.0,1.0,0.0,0.9993063370581027,0.9993063370581027,,False,True,3.8805,0.7224279642105103,0.4617360532283783,0.7299705743789673,0.4656600058078766,0.963340163230896,0.03852250427007675,0.7856229543685913,0.01227816753089428
codec_lp52,codec_lp52,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.025826916312507636,0.025826916312507636,,False,True,2.4449375,0.6497409343719482,0.30106380581855774,0.664932906627655,0.2857508659362793,0.9388387799263,0.11028080433607101,0.8953819870948792,0.0317038893699646
codec_lp52,codec_lp52,wavefake_ajay,WF2,False,1.0,1.0,0.0,1.0,0.0,0.9984301518951191,0.9981034130318034,0.9987568907584349,True,True,9.41575,0.7656404972076416,0.5801986455917358,0.7707544565200806,0.593685507774353,0.971403956413269,0.09855102002620697,0.8126401305198669,0.04167438670992851
codec_lp52,codec_lp52,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.014468956631770438,0.014468956631770438,,False,True,6.4,0.7266637682914734,0.22471119463443756,0.7344977259635925,0.21790537238121033,0.9403749108314514,0.15564341843128204,0.7429491877555847,0.02337082475423813
codec_lp52,codec_lp52,gtzan_real_v2,GTZAN_genre_7,False,0.0,0.0,0.0,0.0,1.0,0.7045638371931753,0.8558111691523117,0.5533165052340387,True,True,30.0001875,0.7023272514343262,0.00017035339260473847,0.6840029954910278,0.00016331115330103785,0.49501052498817444,0.99903804063797,0.02628376893699169,0.8688623905181885
codec_lp52,codec_lp52,wavefake_ajay,WF1,False,1.0,1.0,0.0,1.0,0.0,0.99164957307041,0.9865596789744001,0.9967394671664198,True,True,8.347625,0.7720943093299866,0.500228226184845,0.7763187885284424,0.5105195641517639,0.9761042594909668,0.10698215663433075,0.8267962336540222,0.028360001742839813
codec_lp52,codec_lp52,gtzan_real_v2,GTZAN_genre_2,False,0.0,0.0,0.0,0.0,1.0,0.5252193665025977,0.7743166917967582,0.27612204120843725,True,True,30.013375,0.7054133415222168,2.6737652092378994e-07,0.6856762170791626,2.578684359377803e-07,0.4320639669895172,0.9999997019767761,0.029908185824751854,0.8866248726844788
codec_lp52,codec_lp52,asvspoof2019,A01,False,1.0,1.0,0.0,1.0,0.0,0.9997098629390061,0.9997098629390061,,False,True,1.6331875,0.6502597332000732,0.36758866906166077,0.6772478818893433,0.348611056804657,0.971578061580658,0.03517807647585869,0.6348263621330261,0.03887360915541649
codec_lp52,codec_lp52,gtzan_real_v2,GTZAN_genre_9,False,0.0,0.0,0.0,0.0,1.0,0.4925837546316194,0.32505427466910003,0.6601132345941388,True,True,30.013375,0.7259083390235901,3.127881313957914e-07,0.6982888579368591,2.9415156177492463e-07,0.3508748710155487,0.9999995827674866,0.01576070301234722,0.8110401034355164
codec_lp52,codec_lp52,wavefake_ajay,WF2,False,1.0,1.0,0.0,1.0,0.0,0.9951794464496644,0.9974392692226637,0.992919623676665,True,True,9.20675,0.766526997089386,0.514298677444458,0.7706053853034973,0.5275536775588989,0.9679741859436035,0.09754238277673721,0.817414402961731,0.04033027961850166
codec_lp52,codec_lp52,asvspoof2019,A01,False,1.0,1.0,0.0,1.0,0.0,0.9997045479504767,0.9997045479504767,,False,True,1.18475,0.662031352519989,0.41543862223625183,0.6884886026382446,0.39841780066490173,0.9827667474746704,0.02827349305152893,0.8258876800537109,0.03678295388817787
codec_lp52,codec_lp52,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.043483369793949504,0.043483369793949504,,False,True,2.71,0.6841919422149658,0.2906721532344818,0.6998422145843506,0.27367788553237915,0.9796055555343628,0.09143690764904022,0.8573024868965149,0.024004505947232246
codec_lp52,codec_lp52,split_internal_mix,mix::LibriSpeech::MusicGen,True,1.0,0.0,1.0,1.0,1.0,0.780652380751158,0.780652380751158,,False,True,4.4595,0.7091745138168335,0.9996154308319092,0.691959798336029,0.9995872378349304,0.47540485858917236,0.9997931122779846,0.6554134488105774,0.03381752967834473
codec_lp52,codec_lp52,split_internal_mix,mix::A02::MusicGen,True,1.0,1.0,1.0,1.0,1.0,0.9975230873534813,0.9953289796002655,0.9997171951066971,True,True,10.575,0.7387568950653076,0.8788309097290039,0.7451571226119995,0.8798725605010986,0.8761054277420044,0.6544431447982788,0.43302983045578003,0.054392218589782715
codec_lp52,codec_lp52,gtzan_real_v2,GTZAN_genre_0,False,0.0,0.0,0.0,0.0,1.0,0.5313512651947359,0.6739835754886272,0.3887189549008446,True,True,30.013375,0.679234504699707,6.220139425749949e-08,0.6658707857131958,5.806616343306814e-08,0.5176858901977539,0.9999999403953552,0.021316714584827423,0.7507600784301758
codec_lp52,codec_lp52,gtzan_real_v2,GTZAN_genre_1,False,0.0,0.0,0.0,0.0,1.0,0.34773148864351744,0.1565359586194343,0.5389270186676006,True,True,30.013375,0.6323298215866089,0.00023629170027561486,0.6398217082023621,0.00022822085884399712,0.8406588435173035,0.9994452595710754,0.01895138807594776,0.6530162692070007
codec_lp52,codec_lp52,gtzan_real_v2,GTZAN_genre_1,False,0.0,0.0,0.0,0.0,1.0,0.15947276264675037,0.2080414285934694,0.1109040967000313,True,True,30.013375,0.6144763231277466,6.18585960232565e-10,0.6167031526565552,5.69911118297739e-10,0.7776121497154236,1.0,0.02701571024954319,0.7067973613739014
codec_lp52,codec_lp52,asvspoof2019,bonafide,False,0.0,0.0,0.0,1.0,0.0,0.08988377260817954,0.08988377260817954,,False,True,2.0015625,0.6342229247093201,0.3927455544471741,0.6621975898742676,0.3757113218307495,0.9668427109718323,0.04771585762500763,0.8564283847808838,0.019610481336712837
codec_lp52,codec_lp52,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.005460967717767619,0.007100943680216817,0.0038209917553184212,True,True,9.26,0.73907470703125,0.22170671820640564,0.7439229488372803,0.21662336587905884,0.9713702201843262,0.22783145308494568,0.8276151418685913,0.040376897901296616
codec_lp52,codec_lp52,wavefake_ajay,R,False,0.0,0.0,0.0,1.0,0.0,0.9969513114680508,0.9969513114680508,,False,True,7.848375,0.7908920645713806,0.48696449398994446,0.7941779494285583,0.49828362464904785,0.9816898107528687,0.11573216319084167,0.8039708137512207,0.03746078535914421
codec_lp52,codec_lp52,wavefake_ajay,R,False,0.0,0.0,0.0,1.0,0.0,0.34977976491985774,0.3366683953893819,0.3628911344503336,True,True,8.052875,0.7515115737915039,0.5269871354103088,0.7578551769256592,0.5374373197555542,0.9742037653923035,0.13025228679180145,0.7898922562599182,0.03932204097509384
codec_lp52,codec_lp52,split_internal_mix,mix::A01::GTZAN_genre_0,True,1.0,1.0,0.0,1.0,1.0,0.6865728676381656,0.5649240219866352,0.808221713289696,True,True,31.5228125,0.6997423768043518,7.731629011686891e-06,0.6807353496551514,7.359696155617712e-06,0.43829241394996643,0.9999834895133972,0.022242898121476173,0.8531220555305481
codec_lp52,codec_lp52,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.01452249132484286,0.01452249132484286,,False,True,6.94,0.7498773336410522,0.6178435683250427,0.7540576457977295,0.6279283761978149,0.9558024406433105,0.17697285115718842,0.8124033212661743,0.04551214724779129
codec_lp52,codec_lp52,asvspoof2019,A02,False,1.0,1.0,0.0,1.0,0.0,0.996569862290097,0.996569862290097,,False,True,2.427625,0.627178430557251,0.41287553310394287,0.6452142000198364,0.3971938490867615,0.9476678371429443,0.033081043511629105,0.7727572321891785,0.02622807025909424
codec_lp52,codec_lp52,split_internal_mix,mix::LibriSpeech::GTZAN_genre_0,True,0.0,0.0,0.0,1.0,1.0,0.31089955126362034,0.31473682923481855,0.3070622732924222,True,True,33.453375,0.6758261919021606,4.724517566501163e-05,0.6603676080703735,4.530534351943061e-05,0.4639141261577606,0.999915599822998,0.02391265332698822,0.8713169097900391
codec_lp52,codec_lp52,split_internal_mix,mix::R::GTZAN_genre_1,True,0.0,0.0,0.0,1.0,1.0,0.054022873797376914,0.03148989707114652,0.0765558505236073,True,True,30.013375,0.6325893402099609,3.3091678233176935e-06,0.637405514717102,3.132639449177077e-06,0.8583884239196777,0.9999926686286926,0.29915452003479004,0.6908745765686035
codec_lp52,codec_lp52,gtzan_real_v2,GTZAN_genre_3,False,0.0,0.0,0.0,0.0,1.0,0.3382263768380114,0.44893428842555355,0.22751846525046915,True,True,30.013375,0.7220286130905151,1.7899360216233617e-07,0.6974394917488098,1.678080820965988e-07,0.376648873090744,0.9999997019767761,0.016807926818728447,0.8391287922859192
codec_lp52,codec_lp52,gtzan_real_v2,GTZAN_genre_7,False,0.0,0.0,0.0,0.0,1.0,0.48689051829386987,0.38272445435984953,0.5910565822278903,True,True,30.0001875,0.7291751503944397,1.1151371836604085e-05,0.7011873126029968,1.0606929208734073e-05,0.35672590136528015,0.9999816417694092,0.02859611064195633,0.8730435371398926
codec_lp52,codec_lp52,gtzan_real_v2,GTZAN_genre_3,False,0.0,0.0,0.0,0.0,1.0,0.5370668712994914,0.5663743707619368,0.507759371837046,True,True,30.0001875,0.718913197517395,1.4606330296373926e-06,0.6926403045654297,1.375516376356245e-06,0.36544954776763916,0.9999966621398926,0.019982030615210533,0.8525390028953552
codec_lp52,codec_lp52,gtzan_real_v2,GTZAN_genre_2,False,0.0,0.0,0.0,0.0,1.0,0.4507675585607568,0.44396083952202847,0.4575742775994851,True,True,30.013375,0.7084001302719116,2.341641447856091e-06,0.6846980452537537,2.197774392698193e-06,0.39842018485069275,0.9999939799308777,0.022226030007004738,0.8646631836891174
