split,calibration_fold,source,generator,is_mixed,y_file_fake,y_voice_fake,y_music_fake,y_voice_present,y_music_present,df,df_primary,df_second,df_has_second,df_used,duration_sec,vf,mf,vfile,mfile,vp_model,mp_model,vp_panns,mp_panns
clean,clean,wavefake_ajay,WF5,False,1.0,1.0,0.0,1.0,0.0,0.9983550969127044,0.9992386543878609,0.997471539437548,True,True,7.6161875,0.7969076037406921,0.520500123500824,0.8018089532852173,0.5344773530960083,0.9842324256896973,0.10179868340492249,0.8060640692710876,0.031057359650731087
clean,clean,wavefake_ajay,WF1,False,1.0,1.0,0.0,1.0,0.0,0.999032720780582,0.999032720780582,,False,True,6.09525,0.7660121917724609,0.49037376046180725,0.7735625505447388,0.49939200282096863,0.9794439077377319,0.11742304265499115,0.7710714936256409,0.032407715916633606
clean,clean,fake_music_generated,MusicGen,False,1.0,0.0,1.0,0.0,1.0,0.9622392227660017,0.9622392227660017,,False,True,5.8945,0.737977921962738,0.9997820258140564,0.72525554895401,0.9997683167457581,0.54605633020401,0.9997738003730774,0.011957121081650257,0.0379270575940609
clean,clean,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.018884926285352998,0.017163530409997328,0.02060632216070867,True,True,18.86,0.7361972332000732,0.5189019441604614,0.7375308275222778,0.5264616012573242,0.9199005365371704,0.1416597068309784,0.8054295778274536,0.023066682741045952
clean,clean,asvspoof2019,A01,False,1.0,1.0,0.0,1.0,0.0,0.9997686531895101,0.9997686531895101,,False,True,4.818,0.8151571750640869,0.35909977555274963,0.8174804449081421,0.3580590784549713,0.974858283996582,0.05497187748551369,0.7414809465408325,0.035668276250362396
clean,clean,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.07975330297038037,0.07975330297038037,,False,True,2.54,0.656315803527832,0.20743893086910248,0.679643452167511,0.19300808012485504,0.9662321209907532,0.13379235565662384,0.8089728355407715,0.030140506103634834
clean,clean,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.039217073299132654,0.05169251667939564,0.026741629918869674,True,True,15.835,0.7176531553268433,0.5832078456878662,0.7214405536651611,0.591830849647522,0.9269726872444153,0.1926458775997162,0.8241324424743652,0.017261898145079613
clean,clean,fake_music_generated,MusicGen,False,1.0,0.0,1.0,0.0,1.0,0.9318887917767854,0.9318887917767854,,False,True,5.12375,0.7414833307266235,0.9997360110282898,0.7284113764762878,0.9997207522392273,0.5432002544403076,0.999705970287323,0.01503074262291193,0.02302692085504532
clean,clean,gtzan_real_v2,GTZAN_genre_2,False,0.0,0.0,0.0,0.0,1.0,0.642702446978478,0.5548702885686296,0.7305346053883264,True,True,30.013375,0.6979401111602783,6.177281797192791e-09,0.6801893711090088,5.689774873474107e-09,0.476442813873291,1.0,0.01703495718538761,0.8281517624855042
clean,clean,fake_music_generated,MusicGen,False,1.0,0.0,1.0,0.0,1.0,0.9538465543434965,0.9538465543434965,,False,True,5.2974375,0.7430903911590576,0.9999464750289917,0.7307388782501221,0.9999412298202515,0.5579798817634583,0.9999686479568481,0.016131654381752014,0.021041708067059517
clean,clean,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.04116796791971412,0.04116796791971412,,False,True,6.88,0.7605090737342834,0.14862707257270813,0.7679939866065979,0.14686104655265808,0.9773971438407898,0.43360504508018494,0.7119855284690857,0.02463487535715103
clean,clean,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.02833088656330321,0.024994321482674862,0.03166745164393156,True,True,9.18,0.7212573885917664,0.1630716323852539,0.7290321588516235,0.157803475856781,0.9819011688232422,0.3415032923221588,0.8081848621368408,0.02891238033771515
clean,clean,gtzan_real_v2,GTZAN_genre_2,False,0.0,0.0,0.0,0.0,1.0,0.15216504938278008,0.14018334168306126,0.1641467570824989,True,True,30.013375,0.6894846558570862,5.878137926629279e-06,0.675074577331543,5.628934559354093e-06,0.4863704442977905,0.9999921917915344,0.022178350016474724,0.8711411952972412
clean,clean,fake_music_generated,MusicGen,False,1.0,0.0,1.0,0.0,1.0,0.9379470332162892,0.9379470332162892,,False,True,4.4595,0.7321021556854248,0.9998749494552612,0.7193945646286011,0.9998641014099121,0.5619673132896423,0.9999178647994995,0.008068019524216652,0.014920143410563469
clean,clean,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.02109657851399693,0.02109657851399693,,False,True,2.6,0.6905288696289062,0.4827994704246521,0.706367552280426,0.4802040755748749,0.979140043258667,0.10116920620203018,0.7980721592903137,0.03794994205236435
clean,clean,gtzan_real_v2,GTZAN_genre_9,False,0.0,0.0,0.0,0.0,1.0,0.8546222114239204,0.8802882212292893,0.8289562016185513,True,True,30.0,0.6812688112258911,6.219308943400392e-07,0.662971019744873,5.777519618277438e-07,0.4605309069156647,0.9999985694885254,0.023892223834991455,0.6945198178291321
clean,clean,gtzan_real_v2,GTZAN_genre_6,False,0.0,0.0,0.0,0.0,1.0,0.4383240862378758,0.439430144346274,0.43721802812947763,True,True,30.0001875,0.7353871464729309,5.51187367818784e-05,0.7054996490478516,5.211637471802533e-05,0.34257832169532776,0.9999024271965027,0.04038107022643089,0.843357264995575
clean,clean,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.010361381171343862,0.01104511335178424,0.009677648990903485,True,True,12.94,0.7700405120849609,0.5036399364471436,0.7749807834625244,0.5078212022781372,0.9783328175544739,0.2049275040626526,0.7661539316177368,0.02382584474980831
clean,clean,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.01821604616705126,0.01821604616705126,,False,True,4.415,0.764695942401886,0.6238819360733032,0.7686669230461121,0.6357306241989136,0.9673969149589539,0.18387287855148315,0.7836939096450806,0.03922693803906441
clean,clean,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.01973145323652701,0.01973145323652701,,False,True,3.9,0.7276887893676758,0.42335155606269836,0.7382984757423401,0.4233975410461426,0.9728842377662659,0.0967472493648529,0.8939973711967468,0.01927013136446476
clean,clean,wavefake_ajay,WF1,False,1.0,1.0,0.0,1.0,0.0,0.9991122711297131,0.9992153125290428,0.9990092297303834,True,True,7.186625,0.8130835890769958,0.5417739152908325,0.8154950737953186,0.5575549006462097,0.983242928981781,0.1040210947394371,0.7892454862594604,0.05223523825407028
clean,clean,asvspoof2019,A01,False,1.0,1.0,0.0,1.0,0.0,0.9997373153173872,0.9997373153173872,,False,True,3.3994375,0.7700409889221191,0.3967042863368988,0.7798847556114197,0.3933974504470825,0.9830569624900818,0.034722086042165756,0.7851983308792114,0.01749771647155285
clean,clean,wavefake_ajay,WF4,False,1.0,1.0,0.0,1.0,0.0,0.9996511448225884,0.9996511448225884,,False,True,6.699,0.7907242178916931,0.5491845011711121,0.7930991649627686,0.5624054670333862,0.974634051322937,0.1358923763036728,0.7987380027770996,0.040814969688653946
clean,clean,gtzan_real_v2,GTZAN_genre_1,False,0.0,0.0,0.0,0.0,1.0,0.15808527395943278,0.16125863622204112,0.15491191169682447,True,True,30.013375,0.6471737623214722,3.559586275514448e-06,0.650958776473999,3.331354946567444e-06,0.7194356918334961,0.999987781047821,0.018819188699126244,0.6893133521080017
clean,clean,wavefake_ajay,R,False,0.0,0.0,0.0,1.0,0.0,0.485394883655841,0.7692613640781285,0.20152840323355345,True,True,9.9685,0.7812111377716064,0.478668749332428,0.7873128652572632,0.4865458011627197,0.9841488599777222,0.12895938754081726,0.7980084419250488,0.037457048892974854
clean,clean,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.028408219934444874,0.028408219934444874,,False,True,5.015,0.8051259517669678,0.21119312942028046,0.8070619702339172,0.2080560326576233,0.9781047701835632,0.22780145704746246,0.7961245179176331,0.02480229362845421
clean,clean,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.016306500716412008,0.016306500716412008,,False,True,3.34,0.7064223289489746,0.08296793699264526,0.721181333065033,0.07758704572916031,0.9629659056663513,0.3158634603023529,0.7658413648605347,0.02119935303926468
clean,clean,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.022571362819711192,0.022571362819711192,,False,True,5.73,0.7611835598945618,0.20802374184131622,0.7694066166877747,0.20269005000591278,0.9753599762916565,0.23024767637252808,0.7997140288352966,0.022190487012267113
clean,clean,wavefake_ajay,WF6,False,1.0,1.0,0.0,1.0,0.0,0.987638523011465,0.987638523011465,,False,True,2.7631875,0.7292830944061279,0.4257778227329254,0.738707959651947,0.42131689190864563,0.9837408661842346,0.08032884448766708,0.9014075994491577,0.02198217250406742
clean,clean,asvspoof2019,A01,False,1.0,1.0,0.0,1.0,0.0,0.9998200750957896,0.9998200750957896,,False,True,2.6111875,0.734664261341095,0.4513392746448517,0.7466412782669067,0.4470553696155548,0.9903351068496704,0.02901889942586422,0.7567129731178284,0.03287465497851372
clean,clean,gtzan_real_v2,GTZAN_genre_0,False,0.0,0.0,0.0,0.0,1.0,0.21358767930850997,0.27353092086431413,0.15364443775270578,True,True,30.013375,0.6381571888923645,5.8799239923246205e-05,0.6505982875823975,5.546260945266113e-05,0.7813466191291809,0.9998591542243958,0.039121486246585846,0.6424280405044556
clean,clean,gtzan_real_v2,GTZAN_genre_0,False,0.0,0.0,0.0,0.0,1.0,0.37575037685159896,0.34844541530945616,0.40305533839374175,True,True,30.013375,0.6650938391685486,6.180613922879274e-07,0.657276451587677,5.801049383080681e-07,0.5309455394744873,0.9999987483024597,0.018846511840820312,0.9037238955497742
clean,clean,gtzan_real_v2,GTZAN_genre_9,False,0.0,0.0,0.0,0.0,1.0,0.15625029536333387,0.1536597540735652,0.15884083665310256,True,True,30.013375,0.7346593737602234,1.1468412708381948e-07,0.7060891389846802,1.0640688685725763e-07,0.34465208649635315,0.9999997019767761,0.0282458309084177,0.8683350682258606
clean,clean,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.015375178566551432,0.02223052913635076,0.008519827996752105,True,True,15.545,0.7225397825241089,0.21437586843967438,0.734721302986145,0.20775112509727478,0.9595655202865601,0.23565249145030975,0.7853818535804749,0.02058936282992363
clean,clean,gtzan_real_v2,GTZAN_genre_1,False,0.0,0.0,0.0,0.0,1.0,0.2584800442160864,0.2634078870461047,0.2535522013860681,True,True,30.013375,0.6705067157745361,3.814673021906856e-08,0.6601894497871399,3.6146410309356725e-08,0.5693552494049072,1.0,0.022065773606300354,0.7577254176139832
clean,clean,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.021982333783037662,0.0225736562787036,0.02139101128737172,True,True,7.3,0.7567270994186401,0.6041722893714905,0.7573302388191223,0.6181674599647522,0.9351032376289368,0.1492728441953659,0.7825946807861328,0.027928277850151062
clean,clean,split_internal_mix,mix::A02::GTZAN_genre_4,True,1.0,1.0,0.0,1.0,1.0,0.1383069558104827,0.17430803228669836,0.10230587933426703,True,True,30.675,0.6740407943725586,0.0001637173700146377,0.6623744368553162,0.00015685892140027136,0.5159705281257629,0.9993434548377991,0.10882943868637085,0.8100094199180603
clean,clean,gtzan_real_v2,GTZAN_genre_9,False,0.0,0.0,0.0,0.0,1.0,0.5455036771513764,0.5805945241942427,0.51041283010851,True,True,30.013375,0.7010125517845154,8.839678775984794e-05,0.679387092590332,8.402061212109402e-05,0.42381682991981506,0.9997890591621399,0.02084571123123169,0.8114206194877625
clean,clean,split_internal_mix,mix::LibriSpeech::GTZAN_genre_9,True,0.0,0.0,0.0,1.0,1.0,0.027023707851013247,0.03386777816647838,0.02017963753554811,True,True,39.183375,0.6950056552886963,0.26990753412246704,0.6956193447113037,0.2757903039455414,0.6784310936927795,0.7027156949043274,0.27388229966163635,0.5968981385231018
clean,clean,gtzan_real_v2,GTZAN_genre_8,False,0.0,0.0,0.0,0.0,1.0,0.7046387826463465,0.6186763686659956,0.7906011966266973,True,True,30.0001875,0.7008212804794312,5.962004070170224e-05,0.6951171159744263,5.6915734603535384e-05,0.599759042263031,0.9998379349708557,0.023112475872039795,0.8589048981666565
clean,clean,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.023332363362524165,0.023332363362524165,,False,True,6.015,0.7767745852470398,0.5918447971343994,0.7771266102790833,0.5930296182632446,0.9646850824356079,0.17886389791965485,0.7262307405471802,0.023419125005602837
clean,clean,gtzan_real_v2,GTZAN_genre_5,False,0.0,0.0,0.0,0.0,1.0,0.5039835299767241,0.32187343387432654,0.6860936260791218,True,True,30.013375,0.7163403630256653,4.0060756873572245e-05,0.6909612417221069,3.9033642678987235e-05,0.38313499093055725,0.9999797940254211,0.01751602068543434,0.6740640997886658
clean,clean,fake_music_generated,MusicGen,False,1.0,0.0,1.0,0.0,1.0,0.8361996594943442,0.8361996594943442,,False,True,4.8913125,0.741063117980957,0.9998619556427002,0.7283658981323242,0.9998505115509033,0.5711937546730042,0.9999088048934937,0.01153168361634016,0.032106462866067886
clean,clean,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.024314048370858928,0.024314048370858928,,False,True,5.28,0.7301638722419739,0.5801208019256592,0.7366473078727722,0.5821608304977417,0.9827769994735718,0.2790444791316986,0.7441084384918213,0.025239547714591026
clean,clean,asvspoof2019,A02,False,1.0,1.0,0.0,1.0,0.0,0.9993478530571391,0.9993478530571391,,False,True,4.53225,0.7461415529251099,0.4891912341117859,0.7527275681495667,0.49642214179039,0.9680325388908386,0.048543497920036316,0.7340885996818542,0.01937147229909897
clean,clean,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.01712129707084696,0.014094596978362673,0.020147997163331245,True,True,13.4,0.7315718531608582,0.12567654252052307,0.7403354048728943,0.12119004130363464,0.9510095715522766,0.3392931818962097,0.7719141244888306,0.01923413947224617
clean,clean,asvspoof2019,A02,False,1.0,1.0,0.0,1.0,0.0,0.9992158368998737,0.9992158368998737,,False,True,3.8805,0.7389402389526367,0.47233349084854126,0.7455820441246033,0.47729453444480896,0.9678365588188171,0.037910278886556625,0.7884756326675415,0.012816761620342731
clean,clean,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.018056341027967777,0.018056341027967777,,False,True,2.4449375,0.6630114316940308,0.3037320375442505,0.6761820316314697,0.2888137400150299,0.944413959980011,0.11295824497938156,0.8669680953025818,0.03319314867258072
clean,clean,wavefake_ajay,WF2,False,1.0,1.0,0.0,1.0,0.0,0.9984958466067628,0.9992728825325553,0.9977188106809705,True,True,9.41575,0.7870264649391174,0.5771751403808594,0.7910152673721313,0.590912401676178,0.977544903755188,0.09793753921985626,0.8148535490036011,0.040269941091537476
clean,clean,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.014469045025666049,0.014469045025666049,,False,True,6.4,0.7508412599563599,0.21000400185585022,0.7570476531982422,0.2046920359134674,0.9512255787849426,0.19278694689273834,0.7336004376411438,0.025155801326036453
clean,clean,gtzan_real_v2,GTZAN_genre_7,False,0.0,0.0,0.0,0.0,1.0,0.8081115012710922,0.8977182149371505,0.7185047876050339,True,True,30.0001875,0.7093930840492249,0.00016608333680778742,0.689348578453064,0.00015824363799765706,0.4842555522918701,0.9990898966789246,0.022814927622675896,0.8541495203971863
clean,clean,wavefake_ajay,WF1,False,1.0,1.0,0.0,1.0,0.0,0.9956875451562189,0.9939195375335649,0.997455552778873,True,True,8.347625,0.7910997867584229,0.49308788776397705,0.7943174839019775,0.5037283897399902,0.9809296131134033,0.11321678012609482,0.803679347038269,0.027848435565829277
clean,clean,gtzan_real_v2,GTZAN_genre_2,False,0.0,0.0,0.0,0.0,1.0,0.4872707883130973,0.7207375011631092,0.25380407546308537,True,True,30.013375,0.7171275615692139,5.1948671142554304e-08,0.6969444155693054,4.9433751314609253e-08,0.4413503110408783,0.9999999403953552,0.035555098205804825,0.8691463470458984
clean,clean,asvspoof2019,A01,False,1.0,1.0,0.0,1.0,0.0,0.9997095671550494,0.9997095671550494,,False,True,1.6331875,0.6587378978729248,0.36645400524139404,0.6839131116867065,0.3478260338306427,0.9743500351905823,0.03570353239774704,0.694242000579834,0.03751765936613083
clean,clean,gtzan_real_v2,GTZAN_genre_9,False,0.0,0.0,0.0,0.0,1.0,0.5725792410575496,0.41339944579603805,0.7317590363190611,True,True,30.013375,0.7354024648666382,4.3563687768255477e-07,0.7066299915313721,4.068183727667929e-07,0.34877467155456543,0.999999463558197,0.015971587970852852,0.7978014349937439
clean,clean,wavefake_ajay,WF2,False,1.0,1.0,0.0,1.0,0.0,0.9884455800782681,0.9970767642648459,0.9798143958916903,True,True,9.20675,0.7879425287246704,0.5212402939796448,0.790665864944458,0.5349541902542114,0.9745780229568481,0.1036694273352623,0.8048253059387207,0.03731154650449753
clean,clean,asvspoof2019,A01,False,1.0,1.0,0.0,1.0,0.0,0.999782668240254,0.999782668240254,,False,True,1.18475,0.6676790118217468,0.4080139994621277,0.6927281618118286,0.3908034861087799,0.9839257001876831,0.029196612536907196,0.7807578444480896,0.039929453283548355
clean,clean,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.054721753305293545,0.054721753305293545,,False,True,2.71,0.691755473613739,0.2491815984249115,0.7057142853736877,0.23311717808246613,0.9808415174484253,0.10528101772069931,0.8596814274787903,0.029377274215221405
clean,clean,split_internal_mix,mix::LibriSpeech::MusicGen,True,1.0,0.0,1.0,1.0,1.0,0.8639672281350955,0.8639672281350955,,False,True,4.4595,0.7189123034477234,0.9996452331542969,0.7016232013702393,0.9996205568313599,0.4846031367778778,0.9997699856758118,0.5261532068252563,0.03586937487125397
clean,clean,split_internal_mix,mix::A02::MusicGen,True,1.0,1.0,1.0,1.0,1.0,0.997983050298523,0.9962329330688228,0.9997331675282232,True,True,10.575,0.7607919573783875,0.880497395992279,0.764939546585083,0.8817768096923828,0.8872499465942383,0.6551159024238586,0.411177396774292,0.050350673496723175
clean,clean,gtzan_real_v2,GTZAN_genre_0,False,0.0,0.0,0.0,0.0,1.0,0.5380734158159308,0.6937402530580199,0.3824065785738417,True,True,30.013375,0.6971268653869629,3.47829782754161e-08,0.6856740713119507,3.2444678055298937e-08,0.5322150588035583,1.0,0.021067872643470764,0.7422731518745422
clean,clean,gtzan_real_v2,GTZAN_genre_1,False,0.0,0.0,0.0,0.0,1.0,0.2955493261748152,0.14878862967779097,0.44231002267183944,True,True,30.013375,0.636343240737915,0.00019322863954585046,0.6432062387466431,0.00018790242029353976,0.8385555148124695,0.9996041655540466,0.017523597925901413,0.5811756253242493
clean,clean,gtzan_real_v2,GTZAN_genre_1,False,0.0,0.0,0.0,0.0,1.0,0.15893486778872618,0.21931053160541739,0.09855920397203495,True,True,30.013375,0.6257139444351196,1.940878013861891e-11,0.6279633045196533,1.771508460757243e-11,0.7607018351554871,1.0,0.022700496017932892,0.7253122925758362
clean,clean,asvspoof2019,bonafide,False,0.0,0.0,0.0,1.0,0.0,0.07024826898452982,0.07024826898452982,,False,True,2.0015625,0.6381747722625732,0.39168018102645874,0.6656516790390015,0.3747257590293884,0.9683960676193237,0.04836481437087059,0.869970977306366,0.021730542182922363
clean,clean,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.005257441551311032,0.006565847713190375,0.003949035389431689,True,True,9.26,0.749656081199646,0.10724076628684998,0.7535730600357056,0.10493853688240051,0.9730842113494873,0.4426115155220032,0.810254693031311,0.042181432247161865
clean,clean,wavefake_ajay,R,False,0.0,0.0,0.0,1.0,0.0,0.9979531683916272,0.9979531683916272,,False,True,7.848375,0.8093958497047424,0.46758323907852173,0.8116207122802734,0.476968377828598,0.984982430934906,0.11650581657886505,0.8201784491539001,0.037984706461429596
clean,clean,wavefake_ajay,R,False,0.0,0.0,0.0,1.0,0.0,0.7845811029767896,0.8099367254529527,0.7592254805006265,True,True,8.052875,0.7750738859176636,0.5190986394882202,0.7799681425094604,0.5292068719863892,0.9799835681915283,0.13302239775657654,0.785650372505188,0.035871557891368866
clean,clean,split_internal_mix,mix::A01::GTZAN_genre_0,True,1.0,1.0,0.0,1.0,1.0,0.6577673485216649,0.5489702720098856,0.766564425033444,True,True,31.5228125,0.7133704423904419,3.3156602512462996e-06,0.6941092014312744,3.1212312023853883e-06,0.4459948241710663,0.999992847442627,0.02399054355919361,0.8411826491355896
clean,clean,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.012493440637562025,0.012493440637562025,,False,True,6.94,0.7764368057250977,0.616664707660675,0.7790408730506897,0.6271640062332153,0.9659979343414307,0.20084203779697418,0.8204465508460999,0.03936685994267464
clean,clean,asvspoof2019,A02,False,1.0,1.0,0.0,1.0,0.0,0.9970690649234477,0.9970690649234477,,False,True,2.427625,0.6311798095703125,0.4153716266155243,0.6487261652946472,0.40028730034828186,0.9495024085044861,0.03370048850774765,0.7714375257492065,0.02116495743393898
clean,clean,split_internal_mix,mix::LibriSpeech::GTZAN_genre_0,True,0.0,0.0,0.0,1.0,1.0,0.42140516775305137,0.4806108334959495,0.3621995020101533,True,True,33.453375,0.6841333508491516,1.293572859140113e-05,0.667251706123352,1.2106596841476858e-05,0.4615342617034912,0.9999725818634033,0.021540505811572075,0.8538452982902527
clean,clean,split_internal_mix,mix::R::GTZAN_genre_1,True,0.0,0.0,0.0,1.0,1.0,0.06360916821545738,0.040102636591569076,0.0871156998393457,True,True,30.013375,0.646662712097168,1.7651943835517159e-06,0.6514517664909363,1.681010189713561e-06,0.8680608868598938,0.9999963641166687,0.2976650893688202,0.6791381239891052
clean,clean,gtzan_real_v2,GTZAN_genre_3,False,0.0,0.0,0.0,0.0,1.0,0.3963351744051354,0.5430841898988874,0.2495861589113834,True,True,30.013375,0.731454610824585,6.618985537443223e-08,0.705483615398407,6.100722771407163e-08,0.3751033842563629,0.9999998211860657,0.014285720884799957,0.8207767009735107
clean,clean,gtzan_real_v2,GTZAN_genre_7,False,0.0,0.0,0.0,0.0,1.0,0.5169124190839245,0.42930421750578807,0.6045206206620609,True,True,30.0001875,0.7409278154373169,8.348697519977577e-06,0.710886538028717,7.831939001334831e-06,0.34171155095100403,0.9999857544898987,0.030567148700356483,0.874459981918335
clean,clean,gtzan_real_v2,GTZAN_genre_3,False,0.0,0.0,0.0,0.0,1.0,0.7157624655750252,0.724339256719726,0.7071856744303245,True,True,30.0001875,0.7277417182922363,9.429859915144334e-07,0.6995055675506592,8.757805289860698e-07,0.3580697774887085,0.999997615814209,0.019725853577256203,0.8487114906311035
clean,clean,gtzan_real_v2,GTZAN_genre_2,False,0.0,0.0,0.0,0.0,1.0,0.4282123560597622,0.4266255194962286,0.4297991926232958,True,True,30.013375,0.721672534942627,1.3808133871862083e-06,0.6994849443435669,1.2899668035970535e-06,0.40852442383766174,0.9999963641166687,0.027586376294493675,0.79335618019104
clean,clean,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.007368587386852585,0.007368587386852585,,False,True,6.71,0.7169665098190308,0.03506721928715706,0.7253492474555969,0.03452346846461296,0.9060030579566956,0.755534827709198,0.7767601609230042,0.027332603931427002
clean,clean,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.005532267635833825,0.005532267635833825,,False,True,7.145,0.7532493472099304,0.5886881947517395,0.7569355368614197,0.6018112301826477,0.9529439210891724,0.1269901841878891,0.8593897223472595,0.02728806808590889
clean,clean,wavefake_ajay,WF3,False,1.0,1.0,0.0,1.0,0.0,0.9753468292680562,0.9988303914178892,0.9518632671182231,True,True,8.1850625,0.7994146347045898,0.5091370344161987,0.8004145622253418,0.5206797122955322,0.9798461198806763,0.12530027329921722,0.8103244304656982,0.03494087606668472
clean,clean,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.011532241467883904,0.012553030244292685,0.010511452691475121,True,True,7.855,0.7503784894943237,0.5700477361679077,0.7531929612159729,0.572925329208374,0.95494145154953,0.36977246403694153,0.7930396199226379,0.019374316558241844
clean,clean,gtzan_real_v2,GTZAN_genre_9,False,0.0,0.0,0.0,0.0,1.0,0.763898662905466,0.7064414750177105,0.8213558507932216,True,True,30.013375,0.7236266136169434,1.2324539966357406e-06,0.6997687816619873,1.1566878583835205e-06,0.40181413292884827,0.9999980926513672,0.024906767532229424,0.8352319598197937
