task,epoch,split,train_loss,file_eer,voice_eer,music_eer,voice_auc,music_auc,ads,cps,score,total
voice,3,val_c,0.6130326978147846,0.4018273481499425,0.5016339869281046,0.4263275991024682,0.885265584477956,0.1362712725425451,0.5708612488086674,0.5107684285102505,0.5648519667788258,0.5648519667788258
voice,3,val_d,0.6130326978147846,0.38823956882456245,0.46503585252871377,0.4921050444610654,0.9099029872250505,0.14651595969858608,0.5652415317436564,0.5282094734618182,0.5615383259154726,0.5615383259154726
voice,4,val_a,0.6025323680002396,0.5047765396959971,0.37316771368741675,0.5710545998504113,0.9733615086607115,0.17990291536138628,0.5016618074593947,0.5766322120110489,0.5091588479145601,0.5091588479145601
voice,4,val_b,0.6025323680002396,0.41804613297150606,0.4192726841980573,0.5454545454545454,0.9325477990217874,0.2670509442248573,0.5434860330382719,0.5997993716233223,0.5491173668967769,0.5491173668967769
voice,4,val_c,0.6025323680002396,0.4992581602373887,0.3650453708991688,0.6368320452090086,0.9720648032529696,0.18642226173341236,0.48631223213876934,0.579243532493191,0.49560536217421153,0.49560536217421153
voice,4,val_d,0.6025323680002396,0.5158132986132138,0.40407068976457894,0.5868445109282805,0.9647007972336951,0.1312618180791917,0.48522585946199315,0.5479813076564434,0.4915014042814382,0.4915014042814382
voice,5,val_a,0.5990504181548341,0.46359686307757525,0.35365505425471155,0.7789412449098313,0.972481029680146,0.08348150029633393,0.46378818413732065,0.5279812649882399,0.4702074922224126,0.4702074922224126
voice,5,val_b,0.5990504181548341,0.39286521935775665,0.36537550343520486,0.6677489177489178,0.9336816362827923,0.1333333333333333,0.5301676143094054,0.5335074848080628,0.5305016013592712,0.5305016013592712
voice,5,val_c,0.5990504181548341,0.44852540422697273,0.38455803033187386,0.7131637995512341,0.971440463612205,0.09248440719103661,0.48487655195476864,0.5319624354016208,0.4895851402994539,0.4895851402994539
voice,5,val_d,0.5990504181548341,0.4992581602373887,0.42601053366330355,0.7105459985041137,0.9630999263599399,0.05648689075155929,0.45200501359741085,0.5097934085557496,0.45778385309324476,0.45778385309324476
voice,6,val_a,0.5936207918271627,0.45404378368558107,0.32032489371152995,0.5526468877254218,0.9744821182723401,0.08702339626901476,0.543119063097277,0.5307527572706774,0.541882432514617,0.541882432514617
voice,6,val_b,0.5936207918271627,0.3996268656716418,0.3499763089315328,0.5339105339105339,0.9405291240551357,0.128743961352657,0.5700181452047124,0.5346365427038964,0.5664799849546308,0.5664799849546308
voice,6,val_c,0.5936207918271627,0.4691152425361836,0.339837553144235,0.5710545998504113,0.9736336567092498,0.09704230519572152,0.5261584881479378,0.5353379809524856,0.5270764374283926,0.5270764374283926
voice,6,val_d,0.5936207918271627,0.5047765396959971,0.40407068976457894,0.5868445109282805,0.9669420164569527,0.06927158298761041,0.4907442389206015,0.5181067997222816,0.4934804950007695,0.4934804950007695
voice,7,val_a,0.5860944929188245,0.4294192454429843,0.2869947331683482,0.7289537106291033,0.9742579963500144,0.1290604803431829,0.5092053174561072,0.5516592383465987,0.5134507095451564,0.5134507095451564
voice,7,val_b,0.5860944929188245,0.38307327001356856,0.32687751717602465,0.6363636363636364,0.9383503779457536,0.21304347826086958,0.5521787706489198,0.5756969281033116,0.554530586394359,0.554530586394359
voice,7,val_c,0.5860944929188245,0.4349376249015927,0.30650739260105336,0.6973738884733649,0.9724009861364582,0.15335986227528012,0.5120175424869835,0.5628804242058691,0.5171038306588721,0.5171038306588721
voice,7,val_d,0.5860944929188245,0.4937397807787804,0.3650453708991688,0.7131637995512341,0.9672621906317037,0.08377783422233512,0.4661718955654058,0.5255200124270194,0.4721067072515671,0.4721067072515671
voice,8,val_a,0.5876646744061823,0.4183824865257676,0.3122025509232819,0.7263359095819829,0.9740018570102135,0.2186521039708746,0.5104674736778649,0.596326980490544,0.5190534243591328,0.5190534243591328
voice,8,val_b,0.5876646744061823,0.38307327001356856,0.3191779199241886,0.6363636363636364,0.9421076033792797,0.3026570048309179,0.5537186900992871,0.6223823041050988,0.5605850514998683,0.5605850514998683
voice,8,val_c,0.5876646744061823,0.4279355659177618,0.32032489371152995,0.7131637995512341,0.9727851951461595,0.2182287697908729,0.5080180984334429,0.5955069824685162,0.5167669868369503,0.5167669868369503
voice,8,val_d,0.5876646744061823,0.4801520014534003,0.3788628720096453,0.7605335327848417,0.9663657029424007,0.13160048542319308,0.45599136503591825,0.5489830941827969,0.46529053795060615,0.46529053795060615
