split,calibration_fold,source,generator,is_mixed,y_file_fake,y_voice_fake,y_music_fake,y_voice_present,y_music_present,df,df_primary,df_second,df_has_second,df_used,duration_sec,vf,mf,vfile,mfile,vp_model,mp_model,vp_panns,mp_panns
telephone_narrow,telephone_narrow,gtzan_real_v2,GTZAN_genre_2,False,0.0,0.0,0.0,0.0,1.0,0.36839636447940816,0.2956269586003115,0.44116577035850485,True,True,30.013375,0.6957789659500122,1.648152647248935e-05,0.7044463157653809,1.5838464605621994e-05,0.7883021235466003,0.9999696612358093,0.02538173831999302,0.7618176341056824
telephone_narrow,telephone_narrow,fake_music_generated,MusicGen,False,1.0,0.0,1.0,0.0,1.0,0.7409561148187175,0.7409561148187175,,False,True,5.2974375,0.745838463306427,0.9999580383300781,0.7464251518249512,0.9999542236328125,0.6871247291564941,0.9999796152114868,0.02172950468957424,0.0570015124976635
telephone_narrow,telephone_narrow,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.23692562168094392,0.23692562168094392,,False,True,6.88,0.7341845631599426,0.3408483564853668,0.7452152371406555,0.33401021361351013,0.9880474805831909,0.15952318906784058,0.8169224858283997,0.02330338954925537
telephone_narrow,telephone_narrow,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.03215781996457728,0.03594977191138747,0.0283658680177671,True,True,9.18,0.690125584602356,0.38842713832855225,0.708926796913147,0.37887829542160034,0.9859704375267029,0.13718383014202118,0.8246922492980957,0.024622537195682526
telephone_narrow,telephone_narrow,gtzan_real_v2,GTZAN_genre_2,False,0.0,0.0,0.0,0.0,1.0,0.15895190331754516,0.26213119194918577,0.05577261468590458,True,True,30.013375,0.7019569873809814,0.0005358067573979497,0.7102518081665039,0.0005250043468549848,0.7877348065376282,0.9991516470909119,0.016090871766209602,0.8943478465080261
telephone_narrow,telephone_narrow,fake_music_generated,MusicGen,False,1.0,0.0,1.0,0.0,1.0,0.892885886975149,0.892885886975149,,False,True,4.4595,0.7425643801689148,0.9998677968978882,0.7399287223815918,0.9998575448989868,0.6619720458984375,0.999925971031189,0.011981622315943241,0.021485228091478348
telephone_narrow,telephone_narrow,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.024424470503400526,0.024424470503400526,,False,True,2.6,0.6592845916748047,0.44078224897384644,0.6813997626304626,0.4321748912334442,0.9777939915657043,0.09846530109643936,0.6911394000053406,0.05166788026690483
telephone_narrow,telephone_narrow,gtzan_real_v2,GTZAN_genre_9,False,0.0,0.0,0.0,0.0,1.0,0.5353187032870943,0.5313811048569578,0.5392563017172308,True,True,30.0,0.669784665107727,0.0001777059369487688,0.6777825355529785,0.00017517697415314615,0.7949018478393555,0.9998243451118469,0.023024117574095726,0.8077354431152344
telephone_narrow,telephone_narrow,gtzan_real_v2,GTZAN_genre_6,False,0.0,0.0,0.0,0.0,1.0,0.3193462826041126,0.4236054018933077,0.21508716331491745,True,True,30.0001875,0.7307707667350769,0.0067687928676605225,0.7300354242324829,0.006696432363241911,0.6890378594398499,0.9905893802642822,0.07944265753030777,0.8907684683799744
telephone_narrow,telephone_narrow,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.02174381601306817,0.016392092417451133,0.027095539608685208,True,True,12.94,0.7038675546646118,0.431307315826416,0.7166138887405396,0.4335300028324127,0.9758608341217041,0.15132150053977966,0.8219409584999084,0.025184638798236847
telephone_narrow,telephone_narrow,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.027335213343395406,0.027335213343395406,,False,True,4.415,0.7181182503700256,0.5447385907173157,0.7297670245170593,0.55653977394104,0.9703931212425232,0.15341052412986755,0.6964901089668274,0.06097932159900665
telephone_narrow,telephone_narrow,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.01841975217202019,0.01841975217202019,,False,True,3.9,0.7177988290786743,0.4166676998138428,0.7297082543373108,0.41193199157714844,0.9850103259086609,0.10673071444034576,0.8965287804603577,0.022125067189335823
telephone_narrow,telephone_narrow,wavefake_ajay,WF1,False,1.0,1.0,0.0,1.0,0.0,0.8723672662173294,0.9262244773872248,0.818510055047434,True,True,7.186625,0.7418826222419739,0.48344364762306213,0.7534881830215454,0.4910072684288025,0.9818858504295349,0.1469743549823761,0.7941064834594727,0.034939832985401154
telephone_narrow,telephone_narrow,asvspoof2019,A01,False,1.0,1.0,0.0,1.0,0.0,0.9998000649442453,0.9998000649442453,,False,True,3.3994375,0.7805976867675781,0.45002055168151855,0.794026255607605,0.45015937089920044,0.9955040812492371,0.05120757222175598,0.7713689208030701,0.01601160503923893
telephone_narrow,telephone_narrow,wavefake_ajay,WF4,False,1.0,1.0,0.0,1.0,0.0,0.9961094844862989,0.9961094844862989,,False,True,6.699,0.7393161654472351,0.5085171461105347,0.7516679763793945,0.5187318921089172,0.9808119535446167,0.15545164048671722,0.7342644333839417,0.03174642100930214
telephone_narrow,telephone_narrow,gtzan_real_v2,GTZAN_genre_1,False,0.0,0.0,0.0,0.0,1.0,0.2382305419414536,0.2972757858690055,0.17918529801390173,True,True,30.013375,0.6369651556015015,3.0572096875403076e-05,0.6516389846801758,2.9734441341133788e-05,0.8763282895088196,0.9999420642852783,0.021583275869488716,0.7507379651069641
telephone_narrow,telephone_narrow,wavefake_ajay,R,False,0.0,0.0,0.0,1.0,0.0,0.11690545830396995,0.15075430047905605,0.08305661612888386,True,True,9.9685,0.7278853058815002,0.4369901418685913,0.7417738437652588,0.43942591547966003,0.9865226745605469,0.16384154558181763,0.7621017694473267,0.038539592176675797
telephone_narrow,telephone_narrow,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.2387966419757692,0.2387966419757692,,False,True,5.015,0.7503441572189331,0.3461300730705261,0.7617267370223999,0.34479764103889465,0.9887856245040894,0.20375818014144897,0.8487275242805481,0.026312995702028275
telephone_narrow,telephone_narrow,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.01742784423578781,0.01742784423578781,,False,True,3.34,0.7208073139190674,0.43366116285324097,0.7399094104766846,0.4289429783821106,0.9888461232185364,0.10239151865243912,0.7804203033447266,0.018695170059800148
telephone_narrow,telephone_narrow,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.008536717688804844,0.008536717688804844,,False,True,5.73,0.7487666010856628,0.389928936958313,0.7608161568641663,0.3865331709384918,0.9916530251502991,0.1471165418624878,0.7752038240432739,0.03466347977519035
telephone_narrow,telephone_narrow,wavefake_ajay,WF6,False,1.0,1.0,0.0,1.0,0.0,0.849935950169609,0.849935950169609,,False,True,2.7631875,0.6991565227508545,0.40681320428848267,0.7211519479751587,0.39964133501052856,0.9892826080322266,0.10224644094705582,0.8440384864807129,0.04128946363925934
telephone_narrow,telephone_narrow,asvspoof2019,A01,False,1.0,1.0,0.0,1.0,0.0,0.9996801617285379,0.9996801617285379,,False,True,2.6111875,0.7504755258560181,0.4248552918434143,0.7719139456748962,0.41707170009613037,0.9969274401664734,0.0482168011367321,0.6669314503669739,0.05453331768512726
telephone_narrow,telephone_narrow,gtzan_real_v2,GTZAN_genre_0,False,0.0,0.0,0.0,0.0,1.0,0.14772732474792327,0.11492682706871576,0.1805278224271308,True,True,30.013375,0.6612673401832581,0.001631036284379661,0.6766700744628906,0.0015497535932809114,0.9516227841377258,0.9944681525230408,0.06237008050084114,0.7406437993049622
telephone_narrow,telephone_narrow,gtzan_real_v2,GTZAN_genre_0,False,0.0,0.0,0.0,0.0,1.0,0.4154555766726318,0.5122556776041116,0.31865547574115194,True,True,30.013375,0.6607367992401123,4.402207923703827e-05,0.6660767793655396,4.242661816533655e-05,0.8663671612739563,0.9998920559883118,0.02244379185140133,0.8752991557121277
telephone_narrow,telephone_narrow,gtzan_real_v2,GTZAN_genre_9,False,0.0,0.0,0.0,0.0,1.0,0.14633159842953558,0.09272788688585291,0.19993530997321823,True,True,30.013375,0.7414590120315552,1.2599721230799332e-05,0.7369920015335083,1.2042914931953419e-05,0.6385312080383301,0.9999775290489197,0.019010847434401512,0.9018580317497253
telephone_narrow,telephone_narrow,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.015920485349819026,0.011705064291302346,0.020135906408335708,True,True,15.545,0.762984037399292,0.42142224311828613,0.7750862240791321,0.420874685049057,0.9921615123748779,0.1298016905784607,0.8017904758453369,0.02956969290971756
telephone_narrow,telephone_narrow,gtzan_real_v2,GTZAN_genre_1,False,0.0,0.0,0.0,0.0,1.0,0.25330187936197773,0.27679048206855283,0.22981327665540266,True,True,30.013375,0.6500568389892578,2.2534546587849036e-05,0.6637391448020935,2.189326914958656e-05,0.7888702750205994,0.999978244304657,0.02113349922001362,0.7959691882133484
telephone_narrow,telephone_narrow,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.023598230251913925,0.019826855697390726,0.027369604806437124,True,True,7.3,0.7115585803985596,0.4828750789165497,0.7226393222808838,0.4919833242893219,0.9704803824424744,0.16353291273117065,0.8057675361633301,0.028128528967499733
telephone_narrow,telephone_narrow,split_internal_mix,mix::A02::GTZAN_genre_4,True,1.0,1.0,0.0,1.0,1.0,0.08069841093740537,0.08963350295818087,0.07176331891662989,True,True,30.675,0.6780338287353516,0.19333937764167786,0.6862611770629883,0.1945856213569641,0.8841585516929626,0.5739225745201111,0.10013582557439804,0.6795206069946289
telephone_narrow,telephone_narrow,gtzan_real_v2,GTZAN_genre_9,False,0.0,0.0,0.0,0.0,1.0,0.5103478497774524,0.7559260558026739,0.2647696437522309,True,True,30.013375,0.7050282955169678,0.0025880595203489065,0.7119757533073425,0.0025572623126208782,0.7631147503852844,0.9953925013542175,0.023460859432816505,0.8659715056419373
telephone_narrow,telephone_narrow,split_internal_mix,mix::LibriSpeech::GTZAN_genre_9,True,0.0,0.0,0.0,1.0,1.0,0.17320618856662873,0.15746773518657406,0.18894464194668342,True,True,39.183375,0.6885934472084045,0.24277235567569733,0.698565661907196,0.2465055286884308,0.8988954424858093,0.704693615436554,0.285270631313324,0.5995611548423767
telephone_narrow,telephone_narrow,gtzan_real_v2,GTZAN_genre_8,False,0.0,0.0,0.0,0.0,1.0,0.19722004819148511,0.31054445108352424,0.08389564529944599,True,True,30.0001875,0.6969183683395386,0.048004359006881714,0.706572949886322,0.04933451488614082,0.9019551277160645,0.9199628233909607,0.032123763114213943,0.7954159379005432
telephone_narrow,telephone_narrow,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.04138688017896292,0.04138688017896292,,False,True,6.015,0.7218603491783142,0.5363072752952576,0.7334633469581604,0.5413410663604736,0.9756121635437012,0.1631828397512436,0.7625096440315247,0.0273884329944849
telephone_narrow,telephone_narrow,gtzan_real_v2,GTZAN_genre_5,False,0.0,0.0,0.0,0.0,1.0,0.5999705636140006,0.4321787897911448,0.7677623374368564,True,True,30.013375,0.7413104772567749,0.041982926428318024,0.7444685101509094,0.04287077859044075,0.7213447093963623,0.9932406544685364,0.018137166276574135,0.6734761595726013
telephone_narrow,telephone_narrow,fake_music_generated,MusicGen,False,1.0,0.0,1.0,0.0,1.0,0.759939839417863,0.759939839417863,,False,True,4.8913125,0.7474311590194702,0.9998522996902466,0.7438636422157288,0.9998412132263184,0.6536977291107178,0.9999097585678101,0.014151642099022865,0.03366265073418617
telephone_narrow,telephone_narrow,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.032774326355460744,0.032774326355460744,,False,True,5.28,0.6880058646202087,0.2206447422504425,0.7086315751075745,0.21538694202899933,0.9886201620101929,0.33328455686569214,0.8446559906005859,0.03285335376858711
telephone_narrow,telephone_narrow,asvspoof2019,A02,False,1.0,1.0,0.0,1.0,0.0,0.999291165033389,0.999291165033389,,False,True,4.53225,0.7306298017501831,0.46011748909950256,0.7429549098014832,0.46231716871261597,0.9866511821746826,0.08020845055580139,0.6456641554832458,0.01764500141143799
telephone_narrow,telephone_narrow,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.020114711192266474,0.01787128418999476,0.022358138194538187,True,True,13.4,0.7387349605560303,0.4183363914489746,0.7509979605674744,0.4163064956665039,0.9882506132125854,0.12414228916168213,0.714195966720581,0.01829930767416954
telephone_narrow,telephone_narrow,asvspoof2019,A02,False,1.0,1.0,0.0,1.0,0.0,0.9989032166426757,0.9989032166426757,,False,True,3.8805,0.72786945104599,0.4472750723361969,0.7411699891090393,0.44762536883354187,0.9874886870384216,0.06605777889490128,0.6826625466346741,0.019068364053964615
telephone_narrow,telephone_narrow,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.042122648343239324,0.042122648343239324,,False,True,2.4449375,0.6753971576690674,0.3623412251472473,0.6989209055900574,0.34812816977500916,0.9832134246826172,0.10345356911420822,0.7972872257232666,0.03894335404038429
telephone_narrow,telephone_narrow,wavefake_ajay,WF2,False,1.0,1.0,0.0,1.0,0.0,0.9918554844617673,0.9935104116210297,0.990200557302505,True,True,9.41575,0.729079008102417,0.5659816265106201,0.7420992851257324,0.5773670673370361,0.9799525737762451,0.1477539986371994,0.7164111137390137,0.04511643201112747
telephone_narrow,telephone_narrow,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.011956036012867823,0.011956036012867823,,False,True,6.4,0.7493967413902283,0.34025827050209045,0.761269748210907,0.3358980417251587,0.986887514591217,0.12765982747077942,0.7718762755393982,0.027056504040956497
telephone_narrow,telephone_narrow,gtzan_real_v2,GTZAN_genre_7,False,0.0,0.0,0.0,0.0,1.0,0.5130647579516785,0.6284922159591548,0.3976372999442021,True,True,30.0001875,0.7129107713699341,0.042702242732048035,0.720234751701355,0.04378456994891167,0.8638966083526611,0.8933723568916321,0.032204438000917435,0.8554639220237732
telephone_narrow,telephone_narrow,wavefake_ajay,WF1,False,1.0,1.0,0.0,1.0,0.0,0.7779215554589607,0.6662905220148321,0.8895525889030892,True,True,8.347625,0.7297401428222656,0.446776807308197,0.7428468465805054,0.45051854848861694,0.982755720615387,0.14162814617156982,0.7679850459098816,0.04724222794175148
telephone_narrow,telephone_narrow,gtzan_real_v2,GTZAN_genre_2,False,0.0,0.0,0.0,0.0,1.0,0.5167945449266653,0.6130765260608061,0.42051256379252466,True,True,30.013375,0.7198878526687622,0.00011796483886428177,0.7249962091445923,0.00011491197801660746,0.7264655232429504,0.9998924136161804,0.013939731754362583,0.9111306071281433
telephone_narrow,telephone_narrow,asvspoof2019,A01,False,1.0,1.0,0.0,1.0,0.0,0.9992977031199449,0.9992977031199449,,False,True,1.6331875,0.6700667142868042,0.4047129452228546,0.6973629593849182,0.38789576292037964,0.9851712584495544,0.041846513748168945,0.6348312497138977,0.03516337648034096
telephone_narrow,telephone_narrow,gtzan_real_v2,GTZAN_genre_9,False,0.0,0.0,0.0,0.0,1.0,0.7058950289155926,0.6641484786317869,0.7476415791993983,True,True,30.013375,0.7447240352630615,0.0003754137724172324,0.745040774345398,0.0003654126776382327,0.6986600756645203,0.9995450973510742,0.02140364982187748,0.8942517638206482
telephone_narrow,telephone_narrow,wavefake_ajay,WF2,False,1.0,1.0,0.0,1.0,0.0,0.7986848896257257,0.8811036527594277,0.7162661264920236,True,True,9.20675,0.7252315282821655,0.4316624402999878,0.7366734147071838,0.43534302711486816,0.9718486070632935,0.12865372002124786,0.7719404697418213,0.04617276042699814
telephone_narrow,telephone_narrow,asvspoof2019,A01,False,1.0,1.0,0.0,1.0,0.0,0.9997651375858292,0.9997651375858292,,False,True,1.18475,0.680480420589447,0.4061359465122223,0.7086324095726013,0.3877512812614441,0.9902631044387817,0.034693554043769836,0.7701788544654846,0.03743254765868187
telephone_narrow,telephone_narrow,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.07966534891917873,0.07966534891917873,,False,True,2.71,0.6765031218528748,0.3763064444065094,0.6989336013793945,0.36009570956230164,0.9859613180160522,0.07679232209920883,0.7530817985534668,0.04147668927907944
telephone_narrow,telephone_narrow,split_internal_mix,mix::LibriSpeech::MusicGen,True,1.0,0.0,1.0,1.0,1.0,0.7880330254100321,0.7880330254100321,,False,True,4.4595,0.7459222674369812,0.9996647834777832,0.7419935464859009,0.9996434450149536,0.6487268805503845,0.999798595905304,0.4862380623817444,0.049831293523311615
telephone_narrow,telephone_narrow,split_internal_mix,mix::A02::MusicGen,True,1.0,1.0,1.0,1.0,1.0,0.9827556840810815,0.9660288048342048,0.9994825633279582,True,True,10.575,0.6714028120040894,0.9953210353851318,0.6869519352912903,0.9953584671020508,0.8064743280410767,0.9954298734664917,0.4334317743778229,0.048420436680316925
telephone_narrow,telephone_narrow,gtzan_real_v2,GTZAN_genre_0,False,0.0,0.0,0.0,0.0,1.0,0.27908890810112724,0.2350868235821546,0.3230909926200999,True,True,30.013375,0.6912769675254822,0.00021305894188117236,0.6992907524108887,0.00020714658603537828,0.8479560017585754,0.9994739890098572,0.020345477387309074,0.7990355491638184
telephone_narrow,telephone_narrow,gtzan_real_v2,GTZAN_genre_1,False,0.0,0.0,0.0,0.0,1.0,0.437951707694727,0.21347582621827865,0.6624275891711754,True,True,30.013375,0.6356332898139954,0.0006293367478065193,0.6499457359313965,0.0006063865148462355,0.9219553470611572,0.9981560111045837,0.02012316882610321,0.6725979447364807
telephone_narrow,telephone_narrow,gtzan_real_v2,GTZAN_genre_1,False,0.0,0.0,0.0,0.0,1.0,0.398639141267555,0.3399195169464255,0.4573587655886845,True,True,30.013375,0.6275031566619873,2.505663360352628e-06,0.6422104239463806,2.3603852241649292e-06,0.9252015948295593,0.9999983906745911,0.019920773804187775,0.6782362461090088
telephone_narrow,telephone_narrow,asvspoof2019,bonafide,False,0.0,0.0,0.0,1.0,0.0,0.03634196901191118,0.03634196901191118,,False,True,2.0015625,0.6459654569625854,0.4027463495731354,0.6762335896492004,0.3854324221611023,0.9796259999275208,0.04998134449124336,0.8347650170326233,0.02393823117017746
telephone_narrow,telephone_narrow,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.01759629787471649,0.028916320187706717,0.006276275561726261,True,True,9.26,0.719174861907959,0.3610266447067261,0.7298047542572021,0.3559008836746216,0.9830195903778076,0.15433549880981445,0.7811772227287292,0.03721046447753906
telephone_narrow,telephone_narrow,wavefake_ajay,R,False,0.0,0.0,0.0,1.0,0.0,0.6519975930366994,0.6519975930366994,,False,True,7.848375,0.7420997619628906,0.4526727795600891,0.752878725528717,0.4578700661659241,0.9816688895225525,0.1499614268541336,0.810646116733551,0.044746752828359604
telephone_narrow,telephone_narrow,wavefake_ajay,R,False,0.0,0.0,0.0,1.0,0.0,0.29515444511814937,0.0889621973245789,0.5013466929117198,True,True,8.052875,0.6978847980499268,0.47930359840393066,0.7095983028411865,0.4842655658721924,0.9725050330162048,0.13874979317188263,0.7935028076171875,0.03218349069356918
telephone_narrow,telephone_narrow,split_internal_mix,mix::A01::GTZAN_genre_0,True,1.0,1.0,0.0,1.0,1.0,0.5961428106572777,0.589648549758141,0.6026370715564144,True,True,31.5228125,0.729131817817688,0.0021708994172513485,0.7352232933044434,0.0021598325110971928,0.7866193652153015,0.9944376349449158,0.018335921689867973,0.8766725063323975
telephone_narrow,telephone_narrow,librispeech_dev,LibriSpeech,False,0.0,0.0,0.0,1.0,0.0,0.014638580362098173,0.014638580362098173,,False,True,6.94,0.7200217843055725,0.46329760551452637,0.7307450175285339,0.4684489369392395,0.9663664698600769,0.16847649216651917,0.8020707964897156,0.05909444019198418
telephone_narrow,telephone_narrow,asvspoof2019,A02,False,1.0,1.0,0.0,1.0,0.0,0.9965961689825833,0.9965961689825833,,False,True,2.427625,0.6712619066238403,0.40183576941490173,0.7046554088592529,0.3859984576702118,0.9888238310813904,0.050186362117528915,0.7641909122467041,0.02195635437965393
telephone_narrow,telephone_narrow,split_internal_mix,mix::LibriSpeech::GTZAN_genre_0,True,0.0,0.0,0.0,1.0,1.0,0.2789665024618305,0.3041161056486702,0.2538168992749909,True,True,33.453375,0.6807938814163208,0.002282647415995598,0.6862847208976746,0.0022541030775755644,0.8131707310676575,0.9951627254486084,0.03797305375337601,0.8654385209083557
telephone_narrow,telephone_narrow,split_internal_mix,mix::R::GTZAN_genre_1,True,0.0,0.0,0.0,1.0,1.0,0.10412903968115678,0.05646680908009283,0.15179127028222072,True,True,30.013375,0.6283586025238037,0.0002194471308030188,0.6449370384216309,0.0002124679449480027,0.9399277567863464,0.9996234774589539,0.30569353699684143,0.498987078666687
telephone_narrow,telephone_narrow,gtzan_real_v2,GTZAN_genre_3,False,0.0,0.0,0.0,0.0,1.0,0.21018304540214344,0.25527694572664184,0.16508914507764502,True,True,30.013375,0.7466943860054016,0.0001760425220709294,0.7440100908279419,0.00017104587459471077,0.6738852858543396,0.9996246695518494,0.021935569122433662,0.8468454480171204
telephone_narrow,telephone_narrow,gtzan_real_v2,GTZAN_genre_7,False,0.0,0.0,0.0,0.0,1.0,0.2709905742267046,0.2599198859078384,0.28206126254557085,True,True,30.0001875,0.7312699556350708,0.002335765864700079,0.7321949005126953,0.00229830015450716,0.6952864527702332,0.9956286549568176,0.033205144107341766,0.8793770670890808
telephone_narrow,telephone_narrow,gtzan_real_v2,GTZAN_genre_3,False,0.0,0.0,0.0,0.0,1.0,0.4367998450646744,0.4042783382421815,0.4693213518871672,True,True,30.0001875,0.7441920042037964,0.0002712168206926435,0.746895968914032,0.0002608075737953186,0.7118127942085266,0.9992995262145996,0.022930338978767395,0.8741835951805115
